epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.6693504644067664,0.5039364503500493,0.681001121590012,0.6873842851896035,0.8011238927903929,0.5195432096719742,0.6693504625506569,0.8011238927903929,0.49817841204961666,0.33384702110197395,0.7408852212538477,0.4467432050732896,0.5071584824763704,0.7408852212538477,0.34029889719663575,-0.2298696441853625,1.7130514061136636e-05,-0.2298696441853625,-2.79856886366405,1.0282517473569897e-05,-2.79856886366405,0.25465081478420404,1.1056779408136208e-05,0.25465081478420404,-0.9245958976884029,-2.79856886366405,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.4144062017139636,0.4358334063601337,0.4303381992013831,0.5082451161585356,0.39334357545564047,0.34162990878287114,0.41440620013234913,0.5082451161585356,0.4304273234680295,0.32105642059468664,0.6346914385794662,0.3626458467915654,0.4394645686552394,0.6346914385794662,0.44728063669389473,-0.06490256402273231,1.0256671919250948e-05,-0.06490256402273231,-0.029950395267473562,8.99966835277155e-06,-0.029950395267473562,0.19936509977721928,9.145136436927714e-06,0.19936509977721928,0.034837380162337804,-0.06490256402273231,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.37469854425442845,0.3819508924050943,0.38674236943847257,0.4515399475630961,0.358716920684827,0.31383875973130526,0.37469854265974284,0.4515399475630961,0.3742802849431571,0.3120229248452233,0.4945845693873707,0.3559586828923784,0.3875220590416575,0.4945845693873707,0.5711172828776119,0.1989186940140082,8.06345898354266e-06,0.1989186940140082,-0.18222222682589595,8.763776054365736e-06,-0.18222222682589595,0.34641043288549245,9.526925373393169e-06,0.34641043288549245,0.12103563335786822,-0.18222222682589595,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.31043439758451363,0.3304873484284862,0.3050662890860909,0.3019503244836079,0.3471426835577739,0.282210183025975,0.3104343970224523,0.3471426835577739,0.3243388892935687,0.28240029232983943,0.37521125143393874,0.34615845361258835,0.3345899991254555,0.37521125143393874,0.7191751319770697,0.4785457641356041,7.415276763822476e-06,0.4785457641356041,-0.337908147401474,8.74587510679703e-06,-0.337908147401474,0.6380242378845471,8.27033699124513e-06,0.6380242378845471,0.25955395153955907,-0.337908147401474,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.2841349218236773,0.2883076606955575,0.27529110618327796,0.26049222636379693,0.3344228317078791,0.25748970634058904,0.284134921470755,0.3344228317078791,0.28347403275731364,0.24767424956371542,0.2788620047213044,0.3450548343535047,0.2905303628795082,0.3450548343535047,0.8526555799171991,0.7544957407766052,6.474083954799426e-06,0.7544957407766052,-0.2034535444842367,9.032082039084343e-06,-0.2034535444842367,0.7842061477850861,8.145218765776008e-06,0.7842061477850861,0.4450827813591515,-0.2034535444842367,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.21996283448840442,0.23148925375487459,0.20830433435345952,0.15763619091165693,0.31823643755755926,0.18401587248632784,0.219962833651848,0.31823643755755926,0.2291299985158012,0.20704783497785684,0.15599100111285225,0.33460480130452197,0.23254787913174368,0.33460480130452197,0.9540252246175818,0.957509608931677,4.19961111788325e-06,0.957509608931677,-0.13051323935205716,8.670156717016653e-06,-0.13051323935205716,0.9210174510312723,7.099064086446561e-06,0.9210174510312723,0.582671273536964,-0.13051323935205716,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.2032893158887562,0.22719840867640942,0.19181506586702246,0.1295261596574595,0.31258141543520124,0.1677603715932683,0.20328931556197635,0.31258141543520124,0.22481777962591304,0.20114431364345364,0.1495443933090428,0.33401335087546613,0.22823401927598752,0.33401335087546613,0.9517401892321689,0.9303486218122493,3.9199527066102744e-06,0.9303486218122493,0.07044087129304888,8.666670532875287e-06,0.07044087129304888,0.9658513441156581,6.802797449267927e-06,0.9658513441156581,0.6555469457403187,0.07044087129304888,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.19816056752675457,0.2258779173582106,0.18667770067327902,0.12355693370888107,0.3067028989133082,0.16422186709548298,0.19816056657255743,0.3067028989133082,0.2234792732560125,0.19867571733266232,0.15131968521745875,0.33073048283404205,0.2269086284613877,0.33073048283404205,0.938257302118324,0.9080679399547358,3.9489854884777745e-06,0.9080679399547358,-0.0752475616288446,8.624635779597156e-06,-0.0752475616288446,0.9503000476714871,6.794641734586548e-06,0.9503000476714871,0.5943734753324594,-0.0752475616288446,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.19591931116424108,0.2223897672834267,0.18377849294951087,0.11986229749102341,0.3058367407635639,0.16205889448327454,0.1959193109126206,0.3058367407635639,0.21999101561714748,0.19609567148654605,0.1430197131121531,0.33130197499122005,0.22347245319663975,0.33130197499122005,0.9460148856448294,0.9315095472349948,3.5326321039974575e-06,0.9315095472349948,-0.37072062368858605,8.901935143512673e-06,-0.37072062368858605,0.9751227185003505,6.5740962014615436e-06,0.9751227185003505,0.5119705473489198,-0.37072062368858605,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.1941321738456425,0.2226551234746646,0.1822204301231786,0.11762724127620458,0.30368342885845584,0.16108585244142695,0.1941321741920291,0.30368342885845584,0.22034589200599217,0.19705514080851572,0.14167695908690803,0.3325279376731487,0.2237533458561908,0.3325279376731487,0.9510734202306476,0.9363230240331235,3.5827061537929696e-06,0.9363230240331235,-0.17979353301323497,8.849902656038466e-06,-0.17979353301323497,0.9743525822427299,6.5961592525809465e-06,0.9743525822427299,0.5769606910875394,-0.17979353301323497,2D AE mixed-T exclusion,2,normalized_delta,96
