epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6824873870924899,0.5590822539292276,0.6929754484640924,0.6691741278297023,0.852601850346515,0.5256861908655418,0.6824873896805864,0.852601850346515,0.5541522542676447,0.3712775076564867,0.6790160348027712,0.6308897475828417,0.5603944300140332,0.6790160348027712,2D AE mixed-T exclusion,8,normalized_delta,96
2,0.4608489367522691,0.4077840226702392,0.47644088213381014,0.5049643541245084,0.5125757251915178,0.36500673560719743,0.4608489383077412,0.5125757251915178,0.4042783635570423,0.3259577773278579,0.5055014857935021,0.3955277929781005,0.40899568536648684,0.5055014857935021,2D AE mixed-T exclusion,8,normalized_delta,96
3,0.2811144679000503,0.22869225590930958,0.2795082603630267,0.24695255534821434,0.37439592261063426,0.22199492828038178,0.28111446874641016,0.37439592261063426,0.22591580370146977,0.2079826507542748,0.13960474613122642,0.3415736088063568,0.22972033523061933,0.3415736088063568,2D AE mixed-T exclusion,8,normalized_delta,96
4,0.18609236906233587,0.20838930793964353,0.17283157800373278,0.08832694838117612,0.30941347471977537,0.16053668513501945,0.18609236941199034,0.30941347471977537,0.2059282853917562,0.1987557534193911,0.1029421509920212,0.32664994861988816,0.20944928434376683,0.32664994861988816,2D AE mixed-T exclusion,8,normalized_delta,96
5,0.1795751966536045,0.2067103993123103,0.16589194885209987,0.08087646776908322,0.3016993117959876,0.15614981002321368,0.1795751965294282,0.3016993117959876,0.20439000837014695,0.2004543218354229,0.09975408563332167,0.3232711172022391,0.20782650822366122,0.3232711172022391,2D AE mixed-T exclusion,8,normalized_delta,96
6,0.1768680464672415,0.20423571854878805,0.16364908465429356,0.07854378190577814,0.2984445671894048,0.1536157915760812,0.17686804689042138,0.2984445671894048,0.2019579732471979,0.19446452883858,0.09781291599210817,0.323600862728199,0.20529276918629571,0.323600862728199,2D AE mixed-T exclusion,8,normalized_delta,96
7,0.17650143762952403,0.20297193761093935,0.16282887321553732,0.07734063769641676,0.2984140782371948,0.1537495957883565,0.176501437240656,0.2984140782371948,0.2006773793058911,0.19300740132348437,0.09677355348685523,0.3222816198540386,0.2040208582214594,0.3222816198540386,2D AE mixed-T exclusion,8,normalized_delta,96
8,0.1753801821682014,0.20187726255849395,0.16163322455004642,0.07608109133220033,0.2975828939754712,0.15247656079499344,0.17538018203422165,0.2975828939754712,0.19968070496351606,0.19333962385280756,0.09513018609141,0.3203223128657555,0.20293070760332435,0.3203223128657555,2D AE mixed-T exclusion,8,normalized_delta,96
9,0.1742896817624569,0.20135945371646238,0.1608886317987191,0.07573705470483554,0.2959979776881243,0.15113401531584952,0.17428968256960312,0.2959979776881243,0.19912522895702797,0.19185139802721096,0.09435911478794878,0.32108301053813193,0.20243117445109723,0.32108301053813193,2D AE mixed-T exclusion,8,normalized_delta,96
10,0.1739645529734461,0.20175902810388882,0.160459135237493,0.07479700976247458,0.2970468580722809,0.1500497936418182,0.17396455382552456,0.2970468580722809,0.1995070215927339,0.19240421270296792,0.09433734914637171,0.3217800739366794,0.20284054526200634,0.3217800739366794,2D AE mixed-T exclusion,8,normalized_delta,96
11,0.1729512673459555,0.20270514503170392,0.15965479561372808,0.07477324224616352,0.29435412770039154,0.14972643148595174,0.17295126714416895,0.29435412770039154,0.20042141392998594,0.19347118662699359,0.09474451927962946,0.32314800169842783,0.20378790253501697,0.32314800169842783,2D AE mixed-T exclusion,8,normalized_delta,96
12,0.17264053178460975,0.20187395468207175,0.15911658574876034,0.07407617048899594,0.2949790002091935,0.14886642551343693,0.1726405320705421,0.2949790002091935,0.19957567944595786,0.1894600706291385,0.09505774035642389,0.3242552259544027,0.20292434564665504,0.3242552259544027,2D AE mixed-T exclusion,8,normalized_delta,96
13,0.17221730853381909,0.20221832604270037,0.15880898523487544,0.07413037378144892,0.2937332573297777,0.1487882931814774,0.172217308097568,0.2937332573297777,0.1999776271723309,0.1927351032718434,0.09531160599726718,0.32197621196246473,0.20334097374385843,0.32197621196246473,2D AE mixed-T exclusion,8,normalized_delta,96
14,0.17175384893229134,0.20122153532789333,0.1582381106520954,0.07380901811350334,0.2938534751142326,0.14759905352992447,0.17175384891922016,0.2938534751142326,0.19898182734859324,0.19304429934709333,0.09367387986640097,0.32032899723708397,0.2023490588168594,0.32032899723708397,2D AE mixed-T exclusion,8,normalized_delta,96
15,0.17166047088409725,0.2024327607862161,0.15845179981306978,0.07366767083049605,0.2935973042524175,0.1477164362900351,0.17166047045764957,0.2935973042524175,0.2001168405385933,0.19529431205592118,0.09341559331005556,0.32210628620669013,0.20360539719088896,0.32210628620669013,2D AE mixed-T exclusion,8,normalized_delta,96
16,0.17091155918805223,0.20346840755879192,0.15772356737993265,0.07345428341313412,0.2931163641575136,0.14616403097384853,0.17091155951483208,0.2931163641575136,0.20120079661045517,0.19573967366341094,0.0941377000308421,0.3239248194513493,0.20460073104853413,0.3239248194513493,2D AE mixed-T exclusion,8,normalized_delta,96
