source,frame,mode,latent_mse,normalized_latent_mse
depablo_low_temp,6,free_rollout,5.654282322211657e-05,1.9448453076620354e-05
depablo_low_temp,6,teacher_forced,5.654282322211657e-05,1.9448453076620354e-05
depablo_low_temp,7,free_rollout,0.00022806023625889792,7.915433216112432e-05
depablo_low_temp,7,teacher_forced,5.761149404861499e-05,2.018424188463541e-05
depablo_low_temp,8,free_rollout,0.0005169041818589903,0.00018093295184371528
depablo_low_temp,8,teacher_forced,5.85330972171505e-05,2.085014270960528e-05
depablo_low_temp,9,free_rollout,0.0009192110126605257,0.00032394329973612913
depablo_low_temp,9,teacher_forced,5.7826102965918837e-05,2.0812066441067146e-05
depablo_low_temp,10,constant_acceleration,5.090643562084551e-05,2.4890663472376672e-05
depablo_low_temp,10,constant_latent,0.03222019588574767,0.01413535764440894
depablo_low_temp,10,constant_velocity,0.00040502993242625963,0.0002000865484546921
depablo_low_temp,10,constant_velocity_recent,3.725650478827447e-05,1.7586391771828856e-05
depablo_low_temp,10,free_rollout,0.0014371405559359118,0.0005097059125546366
depablo_low_temp,10,oracle_ae,0.0,0.0
depablo_low_temp,10,teacher_forced,5.8051734959008174e-05,2.113326750077249e-05
depablo_low_temp,11,free_rollout,0.002066968724830076,0.0007376149864285253
depablo_low_temp,11,teacher_forced,5.759827108704485e-05,2.1208792941251885e-05
depablo_low_temp,12,free_rollout,0.0028067527571693065,0.0010072259057778866
depablo_low_temp,12,teacher_forced,5.709856886824127e-05,2.1204190807111446e-05
depablo_low_temp,13,free_rollout,0.0036510529462248087,0.0013170028978493065
depablo_low_temp,13,teacher_forced,5.613954390355502e-05,2.101375162055774e-05
depablo_low_temp,14,free_rollout,0.004594149638433009,0.0016651854355586692
depablo_low_temp,14,teacher_forced,5.488945243996568e-05,2.0693516580649886e-05
depablo_low_temp,15,free_rollout,0.005633937811944633,0.0020511966547928752
depablo_low_temp,15,teacher_forced,5.37993264515535e-05,2.0408659793247352e-05
depablo_low_temp,16,free_rollout,0.006762480770703405,0.0024723142792936414
depablo_low_temp,16,teacher_forced,5.236906081336201e-05,1.998146121877653e-05
depablo_low_temp,17,free_rollout,0.007980575901456177,0.0029296095366589726
depablo_low_temp,17,teacher_forced,5.1406558304734064e-05,1.9765428169193912e-05
depablo_low_temp,18,free_rollout,0.009277848899364472,0.0034187240642495455
depablo_low_temp,18,teacher_forced,4.9839068924484306e-05,1.9243985389039153e-05
depablo_low_temp,19,free_rollout,0.010657321172766387,0.003942133759846911
depablo_low_temp,19,teacher_forced,4.8989926108333746e-05,1.9084635550825623e-05
