epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7989059156493137,0.8160237595438957,0.8002369849697539,0.7989059156493137,0.7989059156493137,0.7989059156493137,0.8166952803730965,0.8160237595438957,0.8160237595438957,0.8160237595438957,depablo_low_temp,2,normalized_delta,128
2,0.5478646607383302,0.8123805169598199,0.5494761635206248,0.5478646607383302,0.5478646607383302,0.5478646607383302,0.8109815603820607,0.8123805169598199,0.8123805169598199,0.8123805169598199,depablo_low_temp,2,normalized_delta,128
3,0.5099000467673729,0.7478945583570749,0.5118568065919374,0.5099000467673729,0.5099000467673729,0.5099000467673729,0.7473391857929528,0.7478945583570749,0.7478945583570749,0.7478945583570749,depablo_low_temp,2,normalized_delta,128
4,0.4880744963100082,0.7026003154169302,0.4901032916809383,0.4880744963100082,0.4880744963100082,0.4880744963100082,0.7029839228780475,0.7026003154169302,0.7026003154169302,0.7026003154169302,depablo_low_temp,2,normalized_delta,128
5,0.4766538473140252,0.688225086312741,0.47868114115768357,0.4766538473140252,0.4766538473140252,0.4766538473140252,0.6889040588284843,0.688225086312741,0.688225086312741,0.688225086312741,depablo_low_temp,2,normalized_delta,128
6,0.4696300233077062,0.6801023377338424,0.4716859819073426,0.4696300233077062,0.4696300233077062,0.4696300233077062,0.6810068063496146,0.6801023377338424,0.6801023377338424,0.6801023377338424,depablo_low_temp,2,normalized_delta,128
7,0.46270566708163213,0.6702799094491638,0.46470712552729404,0.46270566708163213,0.46270566708163213,0.46270566708163213,0.6715180325263645,0.6702799094491638,0.6702799094491638,0.6702799094491638,depablo_low_temp,2,normalized_delta,128
8,0.45481877599499726,0.6584206096304115,0.45670065887664496,0.45481877599499726,0.45481877599499726,0.45481877599499726,0.6600160943926312,0.6584206096304115,0.6584206096304115,0.6584206096304115,depablo_low_temp,2,normalized_delta,128
9,0.4451984670993529,0.6419015376304742,0.44688447984425644,0.4451984670993529,0.4451984670993529,0.4451984670993529,0.6438538895454258,0.6419015376304742,0.6419015376304742,0.6419015376304742,depablo_low_temp,2,normalized_delta,128
10,0.43331431881769705,0.6200868946907576,0.43476556772856334,0.43331431881769705,0.43331431881769705,0.43331431881769705,0.6223045223014196,0.6200868946907576,0.6200868946907576,0.6200868946907576,depablo_low_temp,2,normalized_delta,128
11,0.4189783215914902,0.594614285568241,0.42015420427840006,0.4189783215914902,0.4189783215914902,0.4189783215914902,0.5970346945978235,0.594614285568241,0.594614285568241,0.594614285568241,depablo_low_temp,2,normalized_delta,128
12,0.403070139767308,0.565622157882899,0.4039288277002542,0.403070139767308,0.403070139767308,0.403070139767308,0.5681261045974679,0.565622157882899,0.565622157882899,0.565622157882899,depablo_low_temp,2,normalized_delta,128
13,0.38581877923325486,0.5346616039751098,0.38643218267120816,0.38581877923325486,0.38581877923325486,0.38581877923325486,0.5370401931286324,0.5346616039751098,0.5346616039751098,0.5346616039751098,depablo_low_temp,2,normalized_delta,128
14,0.368130258157065,0.5049557612801436,0.3686258669550482,0.368130258157065,0.368130258157065,0.368130258157065,0.5072255298437085,0.5049557612801436,0.5049557612801436,0.5049557612801436,depablo_low_temp,2,normalized_delta,128
15,0.35137822428031973,0.4783002344192937,0.35184853774936575,0.35137822428031973,0.35137822428031973,0.35137822428031973,0.48051424030563794,0.4783002344192937,0.4783002344192937,0.4783002344192937,depablo_low_temp,2,normalized_delta,128
