source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,calibration,1,45,-0.232251246533386,-1.8028632402420044,0.09863193333148956,-1.8310470581054688,0.12592817842960358,-1.9989911317825317,0.16296735405921936
reid,calibration,2,43,0.34530588309025634,-2.150632619857788,0.13505537807941437,-2.175431251525879,0.18240444362163544,-2.273514747619629,0.3754756450653076
reid,calibration,3,73,0.3546914498807752,-2.1812825202941895,0.12371337413787842,-2.205627679824829,0.17144891619682312,-2.3020074367523193,0.3654618263244629
reid,calibration,4,85,-0.04034466635495291,-1.7841548919677734,0.06786203384399414,-1.8107908964157104,0.0982685536146164,-1.943464756011963,0.18121473491191864
reid,calibration,5,22,-0.41202700293673356,-2.0895514488220215,0.1815606951713562,-2.1249754428863525,0.2192942351102829,-2.3400449752807617,0.28091126680374146
reid,calibration,6,47,-0.2000712201151801,-1.9809374809265137,0.1389854997396469,-2.0138072967529297,0.17233695089817047,-2.192917823791504,0.24968811869621277
reid,calibration,7,27,-0.16419202194022636,-2.137641668319702,0.18829122185707092,-2.174915313720703,0.22679057717323303,-2.367093086242676,0.3318164348602295
reid,calibration,8,87,0.27845350203017877,-1.8750479221343994,0.05483006685972214,-1.897571325302124,0.09340238571166992,-1.9850693941116333,0.2515398859977722
reid,calibration,9,67,0.2827574554363437,-2.2230749130249023,0.15980404615402222,-2.2506628036499023,0.20336046814918518,-2.3621716499328613,0.380806565284729
reid,calibration,10,71,0.3225968972047046,-1.8685616254806519,0.03842850401997566,-1.8887853622436523,0.08362043648958206,-1.970859408378601,0.2672910690307617
reid,calibration,11,36,-0.19027884597049458,-1.9374070167541504,0.1126667708158493,-1.966126561164856,0.14169526100158691,-2.1308164596557617,0.19054961204528809
reid,calibration,12,65,0.38860791826309066,-2.037480592727661,0.0864817276597023,-2.0594019889831543,0.13507245481014252,-2.143521547317505,0.3348509669303894
reid,calibration,13,9,-0.058598285749740735,-2.0865328311920166,0.21346913278102875,-2.122295379638672,0.2521311640739441,-2.302699565887451,0.3579503297805786
reid,calibration,14,81,-0.10988731840817481,-1.8723942041397095,0.11055883020162582,-1.9018460512161255,0.14287036657333374,-2.051161527633667,0.22069315612316132
reid,calibration,15,90,0.0028081485416824783,-2.1655211448669434,0.18590138852596283,-2.1968092918395996,0.22095440328121185,-2.342576503753662,0.3263748288154602
reid,calibration,16,68,0.21534159724725252,-1.8447011709213257,0.05497000738978386,-1.86983060836792,0.09329846501350403,-1.9733396768569946,0.24432703852653503
reid,calibration,17,21,-0.14768180964121552,-1.8669241666793823,0.12868353724479675,-1.8956125974655151,0.15850625932216644,-2.0526986122131348,0.22167658805847168
reid,calibration,18,24,-0.1309780478243826,-2.185826539993286,0.1961871236562729,-2.2190213203430176,0.22920238971710205,-2.3828351497650146,0.32347333431243896
reid,calibration,19,48,-0.17123836165231263,-2.1462411880493164,0.21925002336502075,-2.1810247898101807,0.258813738822937,-2.371429920196533,0.3621271550655365
reid,calibration,20,1,0.3378457170934105,-2.068819522857666,0.08687915652990341,-2.0928189754486084,0.13630160689353943,-2.190472364425659,0.3395002484321594
reid,calibration,21,76,0.18335712828880277,-1.9628822803497314,0.06063201650977135,-1.9895269870758057,0.09958941489458084,-2.0991859436035156,0.24733705818653107
reid,calibration,22,78,0.1293664497277195,-2.127819776535034,0.16286228597164154,-2.156127452850342,0.1955641508102417,-2.2765555381774902,0.31805849075317383
reid,calibration,23,72,-0.037977481086243575,-1.8713470697402954,0.12376512587070465,-1.9007530212402344,0.15703332424163818,-2.05073881149292,0.254503071308136
reid,calibration,24,55,0.27125756726885086,-1.897152304649353,0.07426756620407104,-1.923176646232605,0.12327378988265991,-2.0277068614959717,0.31984689831733704
reid,calibration,25,82,-0.07218477062664293,-1.8260180950164795,0.07827607542276382,-1.8523598909378052,0.10523459315299988,-1.9845914840698242,0.1782512068748474
reid,calibration,26,34,0.2423286065533074,-2.0353102684020996,0.11504855751991272,-2.0596344470977783,0.15082411468029022,-2.1563711166381836,0.29541105031967163
reid,calibration,27,23,-0.31124485724577994,-1.909604787826538,0.13309131562709808,-1.9402947425842285,0.16393159329891205,-2.1280484199523926,0.21608109772205353
reid,calibration,28,94,0.16401048126396411,-1.96111261844635,0.11385715752840042,-1.984080195426941,0.14312171936035156,-2.079369306564331,0.25411978363990784
reid,calibration,29,75,0.1204822732587641,-1.921555757522583,0.08578509837388992,-1.9492555856704712,0.12286622077226639,-2.0686867237091064,0.2542460560798645
depablo_low_temp,calibration,1,145,-0.4569532518665687,-2.2488086223602295,0.1847062110900879,-2.2729060649871826,0.21716147661209106,-2.3966691493988037,0.15188205242156982
