epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7398357677616572,0.5791547127460178,0.7164558356268365,0.26879429077388534,1.7117590461775922,0.2396417417416447,0.7400650262310408,1.7117590461775922,0.6683649688959121,1.331600841095573,0.2422825502721887,0.16358074265483177,0.5791547113408645,1.331600841095573,shared3,2,normalized_delta,128
2,0.6380296461414873,0.5292480982447926,0.6130858872543301,0.16056099770144677,1.6046171610815483,0.14747146163789326,0.6375498734736295,1.6046171610815483,0.6135991704307104,1.2610067980854134,0.1747834359540751,0.15195406106741804,0.5292480983689689,1.2610067980854134,shared3,2,normalized_delta,128
3,0.5915389785379694,0.503074714933571,0.565482781775165,0.12439941496811283,1.5231671906876982,0.12717225030718143,0.5915796186543308,1.5231671906876982,0.5846575438192017,1.227745787564077,0.13417754332093815,0.14730080607298174,0.5030747123193323,1.227745787564077,shared3,2,normalized_delta,128
4,0.5428941188674224,0.45760272113900435,0.5216279109841899,0.08880934054950174,1.412989820722948,0.12315698046433299,0.5416520472455942,1.412989820722948,0.5346559643745422,1.150735419361215,0.07028937060385942,0.15178337346174214,0.4576027211422722,1.150735419361215,shared3,2,normalized_delta,128
5,0.49151543726523717,0.437598150654843,0.4718618693058951,0.056356306738731723,1.3228272684572036,0.09532165958693153,0.4915017449276223,1.3228272684572036,0.5181133623185911,1.1444824203064567,0.06026263794322547,0.10804939115125882,0.43759814980031364,1.1444824203064567,shared3,2,normalized_delta,128
6,0.47770537480450515,0.43525328808709196,0.4603786964426961,0.0533502638261293,1.3014847958819908,0.07762440218867962,0.4774864872989333,1.3014847958819908,0.5167323577953012,1.1415375728356212,0.06408775710059623,0.1001345317614706,0.4352532872325627,1.1415375728356212,shared3,2,normalized_delta,128
7,0.47171704235829803,0.4285814095484583,0.4552614064070216,0.052968607048018715,1.2864932877975597,0.0752392535114236,0.471567049452334,1.2864932877975597,0.5073065549527344,1.1219508524003783,0.060598143670511875,0.10319523564294765,0.4285814105712793,1.1219508524003783,shared3,2,normalized_delta,128
8,0.47812805426748173,0.4320849125322543,0.46340489580965877,0.05283349558291301,1.2956362752537978,0.07467689233783044,0.47438222105818045,1.2956362752537978,0.5114313672639822,1.129588442570285,0.06412573961639091,0.10254055713548473,0.4320849131073869,1.129588442570285,shared3,2,normalized_delta,128
9,0.464626956325874,0.4335978027237089,0.45005740575623093,0.05261048954636068,1.2679567920011388,0.07321067138068509,0.46459265097606145,1.2679567920011388,0.5121088517339606,1.1317507216804905,0.06894551015606051,0.1000971783050581,0.4335978033805364,1.1317507216804905,shared3,2,normalized_delta,128
10,0.46218068142209134,0.42740642334285533,0.44872853000435914,0.05262395290290596,1.2605668983961407,0.07243106129268805,0.4618739708639115,1.2605668983961407,0.5047065500758197,1.115439403370807,0.06476060893190534,0.102019265764638,0.4274064260224501,1.115439403370807,shared3,2,normalized_delta,128
