epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
28,0.10543096916455971,0.173820491268998,0.10515570483219466,0.10543096916455971,0.10543096916455971,0.10543096916455971,0.17428665258921683,0.173820491268998,0.173820491268998,0.173820491268998,depablo_low_temp,8,normalized_delta,128
29,0.10409198745496963,0.17417034653772134,0.10380262697703745,0.10409198745496963,0.10409198745496963,0.10409198745496963,0.1746122858603485,0.17417034653772134,0.17417034653772134,0.17417034653772134,depablo_low_temp,8,normalized_delta,128
30,0.10342791097630796,0.17098985430493485,0.10316344369693022,0.10342791097630796,0.10342791097630796,0.10342791097630796,0.17144280461070593,0.17098985430493485,0.17098985430493485,0.17098985430493485,depablo_low_temp,8,normalized_delta,128
31,0.10249814121052622,0.16802205024578143,0.10225293151053944,0.10249814121052622,0.10249814121052622,0.10249814121052622,0.16846326291852165,0.16802205024578143,0.16802205024578143,0.16802205024578143,depablo_low_temp,8,normalized_delta,128
32,0.10151450086973215,0.1667087037494639,0.10127063952876549,0.10151450086973215,0.10151450086973215,0.10151450086973215,0.16713378280110192,0.1667087037494639,0.1667087037494639,0.1667087037494639,depablo_low_temp,8,normalized_delta,128
33,0.10082837814269097,0.16584307843004353,0.10059198763613639,0.10082837814269097,0.10082837814269097,0.10082837814269097,0.16625779173045885,0.16584307843004353,0.16584307843004353,0.16584307843004353,depablo_low_temp,8,normalized_delta,128
34,0.10018380836240555,0.16568918839038815,0.09995365226151127,0.10018380836240555,0.10018380836240555,0.10018380836240555,0.16608817808446474,0.16568918839038815,0.16568918839038815,0.16568918839038815,depablo_low_temp,8,normalized_delta,128
35,0.09963586926950437,0.16459386312635615,0.09941140562786084,0.09963586926950437,0.09963586926950437,0.09963586926950437,0.16499395768914837,0.16459386312635615,0.16459386312635615,0.16459386312635615,depablo_low_temp,8,normalized_delta,128
36,0.09897391160361861,0.1644772525614826,0.09874852548206323,0.09897391160361861,0.09897391160361861,0.09897391160361861,0.1648456221446395,0.1644772525614826,0.1644772525614826,0.1644772525614826,depablo_low_temp,8,normalized_delta,128
37,0.09876014045684746,0.16037166149180848,0.0985399575168757,0.09876014045684746,0.09876014045684746,0.09876014045684746,0.16080139136465732,0.16037166149180848,0.16037166149180848,0.16037166149180848,depablo_low_temp,8,normalized_delta,128
38,0.09768029259713856,0.1676200183283072,0.09743978201754783,0.09768029259713856,0.09768029259713856,0.09768029259713856,0.16791187577473465,0.1676200183283072,0.1676200183283072,0.1676200183283072,depablo_low_temp,8,normalized_delta,128
39,0.09865322258127363,0.16339988376421388,0.09842661662321342,0.09865322258127363,0.09865322258127363,0.09865322258127363,0.16380544986168388,0.16339988376421388,0.16339988376421388,0.16339988376421388,depablo_low_temp,8,normalized_delta,128
40,0.09717511919964301,0.1705515730282059,0.09693059812446958,0.09717511919964301,0.09717511919964301,0.09717511919964301,0.1708126143203117,0.1705515730282059,0.1705515730282059,0.1705515730282059,depablo_low_temp,8,normalized_delta,128
