epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.9614632601737976,1.070243225172162,0.9614632601737976,0.0009023446214850992,0.8684340779781341,1.0544924471378327,1.070243225172162,0.0010734360506176018,1.3535433209663819,0.8494178572344402,0.41984162192081353,0.830230159086734,40.0,0.24478216834651073,-0.05131027903007879,0.24478216834651073,-0.05131027903007879,-0.05131027903007879,0.5408746157231002,-0.05131027903007879,0.5408746157231002,0.41984162192081353,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.6412679558992386,0.7121683885455131,0.6412679558992386,0.0006528960354626179,0.3673626310825348,0.9151732798814773,0.7121683885455131,0.0007931844686536352,1.1717213525303773,0.3107207926906764,0.8655916923530691,0.9337101926297829,40.0,0.7498833704565917,0.5417636347131418,0.7498833704565917,0.5417636347131418,0.5417636347131418,0.9580031062000416,0.5417636347131418,0.9580031062000416,0.8655916923530691,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.44858945220708846,0.5455697435699404,0.44858945220708846,0.00047849048610078173,0.19486757656931877,0.702311328470707,0.5455697435699404,0.000605784056376251,0.9242543300672893,0.21387868712375324,0.9062826503068838,0.9554688223395901,40.0,0.8489613259710282,0.7472120888605585,0.8489613259710282,0.7472120888605585,0.7472120888605585,0.9507105630814979,0.7472120888605585,0.9507105630814979,0.9062826503068838,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.2918455173969269,0.3330150859011337,0.2918455173969269,0.0003023310158750974,0.12833117499947547,0.4553598583340645,0.3330150859011337,0.0003584713331074454,0.5524000664285961,0.13909837290725952,0.9188610664998473,0.9601028153445221,40.0,0.87998321370764,0.8118483443299622,0.87998321370764,0.8118483443299622,0.8118483443299622,0.9481180830853176,0.8118483443299622,0.9481180830853176,0.9188610664998473,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.18324235785007476,0.2337795586269349,0.18324235785007476,0.0001806597150862217,0.09017785099148751,0.2763068663477898,0.2337795586269349,0.0002455684146607382,0.3662019674148824,0.11588834249414504,0.9303163646994178,0.9660634345249114,40.0,0.9022749008616999,0.8536874300215509,0.9022749008616999,0.8536874300215509,0.8536874300215509,0.9508623717018488,0.8536874300215509,0.9508623717018488,0.9303163646994178,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.1456133247613907,0.2008293839339167,0.1456133247613907,0.00014084510877728464,0.0762211623340845,0.21500548684597015,0.2008293839339167,0.00021016188082376174,0.3054200977434419,0.10804160877263971,0.9395018257319063,0.9708860356940525,40.0,0.9196363777532733,0.8857703109679134,0.9196363777532733,0.8857703109679134,0.8857703109679134,0.9535024445386333,0.8857703109679134,0.9535024445386333,0.9395018257319063,2D AE mixed-T exclusion,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
