epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.5989494988496105,1.1003635244965553,0.5997808500677347,0.5989494988496105,0.5989494988496105,0.5989494988496105,1.0607607209086418,1.1003635244965553,1.1003635244965553,1.1003635244965553,noisy-LJ only,8,normalized_delta,96
2,0.46688473003606,0.9529201967716217,0.4672249910583099,0.46688473003606,0.46688473003606,0.46688473003606,0.9138814824819564,0.9529201967716217,0.9529201967716217,0.9529201967716217,noisy-LJ only,8,normalized_delta,96
3,0.3633564209491014,0.6450960671603679,0.36337345458567144,0.3633564209491014,0.3633564209491014,0.3633564209491014,0.6194728953540325,0.6450960671603679,0.6450960671603679,0.6450960671603679,noisy-LJ only,8,normalized_delta,96
4,0.33404507890343665,0.450902887314558,0.33384309567014375,0.33404507890343665,0.33404507890343665,0.33404507890343665,0.4451891089975834,0.450902887314558,0.450902887314558,0.450902887314558,noisy-LJ only,8,normalized_delta,96
5,0.3256109048848351,0.43455845448374747,0.32520902997255324,0.3256109048848351,0.3256109048848351,0.3256109048848351,0.43058963316679,0.43455845448374747,0.43455845448374747,0.43455845448374747,noisy-LJ only,8,normalized_delta,96
6,0.32164585212493935,0.4287092587351799,0.3211836095179121,0.32164585212493935,0.32164585212493935,0.32164585212493935,0.42461019395291805,0.4287092587351799,0.4287092587351799,0.4287092587351799,noisy-LJ only,8,normalized_delta,96
7,0.3184182282164693,0.4233636979162693,0.3179892679452896,0.3184182282164693,0.3184182282164693,0.3184182282164693,0.41849978764355183,0.4233636979162693,0.4233636979162693,0.4233636979162693,noisy-LJ only,8,normalized_delta,96
8,0.3155416870551805,0.42282871617376805,0.31517211150874697,0.3155416870551805,0.3155416870551805,0.3155416870551805,0.41677495470643044,0.42282871617376805,0.42282871617376805,0.42282871617376805,noisy-LJ only,8,normalized_delta,96
9,0.3129027822650969,0.4225164476633072,0.3125904287906984,0.3129027822650969,0.3129027822650969,0.3129027822650969,0.4155685316026211,0.4225164476633072,0.4225164476633072,0.4225164476633072,noisy-LJ only,8,normalized_delta,96
10,0.31034153440967205,0.4170643687546253,0.31007648025080564,0.31034153440967205,0.31034153440967205,0.31034153440967205,0.41001605601608754,0.4170643687546253,0.4170643687546253,0.4170643687546253,noisy-LJ only,8,normalized_delta,96
11,0.30775685046116513,0.40758035700023176,0.3075263683572412,0.30775685046116513,0.30775685046116513,0.30775685046116513,0.4011283226162195,0.40758035700023176,0.40758035700023176,0.40758035700023176,noisy-LJ only,8,normalized_delta,96
12,0.30528623034556707,0.39588782271742823,0.30506959443787734,0.30528623034556707,0.30528623034556707,0.30528623034556707,0.39032568952441216,0.39588782271742823,0.39588782271742823,0.39588782271742823,noisy-LJ only,8,normalized_delta,96
13,0.3027723729920884,0.38314710077643394,0.3025472683707873,0.3027723729920884,0.3027723729920884,0.3027723729920884,0.3785410925894976,0.38314710077643394,0.38314710077643394,0.38314710077643394,noisy-LJ only,8,normalized_delta,96
14,0.30013009167214233,0.3712787119597197,0.2998794350214303,0.30013009167214233,0.30013009167214233,0.30013009167214233,0.367421356216073,0.3712787119597197,0.3712787119597197,0.3712787119597197,noisy-LJ only,8,normalized_delta,96
15,0.2974569499331216,0.3618624146133661,0.29716958428174256,0.2974569499331216,0.2974569499331216,0.2974569499331216,0.358435542114079,0.3618624146133661,0.3618624146133661,0.3618624146133661,noisy-LJ only,8,normalized_delta,96
16,0.2949120896446208,0.3554722227528691,0.2945882862930497,0.2949120896446208,0.2949120896446208,0.2949120896446208,0.3522379410564899,0.3554722227528691,0.3554722227528691,0.3554722227528691,noisy-LJ only,8,normalized_delta,96
17,0.2924981824134787,0.3508572504892945,0.29214638128007453,0.2924981824134787,0.2924981824134787,0.2924981824134787,0.3477127908989787,0.3508572504892945,0.3508572504892945,0.3508572504892945,noisy-LJ only,8,normalized_delta,96
18,0.2901536638426284,0.34696734020859005,0.2897842106030633,0.2901536638426284,0.2901536638426284,0.2901536638426284,0.3438927105292678,0.34696734020859005,0.34696734020859005,0.34696734020859005,noisy-LJ only,8,normalized_delta,96
19,0.2877924911957234,0.34324940051138403,0.28741218529269097,0.2877924911957234,0.2877924911957234,0.2877924911957234,0.3402630525529385,0.34324940051138403,0.34324940051138403,0.34324940051138403,noisy-LJ only,8,normalized_delta,96
20,0.2854530989552538,0.3391038599163294,0.2850671410610278,0.2854530989552538,0.2854530989552538,0.2854530989552538,0.3362267595678568,0.3391038599163294,0.3391038599163294,0.3391038599163294,noisy-LJ only,8,normalized_delta,96
21,0.2831636978238821,0.3345548886656761,0.2827744441255927,0.2831636978238821,0.2831636978238821,0.2831636978238821,0.33179779502004386,0.3345548886656761,0.3345548886656761,0.3345548886656761,noisy-LJ only,8,normalized_delta,96
