split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
train,lj_noisy,0,False,5,5,5,1.1926466640943545e-06,0.0,,1.2993207974432152e-06
train,lj_noisy,5,False,5,5,5,8.857768307279912e-07,9.486441570061288e-08,-8.371083396014743,9.983794825529913e-07
train,lj_noisy,10,False,5,5,5,6.657704602730519e-07,3.9631250956517763e-07,-0.6835102933791782,7.931462960186763e-07
train,lj_noisy,25,False,5,5,5,5.80671382977016e-07,2.6223908207612114e-06,0.7786675377634481,8.155264652032202e-07
train,lj_noisy,50,False,5,5,5,1.9306907915961347e-06,1.09006710772519e-05,0.8219748440166474,2.5130450922006274e-06
train,lj_noisy,75,False,5,5,5,4.492695279623149e-06,2.5082033971557394e-05,0.818400869340274,5.714728649763856e-06
train,lj_noisy,100,False,5,5,5,8.28345182526391e-06,4.512062150752172e-05,0.8134295412015353,1.043067459249869e-05
train,lj_noisy,125,False,5,5,5,1.3389343257586006e-05,7.115652042557485e-05,0.8090341552019946,1.6622533803456462e-05
train,lj_noisy,149,False,5,5,5,1.9377280477783642e-05,0.00010185747232753784,0.8078944270170428,2.3844732277211732e-05
train,lj_noisy,175,False,5,5,5,2.7624532594927587e-05,0.00014140228158794345,0.8040938224195793,3.360009395692032e-05
train,lj_noisy,199,False,5,5,5,3.7218473516986704e-05,0.00018346654542256147,0.7975339079559436,4.455061207409017e-05
validation,lj_noisy,0,False,20,20,20,1.1895571759623635e-06,0.0,,1.34602110506421e-06
validation,lj_noisy,5,False,20,20,20,8.846663178019298e-07,9.562797735895856e-08,-8.260092893431658,1.0555453030747231e-06
validation,lj_noisy,10,False,20,20,20,6.652247549254753e-07,4.023101709549337e-07,-0.6525072642584165,8.567651207158633e-07
validation,lj_noisy,25,False,20,20,20,5.842636099373522e-07,2.700515562992223e-06,0.7852119475269638,9.051535812432121e-07
validation,lj_noisy,50,False,20,20,20,1.860023263589028e-06,1.1352922138030408e-05,0.838600311677071,2.6593790437345887e-06
validation,lj_noisy,75,False,20,20,20,4.510076360020321e-06,2.626361301736324e-05,0.8305806247753669,5.940662026659993e-06
validation,lj_noisy,100,False,20,20,20,8.374868593818974e-06,4.754355759359896e-05,0.8257190595828456,1.0452139918015746e-05
validation,lj_noisy,125,False,20,20,20,1.390286870446289e-05,7.53616273868829e-05,0.8180444270348151,1.6885153809198527e-05
validation,lj_noisy,149,False,20,20,20,2.1120396831975084e-05,0.00010829863385879435,0.8084292698199708,2.548771917645354e-05
validation,lj_noisy,175,False,20,20,20,3.1569932343700205e-05,0.00015109891755855643,0.795257854170589,3.7758611870231104e-05
validation,lj_noisy,199,False,20,20,20,4.3979467591270804e-05,0.00019709730695467443,0.7811712380197202,5.202408383411239e-05
