epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6713499727223983,0.5185970445513254,0.6679429557361201,0.2735786282292771,1.871070560962355,0.31370485139553655,0.2270458464395245,0.6713499717566733,1.871070560962355,0.603205495966753,0.18798409174141206,0.28032624404951045,0.16773919403376317,1.4383386560815126,0.5185970464765496,1.4383386560815126,shared4,8,normalized_delta,128
2,0.5727475763625394,0.4985924851988615,0.5705178362713011,0.18862297831196584,1.7758727534465235,0.17514575451691106,0.15134881989229323,0.5727475765419234,1.7758727534465235,0.5832619710048668,0.17560907895032596,0.25048587650885223,0.1516067357328923,1.4166682508623176,0.49859248551359703,1.4166682508623176,shared4,8,normalized_delta,128
3,0.5526903497354966,0.47687680624690454,0.5512759165351813,0.17323945097055157,1.7405505996580803,0.16734018229872066,0.1296311632280378,0.5526903490388475,1.7405505996580803,0.5575929857761022,0.17115341344840912,0.20184862657851382,0.15330398246542856,1.381201193973481,0.4768768041164581,1.381201193973481,shared4,8,normalized_delta,128
4,0.48335360843776715,0.4184130172543375,0.4780593264779189,0.08788354138998526,1.5590759636858837,0.16134099474073557,0.12511393404258586,0.4833536084647976,1.5590759636858837,0.49987255708266626,0.17021605915761748,0.07977888840637189,0.12915719943967732,1.294499923706997,0.4184130176776659,1.294499923706997,shared4,8,normalized_delta,128
5,0.45320285251241244,0.417207800941505,0.44708040647582203,0.06368591979952003,1.496612848581299,0.154681467660027,0.09783117761614298,0.45320285341424726,1.496612848581299,0.4990337245136853,0.1742466969687948,0.07396436978698424,0.12150166136407746,1.2991184780131215,0.4172078015332445,1.2991184780131215,shared4,8,normalized_delta,128
6,0.4446435041116221,0.41030242679854156,0.44051102664822955,0.06135625165634073,1.4769150659166728,0.15249227219332492,0.08781042815453931,0.44464350448021944,1.4769150659166728,0.49024740223710245,0.16463991604274206,0.07253666684811884,0.1113857341076251,1.2926473892017787,0.41030242655006616,1.2926473892017787,shared4,8,normalized_delta,128
7,0.4373508382559137,0.4052786770545447,0.4338210669977684,0.05912212264972265,1.4559911507965706,0.15072487529593281,0.08356520923783407,0.437350839495015,1.4559911507965706,0.48349130951722147,0.16396682961243886,0.07123139876644072,0.10856389447222115,1.2773525882733199,0.40527867778110516,1.2773525882733199,shared4,8,normalized_delta,128
8,0.43247953369859654,0.40630393428175815,0.4296662077543603,0.057384354057463775,1.4423653862210566,0.14891175830387818,0.08125663738166987,0.4324795339910171,1.4423653862210566,0.48626377598452475,0.16340262485528181,0.06776092358286909,0.10707434745718956,1.2869778385039845,0.40630393359983125,1.2869778385039845,shared4,8,normalized_delta,128
9,0.42845731305258256,0.39607541622380493,0.42607045641517893,0.05617916939588446,1.4299097732692407,0.14791460477287505,0.07982570260252046,0.42845731251013014,1.4299097732692407,0.47232088352380536,0.1629116225236725,0.07160549180162519,0.10747991830272519,1.2423046363201067,0.3960754172370324,1.2423046363201067,shared4,8,normalized_delta,128
10,0.42545678596304715,0.39786717469395383,0.4235095711213618,0.05562843372037826,1.4204881143286863,0.14673819163652005,0.0789724050168351,0.4254567861756049,1.4204881143286863,0.4750809052539437,0.1619438871211214,0.07087187987122788,0.10657442376208989,1.2520785045482425,0.39786717382567044,1.2520785045482425,shared4,8,normalized_delta,128
11,0.42317313451251126,0.39669414724521485,0.4208039121608935,0.05528571295716596,1.4127529191939372,0.14629001975413364,0.07836388793127676,0.4231731349591284,1.4127529191939372,0.47323675365316065,0.161057712127392,0.07364390320199811,0.10805787954832843,1.2440170956105583,0.3966941476220692,1.2440170956105583,shared4,8,normalized_delta,128
12,0.42032614161597076,0.3927914216937755,0.4184025394727813,0.05499818753500255,1.4022747190929654,0.14578670497718305,0.07824496057444795,0.42032614304489974,1.4022747190929654,0.4697009189562364,0.16130206496878105,0.07188445582374813,0.10430246988392394,1.2336766934206362,0.39279142102427234,1.2336766934206362,shared4,8,normalized_delta,128
13,0.4173704570940742,0.3960580821093834,0.41556255904697176,0.054264700615233044,1.3926002072627437,0.1452372722661904,0.0773796496819459,0.41737045745652823,1.3926002072627437,0.4730369616520735,0.1601850487394884,0.073110228042733,0.10549105304061424,1.2454460002334693,0.39605808251407626,1.2454460002334693,shared4,8,normalized_delta,128
14,0.41470406585837416,0.3992689440961883,0.4131763572350026,0.053973833821458365,1.3824502699922445,0.14510775507381063,0.07728440893229127,0.4147040669549512,1.3824502699922445,0.4785699011249976,0.16061457035245866,0.06936980247232519,0.10490912872296666,1.2621822755916317,0.39926894428484555,1.2621822755916317,shared4,8,normalized_delta,128
15,0.41198400079732206,0.40462064958019217,0.41123892288252045,0.05332470043392798,1.373901029768594,0.14384531934001044,0.07686495918063029,0.4119840021807907,1.373901029768594,0.4839405119419098,0.16001333132121168,0.07145686497867637,0.10687999286331797,1.280132407668551,0.4046206492079393,1.280132407668551,shared4,8,normalized_delta,128
16,0.4098784717532135,0.40292888806153665,0.40948384261068377,0.05317108243173062,1.3667506267338756,0.14308712504666524,0.07650505774961612,0.40987847299047186,1.3667506267338756,0.4830273554141342,0.1600840344156319,0.06999164732843048,0.10421198470289764,1.2774278890238449,0.40292888886770123,1.2774278890238449,shared4,8,normalized_delta,128
17,0.4072826001252537,0.4097770991120414,0.4068701369663342,0.05264110130191557,1.3583630758256584,0.14188325052250345,0.07624297339891853,0.407282600262249,1.3583630758256584,0.4922453004852114,0.15803325725461653,0.0690011606209363,0.1040115069391817,1.308062472833475,0.4097770994120524,1.308062472833475,shared4,8,normalized_delta,128
18,0.4036746526770982,0.40973315317286807,0.4036440804875935,0.05187470886590927,1.3464375262524648,0.14065443859546198,0.07573193930197596,0.403674653253953,1.3464375262524648,0.49176287494982657,0.15865429822105193,0.06762249909135193,0.10649295727328467,1.3061628605537263,0.4097331537848537,1.3061628605537263,shared4,8,normalized_delta,128
19,0.4001111397249403,0.4015606101675938,0.4004659035825478,0.051505376663462,1.3337088117970641,0.1397683059546045,0.07546206188479089,0.4001111390749804,1.3337088117970641,0.4803819923473912,0.16049553286799564,0.07010501395844718,0.10623295861204328,1.2694089424468784,0.40156061197134113,1.2694089424468784,shared4,8,normalized_delta,128
20,0.396572870322771,0.4006698802702512,0.39710062744199126,0.05089873380929546,1.3218339841252582,0.13876039738272927,0.07479836639891671,0.39657287042904993,1.3218339841252582,0.4787839022962001,0.1578514737853773,0.06722304109012775,0.10674709054041404,1.2708579171080834,0.4006698806310006,1.2708579171080834,shared4,8,normalized_delta,128
