source,frame,mode,latent_mse,normalized_latent_mse
depablo_low_temp,6,free_rollout,4.2997543914680136e-05,1.5424315597556416e-05
depablo_low_temp,6,teacher_forced,4.2997543914680136e-05,1.5424315597556416e-05
depablo_low_temp,7,free_rollout,0.00017466372046328615,6.32936660622363e-05
depablo_low_temp,7,teacher_forced,4.4436650023271794e-05,1.627081064725644e-05
depablo_low_temp,8,free_rollout,0.0003984384122304618,0.00014574000051652546
depablo_low_temp,8,teacher_forced,4.5697434052272e-05,1.7034516076819273e-05
depablo_low_temp,9,free_rollout,0.0007123491202946752,0.00026255173870595174
depablo_low_temp,9,teacher_forced,4.552578320726752e-05,1.7170590172099765e-05
depablo_low_temp,10,constant_acceleration,5.090643562084551e-05,2.4890663472376672e-05
depablo_low_temp,10,constant_latent,0.03222019588574767,0.01413535764440894
depablo_low_temp,10,constant_velocity,0.00040502993242625963,0.0002000865484546921
depablo_low_temp,10,constant_velocity_recent,3.725650478827447e-05,1.7586391771828856e-05
depablo_low_temp,10,free_rollout,0.0011192901991307735,0.00041543935440131464
depablo_low_temp,10,oracle_ae,0.0,0.0
depablo_low_temp,10,teacher_forced,4.60975369605876e-05,1.7594512064533775e-05
depablo_low_temp,11,free_rollout,0.0016173753188923,0.0006043651883373968
depablo_low_temp,11,teacher_forced,4.6107129674055616e-05,1.781078303793038e-05
depablo_low_temp,12,free_rollout,0.0022059099515900015,0.0008293100167065859
depablo_low_temp,12,teacher_forced,4.603662355293636e-05,1.7942443150786858e-05
depablo_low_temp,13,free_rollout,0.0028814580116886647,0.0010894016304519027
depablo_low_temp,13,teacher_forced,4.558297359835706e-05,1.7915464445650288e-05
depablo_low_temp,14,free_rollout,0.003639484685845673,0.0013831962336553262
depablo_low_temp,14,teacher_forced,4.478958007894107e-05,1.7735424148668243e-05
depablo_low_temp,15,free_rollout,0.004479135491419583,0.0017105271224863827
depablo_low_temp,15,teacher_forced,4.4133847495686496e-05,1.758646549205878e-05
depablo_low_temp,16,free_rollout,0.005394570238422602,0.0020694085163995624
depablo_low_temp,16,teacher_forced,4.31966531323269e-05,1.7319632274848117e-05
depablo_low_temp,17,free_rollout,0.006387575645931065,0.0024611688335426153
depablo_low_temp,17,teacher_forced,4.267945796527783e-05,1.72437219589483e-05
depablo_low_temp,18,free_rollout,0.007449163519777357,0.0028819064260460435
depablo_low_temp,18,teacher_forced,4.1553552910045256e-05,1.6862136612871835e-05
depablo_low_temp,19,free_rollout,0.008583455486223102,0.003334388305665925
depablo_low_temp,19,teacher_forced,4.111629332328448e-05,1.682924482793169e-05
depablo_low_temp,20,free_rollout,0.009777912823483347,0.0038128548476379365
depablo_low_temp,20,teacher_forced,3.981591630690673e-05,1.635295843698259e-05
depablo_low_temp,21,free_rollout,0.01103517326992005,0.004319366230629384
depablo_low_temp,21,teacher_forced,3.904416348632367e-05,1.614704660823918e-05
depablo_low_temp,22,free_rollout,0.012347472738474608,0.004850340535631404
depablo_low_temp,22,teacher_forced,3.7975719760652285e-05,1.577382729465171e-05
depablo_low_temp,23,free_rollout,0.01371964851859957,0.005408679239917546
depablo_low_temp,23,teacher_forced,3.739069661605754e-05,1.5633987663932204e-05
depablo_low_temp,24,free_rollout,0.015135894762352109,0.005987306707538664
depablo_low_temp,24,teacher_forced,3.6070441274205224e-05,1.5142427253067581e-05
depablo_low_temp,25,constant_acceleration,0.017254170823071034,0.008481739112721699
depablo_low_temp,25,constant_latent,0.5382429674267769,0.2347462557256222
depablo_low_temp,25,constant_velocity,0.00970791807048954,0.0046052793899434615
depablo_low_temp,25,constant_velocity_recent,0.0024240483675384895,0.0010013260747655296
depablo_low_temp,25,free_rollout,0.016607132949866356,0.006591931614093482
depablo_low_temp,25,oracle_ae,0.0,0.0
depablo_low_temp,25,teacher_forced,3.561869061741163e-05,1.5057048915423366e-05
depablo_low_temp,26,free_rollout,0.01812070675659925,0.0072165797580964865
depablo_low_temp,26,teacher_forced,3.4545051221357426e-05,1.4662013802535511e-05
depablo_low_temp,27,free_rollout,0.019677536049857735,0.007862371311057359
depablo_low_temp,27,teacher_forced,3.38023927724862e-05,1.4424011203573172e-05
depablo_low_temp,28,free_rollout,0.021275673154741527,0.008528292237315327
depablo_low_temp,28,teacher_forced,3.3040864400391e-05,1.416252217723013e-05
depablo_low_temp,29,free_rollout,0.022903146920725703,0.009209940896835179
depablo_low_temp,29,teacher_forced,3.199105642579525e-05,1.3791522019346302e-05
depablo_low_temp,30,free_rollout,0.024567594146355988,0.009909902326762676
depablo_low_temp,30,teacher_forced,3.129248846107657e-05,1.3528735166801198e-05
depablo_low_temp,31,free_rollout,0.0262662117369473,0.010628228296991438
depablo_low_temp,31,teacher_forced,3.075975362207828e-05,1.3380570908338996e-05
depablo_low_temp,32,free_rollout,0.027992108231410386,0.011361547221895307
depablo_low_temp,32,teacher_forced,2.9975281586303025e-05,1.3092778863210696e-05
depablo_low_temp,33,free_rollout,0.029739733133465052,0.012107425392605365
depablo_low_temp,33,teacher_forced,2.9125165474397364e-05,1.2765200813191768e-05
depablo_low_temp,34,free_rollout,0.03151419493369758,0.012868369510397316
depablo_low_temp,34,teacher_forced,2.8616835174943843e-05,1.259426361457372e-05
depablo_low_temp,35,free_rollout,0.03331624446436763,0.013645423017442227
depablo_low_temp,35,teacher_forced,2.8257208305149108e-05,1.2495672842760542e-05
depablo_low_temp,36,free_rollout,0.03513654917478561,0.014433541218750179
depablo_low_temp,36,teacher_forced,2.7487795841807382e-05,1.2181259427279656e-05
depablo_low_temp,37,free_rollout,0.03698478550650179,0.015238309255801141
depablo_low_temp,37,teacher_forced,2.7286059844300325e-05,1.2147532277140272e-05
depablo_low_temp,38,free_rollout,0.038842828245833516,0.016051017865538596
depablo_low_temp,38,teacher_forced,2.6621603956300534e-05,1.1889822280863882e-05
depablo_low_temp,39,free_rollout,0.040723733976483344,0.01687766972463578
depablo_low_temp,39,teacher_forced,2.63112262928189e-05,1.1768240426590637e-05
depablo_low_temp,40,free_rollout,0.042613709019497036,0.017712165205739438
depablo_low_temp,40,teacher_forced,2.5891451366533146e-05,1.161059238938833e-05
depablo_low_temp,41,free_rollout,0.04450827785767615,0.018552698451094328
depablo_low_temp,41,teacher_forced,2.5271519427860766e-05,1.1354035376598403e-05
depablo_low_temp,42,free_rollout,0.046403653500601647,0.019397347630001605
depablo_low_temp,42,teacher_forced,2.456006486681872e-05,1.1047161245869575e-05
depablo_low_temp,43,free_rollout,0.04833179102279246,0.020260894461534916
depablo_low_temp,43,teacher_forced,2.4882131924641726e-05,1.1211180549253186e-05
depablo_low_temp,44,free_rollout,0.05027329381555319,0.02113503545988351
depablo_low_temp,44,teacher_forced,2.4820868407005037e-05,1.1206833653432113e-05
depablo_low_temp,45,free_rollout,0.05223197629675269,0.02202097449917346
depablo_low_temp,45,teacher_forced,2.4773626728347152e-05,1.118615317068361e-05
depablo_low_temp,46,free_rollout,0.054188850615173575,0.022909492556937038
depablo_low_temp,46,teacher_forced,2.4322161164036515e-05,1.0977040773241242e-05
depablo_low_temp,47,free_rollout,0.05613080617040396,0.023794960440136494
depablo_low_temp,47,teacher_forced,2.3725931646367827e-05,1.0702506716597782e-05
depablo_low_temp,48,free_rollout,0.05810887096449733,0.02470125921536237
depablo_low_temp,48,teacher_forced,2.4203192776894866e-05,1.0905780698067247e-05
depablo_low_temp,49,free_rollout,0.06009901342913508,0.025616978574544192
depablo_low_temp,49,teacher_forced,2.4245463691840996e-05,1.093057205707737e-05
depablo_low_temp,50,constant_acceleration,0.5304980626155157,0.26070039473997897
depablo_low_temp,50,constant_latent,2.8419581711292268,1.224056777358055
depablo_low_temp,50,constant_velocity,0.07274480881169439,0.030798718519508838
