epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.9794329404830933,1.958630084991455,0.9998235702514648,1.1961517333984375,0.7627142071723938,0.9794329702854156,1.1961517333984375,1.8076390027999878,0.7742576003074646,3.143002510070801,1.9586300551891327,3.143002510070801,Reid + low-T 2D AE,2,normalized_delta,96
