epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7129760640232187,0.6046683002655443,0.7129760640232187,0.6763309230145655,0.9093801722714775,0.5243382912717367,0.7033497955192599,0.9093801722714775,0.6046683002655443,0.3716251142031979,0.6940663457498886,0.7692810560110956,0.6116575053213941,0.7692810560110956,-0.010683635531753222,-0.21539242721937346,1.1759056513938049e-05,-0.21539242721937346,-22.55488604424926,1.8744360704658903e-05,-22.55488604424926,0.026328228709722734,1.1426037326600636e-05,0.026328228709722734,-7.581316747586303,-22.55488604424926,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.5454336244809,0.5442093702621366,0.5454336244809,0.5193816229701043,0.7220275634997769,0.3583181134180019,0.533242433295961,0.7220275634997769,0.5442093702621366,0.3046464915969409,0.6619097001675982,0.6799930559354834,0.5488497492333408,0.6799930559354834,0.033611592862290984,-0.17151165922489797,9.603776811673015e-06,-0.17151165922489797,-24.046850886220213,1.4205200068317936e-05,-24.046850886220213,0.4417100484689327,1.0621455169257388e-05,0.4417100484689327,-7.925550832325392,-24.046850886220213,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.4829789421276042,0.4344215484924222,0.4829789421276042,0.43919974377280785,0.6725729383920368,0.31594039480152886,0.4759043589887912,0.6725729383920368,0.4344215484924222,0.33125744949211366,0.33535411447519436,0.6619881783844903,0.44286658078393276,0.6619881783844903,0.4410800677409745,0.575958126843236,8.978281346117001e-06,0.575958126843236,-18.02384952705754,1.879424044091138e-05,-18.02384952705754,0.4453779852482965,9.941470693775045e-06,0.4453779852482965,-5.667504471655335,-18.02384952705754,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.37145852862220063,0.38207457356252955,0.37145852862220063,0.27030060267762135,0.5559683282124369,0.3273847645050601,0.3845512317983728,0.5559683282124369,0.38207457356252955,0.34348592563765123,0.29933970341517124,0.5229053912335075,0.38857700676211,0.5229053912335075,0.6197989223761582,0.7331857023902688,8.825863471884076e-06,0.7331857023902688,-9.009535768403888,1.6022160116335728e-05,-9.009535768403888,0.15411382736831303,1.019546880343114e-05,0.15411382736831303,-2.707412079548435,-9.009535768403888,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.3485266751364658,0.36556592418469097,0.3485266751364658,0.2590018575913028,0.5057710797378892,0.31859829719913635,0.36112374484277615,0.5057710797378892,0.36556592418469097,0.3391364715062082,0.2813245957659092,0.49662094726227224,0.3723606715114632,0.49662094726227224,0.6442125917351258,0.771408749760923,9.503921705800167e-06,0.771408749760923,-7.361199395701735,1.665979734752909e-05,-7.361199395701735,0.0020907679064898765,1.106314900880534e-05,0.0020907679064898765,-2.1958999593447746,-7.361199395701735,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.33749369625982484,0.35380965635474576,0.33749369625982484,0.2563371212074631,0.4811574316338489,0.31330798162441503,0.35026751148857566,0.4811574316338489,0.35380965635474576,0.32338718434766633,0.2721852408576524,0.48606687315623276,0.36054643278718385,0.48606687315623276,0.6675291445951383,0.8004472224583411,8.363307188119506e-06,0.8004472224583411,-8.601576114350689,1.637298551031563e-05,-8.601576114350689,0.2624742366784404,9.622780441986834e-06,0.2624742366784404,-2.5128848850713026,-8.601576114350689,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.32573221333717045,0.3265354877166254,0.32573221333717045,0.24753361312966599,0.45884727014130666,0.3074476051487421,0.3379428294732382,0.45884727014130666,0.3265354877166254,0.30687618107913295,0.23359098193031969,0.4555551346275024,0.3320074325456517,0.4555551346275024,0.7680412122593535,0.8574426856405022,7.248906081258611e-06,0.8574426856405022,-4.651840823166549,1.423194430572039e-05,-4.651840823166549,0.3549528097580773,8.938751147979928e-06,0.3549528097580773,-1.1464817759226564,-4.651840823166549,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.252796997522053,0.24188570294308623,0.252796997522053,0.17690082004195765,0.37444083039697845,0.2468201497667714,0.26605393340190253,0.37444083039697845,0.24188570294308623,0.23808569929678924,0.15070635392476106,0.3475905260129366,0.24546085974482898,0.3475905260129366,0.9531723736806419,0.9538597117191543,3.6204557119390303e-06,0.9538597117191543,-0.02884554555518104,1.0898233972511661e-05,-0.02884554555518104,0.9125091873159936,9.570647895884576e-06,0.9125091873159936,0.6125077844933223,-0.02884554555518104,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.2004605415620302,0.2317885408937735,0.2004605415620302,0.12362399226740788,0.33165613581475456,0.18712156642424432,0.21413389816880227,0.33165613581475456,0.2317885408937735,0.21761517931736307,0.14741907741699833,0.34087905907654203,0.23530443860363448,0.34087905907654203,0.94266159693166,0.9120032192219196,3.3941280975113843e-06,0.9120032192219196,0.01380458008886587,9.513180066278437e-06,0.01380458008886587,0.9609207289571826,7.5245648986310695e-06,0.9609207289571826,0.6289095094226561,0.01380458008886587,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.1897721614100431,0.22306671368056222,0.1897721614100431,0.10970138053556806,0.3258962021062249,0.177613877975627,0.20440382020580664,0.3258962021062249,0.22306671368056222,0.21041219460312277,0.13105779459147016,0.3386125941906357,0.22669419446174288,0.3386125941906357,0.9528407761021643,0.9343721094680215,3.1751715567907013e-06,0.9343721094680215,0.11777653155370715,9.001569651445607e-06,0.11777653155370715,0.9549744273967,7.361589916854428e-06,0.9549744273967,0.6690410228061429,0.11777653155370715,2D AE mixed-T exclusion,2,normalized_delta,96
11,0.1852960366951792,0.2234011856103806,0.1852960366951792,0.1042925151163026,0.3202601589654621,0.17492659115477613,0.1998264217455136,0.3202601589654621,0.2234011856103806,0.21811636672646273,0.12271144952683244,0.34039863367797807,0.2270754833104244,0.34039863367797807,0.9498422561750718,0.9623740759940734,3.012014298064969e-06,0.9623740759940734,0.16923839436707877,8.829548505673301e-06,0.16923839436707877,0.8302638081633869,7.381424305208384e-06,0.8302638081633869,0.6539587595081797,0.16923839436707877,2D AE mixed-T exclusion,2,normalized_delta,96
12,0.18218323172707307,0.2225611663987174,0.18218323172707307,0.10119983874457447,0.319041658663436,0.17065652771607825,0.19696600837469624,0.319041658663436,0.2225611663987174,0.21322076224168995,0.12292514969885815,0.34276111696090084,0.22630234296714966,0.34276111696090084,0.9611115288870037,0.9580211519315187,2.897426395520597e-06,0.9580211519315187,0.27150919573122534,8.734096672924352e-06,0.27150919573122534,0.9225212605974245,7.32378015300128e-06,0.9225212605974245,0.7173505360867228,0.27150919573122534,2D AE mixed-T exclusion,2,normalized_delta,96
13,0.18022687478285088,0.21715535072389205,0.18022687478285088,0.0988344912270182,0.31669727971679285,0.17010338816203568,0.19521171970194892,0.31669727971679285,0.21715535072389205,0.2063473249108938,0.12046616133011412,0.33540344347420614,0.22073897657173802,0.33540344347420614,0.9629833387083572,0.9662687346698351,2.84321858146086e-06,0.9662687346698351,0.08858515097764774,8.745817922317656e-06,0.08858515097764774,0.9349661535738562,7.207999325942183e-06,0.9349661535738562,0.663273346407113,0.08858515097764774,2D AE mixed-T exclusion,2,normalized_delta,96
14,0.17838318791044386,0.21909889573182323,0.17838318791044386,0.09751681030580872,0.3148445698775743,0.1678448804801232,0.19340208688783542,0.3148445698775743,0.21909889573182323,0.20645783108193427,0.12103675425896654,0.3403832085750764,0.22262593130532574,0.3403832085750764,0.968878576945371,0.971678319531268,2.9504037911465274e-06,0.971678319531268,0.4309839024436376,8.644967579130025e-06,0.4309839024436376,0.9185207924518773,7.338783689192496e-06,0.9185207924518773,0.7737276714755943,0.4309839024436376,2D AE mixed-T exclusion,2,normalized_delta,96
15,0.17730073999417456,0.22454744858765288,0.17730073999417456,0.09682213658172834,0.31408914343306893,0.16583889850268238,0.19225005950582655,0.31408914343306893,0.22454744858765288,0.22228370393349905,0.12107515035313554,0.34185962796618696,0.22840616075094053,0.34185962796618696,0.9314772254392762,0.9493089783627002,2.9447699972706686e-06,0.9493089783627002,0.28082597149729205,8.62647302710684e-06,0.28082597149729205,0.7095114651141132,7.6045235005040014e-06,0.7095114651141132,0.6465488049913685,0.28082597149729205,2D AE mixed-T exclusion,2,normalized_delta,96
16,0.1772343976717246,0.2150995180733796,0.1772343976717246,0.09688207898288966,0.31379816845843667,0.16693552948142354,0.1925385923075833,0.31379816845843667,0.2150995180733796,0.20383477278301143,0.12016490580572281,0.3319179957470624,0.21863922477859887,0.3319179957470624,0.9710571639719,0.9699149110808427,2.8143691508830672e-06,0.9699149110808427,0.421218482456999,8.647671234029985e-06,0.421218482456999,0.943425310930219,6.992320166432364e-06,0.943425310930219,0.7781862348226869,0.421218482456999,2D AE mixed-T exclusion,2,normalized_delta,96
17,0.17615256921241157,0.2152968798960118,0.17615256921241157,0.0951468516827414,0.3131806928468378,0.1652064621105398,0.191178002213373,0.3131806928468378,0.2152968798960118,0.2046253108928795,0.11929267259256449,0.33266952987469267,0.21886250445337888,0.33266952987469267,0.971772670439887,0.9719747151061704,2.786631236517678e-06,0.9719747151061704,0.4269909557978483,8.635234803477942e-06,0.4269909557978483,0.9415893773008017,7.1880755115216745e-06,0.9415893773008017,0.7801850160682734,0.4269909557978483,2D AE mixed-T exclusion,2,normalized_delta,96
18,0.1748559747479464,0.21447188429117792,0.1748559747479464,0.09455898872723704,0.311194971301838,0.16507973245492108,0.19027789749466537,0.311194971301838,0.21447188429117792,0.2047835068187851,0.11729753993859049,0.33214668901928235,0.21807591192555265,0.33214668901928235,0.9735901476643072,0.9693798328053689,2.7116404822891128e-06,0.9693798328053689,0.5210294140132108,8.57204736348649e-06,0.5210294140132108,0.9522932588933524,7.073191585504901e-06,0.9522932588933524,0.814234168570644,0.5210294140132108,2D AE mixed-T exclusion,2,normalized_delta,96
19,0.17426205583308874,0.216453409702272,0.17426205583308874,0.09410391705796907,0.3101675941363761,0.16375905854725523,0.18934352324720014,0.3101675941363761,0.216453409702272,0.20373297978949267,0.12037904447788605,0.33600327839667443,0.22003843422135105,0.33600327839667443,0.9706847280991681,0.969024354551506,2.787321921005059e-06,0.969024354551506,0.423575611324712,8.648423545309925e-06,0.423575611324712,0.9430501067730755,7.1191707547768605e-06,0.9430501067730755,0.7785500242164312,0.423575611324712,2D AE mixed-T exclusion,2,normalized_delta,96
20,0.17395483102453382,0.21536520092110883,0.17395483102453382,0.09335615830005783,0.31017429467878843,0.16399418572454075,0.18917487956779566,0.31017429467878843,0.21536520092110883,0.2052086102521571,0.11914707088726573,0.33266210652072914,0.21900592922005066,0.33266210652072914,0.969556034881063,0.9731687014244957,2.857041027937157e-06,0.9731687014244957,0.3177461400600098,8.656673526274971e-06,0.3177461400600098,0.9343705208023725,7.12953259949245e-06,0.9343705208023725,0.7417617874289594,0.3177461400600098,2D AE mixed-T exclusion,2,normalized_delta,96
21,0.17344158080063368,0.2144692142346972,0.17344158080063368,0.09319796951389626,0.30949821683921314,0.16221974828329525,0.18830531154546823,0.30949821683921314,0.2144692142346972,0.20558042271295562,0.11664578464115039,0.3314132589875953,0.21787982211390045,0.3314132589875953,0.9730937074618236,0.9720139503510231,2.710619187951124e-06,0.9720139503510231,0.4687257816248097,8.564660583942896e-06,0.4687257816248097,0.946548562370013,6.982174144809505e-06,0.946548562370013,0.7957627647819486,0.4687257816248097,2D AE mixed-T exclusion,2,normalized_delta,96
22,0.17273415413342025,0.2156159303053037,0.17273415413342025,0.09266174384637883,0.30784754019818805,0.1615388167139731,0.18734936691951332,0.30784754019818805,0.2156159303053037,0.2058285247112508,0.11614616887527518,0.33511465140327346,0.21902978166326648,0.33511465140327346,0.9694838941601079,0.9756459791977186,2.873364194044825e-06,0.9756459791977186,0.4513551492254805,8.599559623689857e-06,0.4513551492254805,0.9074524371655746,7.353510522989382e-06,0.9074524371655746,0.7781511885295912,0.4513551492254805,2D AE mixed-T exclusion,2,normalized_delta,96
