source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.632932224782893,0.11825336732753884,0.0635535199374179,1.7126750495588539e-07,0.0008476673290715552,0.00019843176851281897
depablo_low_temp,10,20,20,20,0.7297834070246367,0.12437398440313993,0.08909196724582674,1.4545547086797228e-07,0.000729232034063898,0.00020678457149188035
depablo_low_temp,25,20,20,20,0.9158385097529529,0.07600023517058413,0.1113451632350467,2.117062738449249e-07,0.0006122856400907039,0.000250961981510045
depablo_low_temp,50,20,20,20,0.9563289630649688,0.05854917853217012,0.12192390929122102,6.160248531728029e-07,0.0005640837596729397,0.0004238059889758006
depablo_low_temp,75,20,20,20,0.9714978763593369,0.046979303322700394,0.1271388104990921,1.3902744584015636e-06,0.0006770966574549675,0.0005810005473904312
depablo_low_temp,100,20,20,20,0.972414712388903,0.04655258974611943,0.1309363081666797,2.7606316535866426e-06,0.00114312288351357,0.0007598420459544286
depablo_mixed_temp,5,20,20,20,0.20598353536178915,0.35527212689468934,0.22679945757564682,3.543332445090641e-05,0.007917415097472258,0.0011604324059589998
depablo_mixed_temp,10,20,20,20,0.34963777672552554,0.24632642188779874,0.17922109704665723,4.2501357765445394e-05,0.0087969665764831,0.0009378268168802606
depablo_mixed_temp,25,20,20,20,0.43703348229233907,0.2433541244655943,0.18142652653321048,4.634684159583457e-05,0.009282054263167083,0.0009588566652382724
depablo_mixed_temp,50,20,20,20,0.7910596802996028,0.12339955729231741,0.12905106469273595,4.619974350816847e-05,0.008809941005893052,0.0020019454706925897
depablo_mixed_temp,75,20,20,20,0.7186129467093663,0.12822344715680553,0.1721180025747532,4.795945380635658e-05,0.008166404953226448,0.002187975357810501
depablo_mixed_temp,100,20,20,20,0.6258190815195556,0.12452948447640215,0.12643548055144446,6.108213806328422e-05,0.008112539164721965,0.0031318539287894962
lj_noisy,5,20,20,20,-20.58594872237867,0.14267961079787891,0.0012192600578043978,9.249782313425215e-08,0.0006832257058704272,9.354977519251406e-05
lj_noisy,10,20,20,20,-7.7862246138807905,0.11694890144894314,0.002153844244672589,7.174793923425681e-08,0.00046397632686421273,0.00013140075898263604
lj_noisy,25,20,20,20,-1.0131011079551215,0.0722430331462911,0.004116859972161529,3.811629532890493e-07,0.00047685777535662056,0.0002731429616687819
lj_noisy,50,20,20,20,-0.23115609202565102,0.0631706229678711,0.004765160046327359,1.7589787432825688e-06,0.0007248973706737161,0.0003650227445177734
lj_noisy,75,20,20,20,0.2001102300158376,0.05021433946133569,0.005096114207392416,4.386100408737548e-06,0.0009089268743991852,0.0004233701154589653
lj_noisy,100,20,20,20,0.46151191501807143,0.0437263597943466,0.005310082358180217,8.555271597288083e-06,0.0012663765344768762,0.0004192753229290247
reid,5,20,20,20,-1.2666288776181558,0.19426104983031772,0.02154076783415691,5.4886206091175896e-08,0.0004507921723416075,0.00023738929048704448
reid,10,20,20,20,-0.20149246415352584,0.16466939139533082,0.028346618455362994,8.220588001428553e-08,0.0004098113131476566,0.0002934604439360555
reid,25,20,20,20,0.7677769744593886,0.07289194108759461,0.034074291474254684,3.500305469472664e-07,0.0005094675812870264,0.00027505602483870464
reid,50,20,20,20,0.9017343716259564,0.04606608838966601,0.03674579830514,1.4682852309988447e-06,0.0007505728397518396,0.0002998373267473653
reid,75,20,20,20,0.9555844360335132,0.03085595948288481,0.03814548712888468,3.4807049004825784e-06,0.0008221468422561883,0.00040222776879090817
reid,100,20,20,20,0.9546478700060466,0.03729217774048607,0.039261933802947645,6.909586369374665e-06,0.0014793882612138987,0.0005954778112936765
