epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.978899158615815,0.7097630478965584,0.9650830981370649,0.978899158615815,0.978899158615815,0.978899158615815,0.7158552109031007,0.7097630478965584,0.7097630478965584,0.7097630478965584,depablo_mixed_temp,2,normalized_delta,128
2,0.8772129203536009,0.7077740332460962,0.8643617190420627,0.8772129203536009,0.8772129203536009,0.8772129203536009,0.7138773954357021,0.7077740332460962,0.7077740332460962,0.7077740332460962,depablo_mixed_temp,2,normalized_delta,128
3,0.8723646566271782,0.7058194556739181,0.859610876519429,0.8723646566271782,0.8723646566271782,0.8723646566271782,0.7119314859155566,0.7058194556739181,0.7058194556739181,0.7058194556739181,depablo_mixed_temp,2,normalized_delta,128
4,0.8681243751786257,0.7024897148367018,0.8554001061147765,0.8681243751786257,0.8681243751786257,0.8681243751786257,0.7086445371969603,0.7024897148367018,0.7024897148367018,0.7024897148367018,depablo_mixed_temp,2,normalized_delta,128
5,0.8610776488718234,0.6959937027422711,0.8483863936443078,0.8610776488718234,0.8610776488718234,0.8610776488718234,0.7023059333441779,0.6959937027422711,0.6959937027422711,0.6959937027422711,depablo_mixed_temp,2,normalized_delta,128
6,0.8487689000211264,0.6804188520764001,0.8360655475996043,0.8487689000211264,0.8487689000211264,0.8487689000211264,0.6871002474217676,0.6804188520764001,0.6804188520764001,0.6804188520764001,depablo_mixed_temp,2,normalized_delta,128
7,0.8380403703764865,0.655920578923542,0.8251291233065882,0.8380403703764865,0.8380403703764865,0.8380403703764865,0.6624319472757634,0.655920578923542,0.655920578923542,0.655920578923542,depablo_mixed_temp,2,normalized_delta,128
8,0.8327625115843196,0.6464261558721773,0.8198951255334052,0.8327625115843196,0.8327625115843196,0.8327625115843196,0.6529170823050663,0.6464261558721773,0.6464261558721773,0.6464261558721773,depablo_mixed_temp,2,normalized_delta,128
9,0.829354476360114,0.653090400097426,0.8163256036019639,0.829354476360114,0.829354476360114,0.829354476360114,0.6594800516322721,0.653090400097426,0.653090400097426,0.653090400097426,depablo_mixed_temp,2,normalized_delta,128
10,0.8265361512570004,0.6459111268923152,0.8137221803594576,0.8265361512570004,0.8265361512570004,0.8265361512570004,0.6523611863958649,0.6459111268923152,0.6459111268923152,0.6459111268923152,depablo_mixed_temp,2,normalized_delta,128
11,0.8220558942932832,0.6429609728802461,0.8092384379161032,0.8220558942932832,0.8220558942932832,0.8220558942932832,0.6494326643296517,0.6429609728802461,0.6429609728802461,0.6429609728802461,depablo_mixed_temp,2,normalized_delta,128
12,0.8177941331541851,0.6424184805364348,0.804922799824884,0.8177941331541851,0.8177941331541851,0.8177941331541851,0.6488901773118414,0.6424184805364348,0.6424184805364348,0.6424184805364348,depablo_mixed_temp,2,normalized_delta,128
13,0.8146604208765845,0.6419276801170781,0.8017362049731769,0.8146604208765845,0.8146604208765845,0.8146604208765845,0.6483925291686319,0.6419276801170781,0.6419276801170781,0.6419276801170781,depablo_mixed_temp,2,normalized_delta,128
14,0.8119493180395742,0.6416390798403881,0.7989834829380638,0.8119493180395742,0.8119493180395742,0.8119493180395742,0.6480872231186368,0.6416390798403881,0.6416390798403881,0.6416390798403881,depablo_mixed_temp,2,normalized_delta,128
15,0.809369836688826,0.6402672884578351,0.7963794104166722,0.809369836688826,0.809369836688826,0.809369836688826,0.6467042430886067,0.6402672884578351,0.6402672884578351,0.6402672884578351,depablo_mixed_temp,2,normalized_delta,128
16,0.8068911583800065,0.6380726022471208,0.7938775566651632,0.8068911583800065,0.8068911583800065,0.8068911583800065,0.6445021613617428,0.6380726022471208,0.6380726022471208,0.6380726022471208,depablo_mixed_temp,2,normalized_delta,128
17,0.8044711440017349,0.6362362731888425,0.7914458981077922,0.8044711440017349,0.8044711440017349,0.8044711440017349,0.6426480055088177,0.6362362731888425,0.6362362731888425,0.6362362731888425,depablo_mixed_temp,2,normalized_delta,128
18,0.8021616573200414,0.6343757061695214,0.7891435837667239,0.8021616573200414,0.8021616573200414,0.8021616573200414,0.6407671418273821,0.6343757061695214,0.6343757061695214,0.6343757061695214,depablo_mixed_temp,2,normalized_delta,128
19,0.799855047248696,0.6323494625394233,0.7868487395150097,0.799855047248696,0.799855047248696,0.799855047248696,0.6387222197081428,0.6323494625394233,0.6323494625394233,0.6323494625394233,depablo_mixed_temp,2,normalized_delta,128
20,0.7976246096978062,0.6303708895284217,0.7846309068759806,0.7976246096978062,0.7976246096978062,0.7976246096978062,0.6367234406934585,0.6303708895284217,0.6303708895284217,0.6303708895284217,depablo_mixed_temp,2,normalized_delta,128
21,0.7953922453287401,0.6285035052278545,0.7824161543657905,0.7953922453287401,0.7953922453287401,0.7953922453287401,0.6348317828960717,0.6285035052278545,0.6285035052278545,0.6285035052278545,depablo_mixed_temp,2,normalized_delta,128
22,0.7931486095644926,0.6268119113810826,0.7802059714927485,0.7931486095644926,0.7931486095644926,0.7931486095644926,0.6331133127969224,0.6268119113810826,0.6268119113810826,0.6268119113810826,depablo_mixed_temp,2,normalized_delta,128
