source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,calibration,1,45,-0.232251246533386,-1.4348481893539429,-0.12399406731128693,-1.536665439605713,-0.11526554822921753,-2.03718900680542,-0.07234136015176773
reid,calibration,2,43,0.34530588309025634,-1.8970990180969238,-0.1032620519399643,-1.981856107711792,-0.09600163996219635,-2.307138681411743,-0.06814185529947281
reid,calibration,3,73,0.3546914498807752,-1.9533864259719849,-0.10149030387401581,-2.0357308387756348,-0.0944366306066513,-2.3517181873321533,-0.0673687607049942
reid,calibration,4,85,-0.04034466635495291,-1.4835327863693237,-0.12343833595514297,-1.583520770072937,-0.11486374586820602,-2.020620107650757,-0.07736614346504211
reid,calibration,5,22,-0.41202700293673356,-1.366316795349121,-0.12897391617298126,-1.4777600765228271,-0.11940258741378784,-2.074083089828491,-0.06817099452018738
reid,calibration,6,47,-0.2000712201151801,-1.3694257736206055,-0.1285974085330963,-1.474603533744812,-0.11957365274429321,-1.9730474948883057,-0.07678242772817612
reid,calibration,7,27,-0.16419202194022636,-1.4180375337600708,-0.1244174987077713,-1.530232310295105,-0.11478254199028015,-2.0477094650268555,-0.07031276077032089
reid,calibration,8,87,0.27845350203017877,-1.7052541971206665,-0.11467322707176208,-1.7935466766357422,-0.10710974037647247,-2.1307291984558105,-0.07822951674461365
reid,calibration,9,67,0.2827574554363437,-1.8174206018447876,-0.10588990896940231,-1.906851887702942,-0.09822642803192139,-2.247450113296509,-0.06905335932970047
reid,calibration,10,71,0.3225968972047046,-1.8385136127471924,-0.10774599760770798,-1.921584129333496,-0.10063045471906662,-2.240295171737671,-0.07334019243717194
reid,calibration,11,36,-0.19027884597049458,-1.389922022819519,-0.12852050364017487,-1.4912636280059814,-0.1198316290974617,-1.9889320135116577,-0.07716940343379974
reid,calibration,12,65,0.38860791826309066,-1.8909475803375244,-0.10381988435983658,-1.9723799228668213,-0.09684531390666962,-2.2744104862213135,-0.07099002599716187
reid,calibration,13,9,-0.058598285749740735,-1.2756805419921875,-0.13266563415527344,-1.3879204988479614,-0.12302277982234955,-1.9044517278671265,-0.07863382250070572
reid,calibration,14,81,-0.10988731840817481,-1.431830883026123,-0.1251867115497589,-1.5332053899765015,-0.11649669706821442,-2.0079567432403564,-0.07576172053813934
reid,calibration,15,90,0.0028081485416824783,-1.7152223587036133,-0.10900215804576874,-1.8165156841278076,-0.1003190204501152,-2.247382640838623,-0.06336700171232224
reid,calibration,16,68,0.21534159724725252,-1.6803181171417236,-0.11485894024372101,-1.7759573459625244,-0.10665397346019745,-2.1407625675201416,-0.07536835223436356
reid,calibration,17,21,-0.14768180964121552,-1.370247483253479,-0.12692661583423615,-1.4751532077789307,-0.11792521178722382,-1.9764173030853271,-0.07487106323242188
reid,calibration,18,24,-0.1309780478243826,-1.5577541589736938,-0.1173381432890892,-1.6616441011428833,-0.1084294244647026,-2.12827467918396,-0.06838343292474747
