epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.47471430323683805,0.4034799105340713,0.47471430323683805,0.5199344308756901,0.37207605978744324,0.485629676573352,0.4592133890788285,0.5199344308756901,0.4034799105340713,0.31886021641548723,0.5783947570016608,0.33912168417009525,0.41212555252908106,0.5783947570016608,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.35040984210364107,0.373475273169185,0.35040984210364107,0.36010148295626476,0.29815747647848484,0.38070369278889216,0.34632088407454725,0.38070369278889216,0.373475273169185,0.3211610442667734,0.49644607142545283,0.32594317037728615,0.38118342868983746,0.49644607142545283,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.2716373135790347,0.22692536070060573,0.2716373135790347,0.3416753797386441,0.20174302494443344,0.23419169622588912,0.25920336696965557,0.3416753797386441,0.22692536070060573,0.2045513828197727,0.17961613718944136,0.3129653409559978,0.23237762032173728,0.3129653409559978,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.21138869959241796,0.21749547465189703,0.21138869959241796,0.32252880730383626,0.13700069587353353,0.11952757426490884,0.1930190258140929,0.32252880730383626,0.21749547465189703,0.1909593389427755,0.16711975671933033,0.3070532740530325,0.2217107899050461,0.3070532740530325,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.2057318471391786,0.21275458631203756,0.2057318471391786,0.31706620109977696,0.13168758078967283,0.11286166387224339,0.18720514858723106,0.31706620109977696,0.21275458631203756,0.18823406522278674,0.15360431048611645,0.30752205140015576,0.21645347570301965,0.30752205140015576,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.2044349196010655,0.21521539105543572,0.2044349196010655,0.31439972942139666,0.13116291914833095,0.11175996892272168,0.1857742058308164,0.31439972942139666,0.21521539105543572,0.1918421353038866,0.16190823032229673,0.302280285031884,0.2186768835526891,0.302280285031884,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.20199424264298896,0.21050726988990057,0.20199424264298896,0.3118934463267276,0.12957149108817756,0.10863297152527089,0.18336596964672536,0.3118934463267276,0.21050726988990057,0.1858363533465308,0.15015252347802743,0.3057806508295471,0.21392317588470178,0.3057806508295471,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.20053820001418485,0.21177795357561033,0.20053820001418485,0.31015629331166006,0.1284470211144409,0.10671721241562222,0.18177350894724106,0.31015629331166006,0.21177795357561033,0.19247637862281408,0.14884969778358936,0.3045153223356465,0.21528046624734998,0.3045153223356465,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.19985630542118504,0.20908912558500703,0.19985630542118504,0.30890952825231727,0.12815846434221811,0.10644039689344514,0.18116946316266017,0.30890952825231727,0.20908912558500703,0.19641604195567197,0.14016445398738142,0.30303448261111043,0.21320499285138794,0.30303448261111043,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.19845929743825289,0.21237355738290045,0.19845929743825289,0.3078385770202941,0.12690785346862352,0.10474054697694596,0.1798289924886212,0.3078385770202941,0.21237355738290045,0.1925282533848076,0.151052727989736,0.3046070689742919,0.21606268344961185,0.3046070689742919,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.1979367198289856,0.21254932701489643,0.1979367198289856,0.30726597304787673,0.12666769378319737,0.10417187042868546,0.17936851241991983,0.30726597304787673,0.21254932701489643,0.18889257239789004,0.15379566579213133,0.3055582891975064,0.21608217579584257,0.3055582891975064,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.19657087328015657,0.21221551007199052,0.19657087328015657,0.305084125308374,0.12620841666053498,0.10333093488220332,0.1782078256170374,0.305084125308374,0.21221551007199052,0.19052096173982136,0.14871435091481544,0.3087217565771425,0.21598568974392643,0.3087217565771425,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.19547858401779133,0.21111537233166594,0.19547858401779133,0.30330078276292,0.12589049158436014,0.10287958325567535,0.1773569525343185,0.30330078276292,0.21111537233166594,0.19582859473666758,0.14557282159512397,0.3038772851432441,0.21509290049167853,0.3038772851432441,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.19373045114697127,0.2129976925366607,0.19373045114697127,0.3010008632350408,0.12510167742221762,0.10148902996480072,0.17586385687401973,0.3010008632350408,0.2129976925366607,0.1928050766364322,0.14891953430196736,0.3081666211655829,0.2166304107013275,0.3081666211655829,2D AE mixed-T exclusion,6,normalized_delta,192
15,0.19220356295244045,0.2092913920758292,0.19220356295244045,0.299042067458573,0.12368666514321808,0.0995581493489346,0.17409562731690853,0.299042067458573,0.2092913920758292,0.19131598442982067,0.1417899910302367,0.3061425716878148,0.21308284904929073,0.3061425716878148,2D AE mixed-T exclusion,6,normalized_delta,192
16,0.18924273623246946,0.20367828610010053,0.18924273623246946,0.2957523555192595,0.1215697160447729,0.09664860540278511,0.17132355898893917,0.2957523555192595,0.20367828610010053,0.1868369218900625,0.13178498965862673,0.30309890427452046,0.2072402719410699,0.30309890427452046,2D AE mixed-T exclusion,6,normalized_delta,192
17,0.18641477618808797,0.2031309489209793,0.18641477618808797,0.2917480824372699,0.11993743395703134,0.0945143175672612,0.16873327798718749,0.2917480824372699,0.2031309489209793,0.18869201541383518,0.1280636805749964,0.30376635008724406,0.20684068202535855,0.30376635008724406,2D AE mixed-T exclusion,6,normalized_delta,192
18,0.18452773854568955,0.20278786316661065,0.18452773854568955,0.28961733286330443,0.11845612551987486,0.09244578419680803,0.16683974752666245,0.28961733286330443,0.20278786316661065,0.18792646757356124,0.13126232979266206,0.30032187005417654,0.20650355580679994,0.30032187005417654,2D AE mixed-T exclusion,6,normalized_delta,192
19,0.1830132299134788,0.2010597514576818,0.1830132299134788,0.2872810201193538,0.1171365804616411,0.09137042714307443,0.1652626759080231,0.2872810201193538,0.2010597514576818,0.18597652237440343,0.12458370863896562,0.30362669864553027,0.20472897655296643,0.30362669864553027,2D AE mixed-T exclusion,6,normalized_delta,192
