epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.4675144147454647,0.4346836994353094,0.45129221609809944,0.05220908449936501,1.27496098279953,0.07409522241929122,0.4670884299060621,1.27496098279953,0.5130889563184036,1.1303309451592596,0.0707690538397353,0.10295110217442638,0.43468370039114035,1.1303309451592596,shared3,4,normalized_delta,128
12,0.4703057525973571,0.4282524727677044,0.4548674188684999,0.051251770331668604,1.279625139320106,0.07308368991995066,0.4679868665239084,1.279625139320106,0.5066171582200025,1.1212870889588407,0.06161562845503029,0.101854695477768,0.4282524709638796,1.1212870889588407,shared3,4,normalized_delta,128
13,0.4617042907431983,0.42593224879942443,0.4468776362376255,0.05208332065991323,1.2603512762800644,0.07279140929315697,0.4617420020777115,1.2603512762800644,0.5047206544954526,1.1189321154042293,0.05956654286894359,0.09929808973285713,0.4259322493353433,1.1189321154042293,shared3,4,normalized_delta,128
14,0.46165899524563236,0.43844563412038906,0.4469819845337617,0.051609447403010766,1.2598977128664652,0.07179606185833874,0.4611010740426049,1.2598977128664652,0.5165428294947273,1.1289124766462728,0.07261430640753946,0.1138101242874798,0.4384456357804307,1.1289124766462728,shared3,4,normalized_delta,128
15,0.46169567620545104,0.43466322884747854,0.4490043799082438,0.0519680760892659,1.2569454416894077,0.0720207964772718,0.4603114380853152,1.2569454416894077,0.5135115160361716,1.1296221643686295,0.06679074787779858,0.10757677432541785,0.434663228857282,1.1296221643686295,shared3,4,normalized_delta,128
16,0.45628633967094256,0.43044621066043254,0.44290324074395915,0.05214227297225259,1.2456570869213657,0.07113182811932475,0.4563103960043143,1.2456570869213657,0.5092444086153256,1.1258993962877675,0.06287198433358418,0.10256724769347593,0.4304462094382759,1.1258993962877675,shared3,4,normalized_delta,128
17,0.4565015841994369,0.42801271339780406,0.44367983200048144,0.05177773108941988,1.2446082580507847,0.07048831140263039,0.45562476684761166,1.2446082580507847,0.5057289781539064,1.1166807642108516,0.061720919893368295,0.10563645749107788,0.4280127138650993,1.1166807642108516,shared3,4,normalized_delta,128
18,0.4588194502027411,0.4292186115133135,0.44743507875685107,0.051992917705563385,1.246981497082794,0.07119730194344333,0.4567239055772669,1.246981497082794,0.5081177682860901,1.1258587925057661,0.06045885764454541,0.10133818159566114,0.4292186105819909,1.1258587925057661,shared3,4,normalized_delta,128
19,0.4497659241159757,0.429067226224824,0.4388208002374883,0.05094022289062784,1.2266663076584798,0.07047963547928815,0.4493620553427986,1.2266663076584798,0.5071317359412971,1.120812819192284,0.06202046530027139,0.10436839294668875,0.4290672258130814,1.120812819192284,shared3,4,normalized_delta,128
20,0.4471314512323915,0.43137228339910505,0.4366738992302041,0.051647655069041,1.219642393121071,0.07013419261365605,0.447141413601256,1.219642393121071,0.5112973959038132,1.1329041736690622,0.05992000026530341,0.10129267940003621,0.4313722844448005,1.1329041736690622,shared3,4,normalized_delta,128
21,0.44687102750728,0.43019205621982876,0.43642305867713793,0.05071751299169912,1.2195829047445665,0.06933207347858371,0.44654416373828304,1.2195829047445665,0.5102446529818209,1.128730843569103,0.06008928074060302,0.10175604789860938,0.43019205740277183,1.128730843569103,shared3,4,normalized_delta,128
22,0.44463232457637786,0.4290105538148629,0.43534946784115675,0.05064492134547884,1.2120099619030953,0.0696962881800637,0.44411705714287936,1.2120099619030953,0.5088218252125539,1.1243532031774521,0.06071270411147883,0.1019657626846119,0.42901055665784765,1.1243532031774521,shared3,4,normalized_delta,128
23,0.4456232418093765,0.44257369441421407,0.4366370308294631,0.05000773459200708,1.2091906222335078,0.07111724089961825,0.44343853257504445,1.2091906222335078,0.5279584761905043,1.1655913117684815,0.060495638866957864,0.10163412689182319,0.44257369250908757,1.1655913117684815,shared3,4,normalized_delta,128
24,0.43828081969629257,0.4483625481787481,0.42912415532689346,0.04919569891497073,1.1930799245834351,0.06931871788478211,0.43719811379439594,1.1930799245834351,0.5349636120231528,1.1802575603911751,0.0613472429839404,0.10348283605355965,0.44836254647622503,1.1802575603911751,shared3,4,normalized_delta,128
25,0.43546668306777353,0.4499135653439321,0.42756971413629097,0.04862175118440474,1.185090414003322,0.06921442867044295,0.43430886461938994,1.185090414003322,0.5377731724397132,1.1871624905812113,0.06076528187841177,0.10181292128798208,0.449913564582535,1.1871624905812113,shared3,4,normalized_delta,128
