split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,3.3712847624656206e-08,0.0,,8.941209550528129e-09,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,2.294639678268595e-08,9.641969000995232e-08,0.7620154474639209,1.3365460738157253e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,6.648090078442692e-08,3.9934545270625676e-07,0.8335253341839659,5.598634800207947e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,4.5765702338940173e-07,2.613964852571371e-06,0.824918447951126,4.350727635937801e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.1491944153240183e-06,1.078044169844361e-05,0.8006394844068123,2.1652094801538624e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.4964843911875505e-06,2.4720842702663504e-05,0.7776578874232576,5.506254638021346e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,1.0665847185009625e-05,4.460650961846113e-05,0.7608903436686876,1.0593467777653132e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.76978519448312e-05,7.057588663883507e-05,0.74923656240554,1.751316085574217e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.6203359084320255e-05,0.00010132297029485926,0.7413877721106473,2.5962721338146366e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.741610998986289e-05,0.00014116728561930358,0.734951976828642,3.727112925844267e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.969206202076748e-05,0.00018406144226901233,0.7300245971769537,4.9876914999913424e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,1.4988888352718277e-08,0.0,,3.613238064303914e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,1.1609748717944512e-08,1.0940514982848981e-07,0.8938829777561234,3.47563151592567e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,3.708316143047341e-08,4.6404014142353844e-07,0.9200863069373413,1.2965348616944539e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,3.033952111763938e-07,3.1349377422884572e-06,0.9032212962050978,1.0971347137456178e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,50,1.5384298421849962e-06,1.3438479982141871e-05,0.8855205466518993,5.089038950245595e-06,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,75,3.926200406567659e-06,3.1573268643114716e-05,0.8756479586910347,1.2184432307549287e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,100,7.5533234848990105e-06,5.785295434179716e-05,0.8694392780656676,2.296594720974099e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,125,1.2550418432510924e-05,9.246835543308407e-05,0.8642733681838519,3.779007965931669e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,149,1.8808061213348992e-05,0.00013366823259275407,0.8592929610234964,5.5902342865010723e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,175,2.7411570044932887e-05,0.00018724941764958203,0.8536093175134418,7.969446596689522e-05,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,199,3.727004150277935e-05,0.00024507357738912106,0.847923052742634,0.00010502537770662457,43,1,1,same_source_cyclic_next_latent,False
train,reid,43,0,2.7822130377330723e-08,0.0,,2.952815414403176e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,5,8.365911519092606e-09,1.0691530860640341e-07,0.9217519770728927,7.631488330162028e-09,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,10,1.0305548414635268e-08,4.3156654783160775e-07,0.9761206041885888,1.053905585024495e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,25,2.671026422262912e-08,2.7168591714143986e-06,0.990168697552062,3.233913759004281e-08,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,50,8.937198003877711e-08,1.0897718311753124e-05,0.9917990190715069,1.1654969966912176e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,75,2.1158123786335636e-07,2.4548364308429882e-05,0.9913810453843274,3.2271807981487655e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,100,3.762471862955863e-07,4.367970905150287e-05,0.9913862249894578,6.120025091149728e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,125,5.733351713388402e-07,6.829092308180407e-05,0.9916045186466135,9.646616945246933e-07,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,149,7.9899496086e-07,9.707405115477741e-05,0.9917692220386881,1.4204867966327583e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,175,1.1508665238579852e-06,0.000133975685457699,0.9914098851599356,2.159851192118367e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,43,199,1.7215754724020371e-06,0.00017330388072878122,0.9900661458637716,3.1493975711782696e-06,73,1,1,same_source_cyclic_next_latent,False
train,reid,73,0,3.418651672859596e-08,0.0,,3.863112496560461e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,5,1.085386536203714e-08,1.0321873844532092e-07,0.8948459792716139,3.035746942714468e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,10,9.153618307777833e-09,4.1087471913670015e-07,0.9777216317250895,6.56064642612364e-08,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,25,2.6742210224028895e-08,2.558030018917634e-06,0.9895457793590147,3.657375771126681e-07,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,50,9.161728797835167e-08,1.0220051990472712e-05,0.9910355360164744,1.51739016018837e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,75,1.7397184137735167e-07,2.298522122146096e-05,0.9924311434855838,3.555787998266169e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,100,2.9932459710835246e-07,4.0849776269169524e-05,0.9926725523504455,6.475721875176532e-06,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,125,4.5311867324926425e-07,6.38140772935003e-05,0.9928993931673534,1.025687379296869e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,149,6.188785164340516e-07,9.065200720215216e-05,0.9931730301894589,1.4696421203552745e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,175,8.644825015835522e-07,0.0001250171335414052,0.9930850878028071,2.0537865566438995e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,73,199,1.2467987744457787e-06,0.0001616336521692574,0.9922862673848378,2.720409247558564e-05,85,1,1,same_source_cyclic_next_latent,False
train,reid,85,0,3.7100384986388235e-08,0.0,,4.864985925223664e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,5,2.0760220209581348e-08,9.90699291492092e-08,0.7904488234940152,4.3933354731962027e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,10,3.32571516992175e-08,4.059011473600549e-07,0.9180658839830361,9.534386435916531e-08,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,25,1.8249234301492834e-07,2.6302745936845895e-06,0.9306185204187043,4.355995315563632e-07,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,50,7.335002578656713e-07,1.072301711246837e-05,0.9315957206658952,1.4878802403472946e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,75,1.6985022739390843e-06,2.430160930089187e-05,0.9301074158131268,3.4176780445704935e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,100,3.099343302892521e-06,4.336205529398285e-05,0.9285240682924316,6.327675237116637e-06,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,125,4.964715117239393e-06,6.791073246859014e-05,0.9268935124571708,1.0212630513706245e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,149,7.287997959792847e-06,9.663699165685102e-05,0.9245837661661505,1.4787335203436669e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,175,1.0610784556774888e-05,0.0001334734115516767,0.9205026346939014,2.0639366994146258e-05,60,1,1,same_source_cyclic_next_latent,False
train,reid,85,199,1.469484323024517e-05,0.00017275374557357281,0.9149376288111398,2.6828565751202404e-05,60,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,0,1.1956215928421443e-07,0.0,,1.1708886660244389e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,5,8.529270445478687e-08,1.005318210900441e-07,0.15158500532490993,6.231940119505452e-08,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,10,8.420670383202378e-08,4.115541969440528e-07,0.7953934027224343,6.901818494498002e-08,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,25,1.8402933221750573e-07,2.6255513603246072e-06,0.9299083099274228,4.956916086484853e-07,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,50,4.277954985809629e-07,1.0610699973767623e-05,0.9596826317171738,2.239486093458254e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,75,8.152641726155707e-07,2.4012397261685692e-05,0.9660481973652664,5.070075076218927e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,100,1.4195233006830676e-06,4.2894575017271563e-05,0.96690669390916,9.278075594920665e-06,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,125,2.256798552480177e-06,6.73249815008603e-05,0.966479031970453,1.5105164493434131e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,149,3.3488649933133274e-06,9.607322863303125e-05,0.9651425788332262,2.2284002625383437e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,175,4.988421096641105e-06,0.00013315709657035768,0.9625373245202495,3.1657778890803456e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,99,199,7.088756774464855e-06,0.00017297302838414907,0.959018138025995,4.161554898018949e-05,145,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,0,1.399776294874755e-07,0.0,,8.179355148740797e-08,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,5,8.176657928515851e-08,1.0263002536703425e-07,0.20328793652015675,5.449087936426622e-08,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,10,6.805268526477448e-08,4.3361850998735463e-07,0.8430586248111063,8.043731725138059e-08,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,25,2.2444139347044256e-07,2.8988624762860127e-06,0.9225760465332615,5.208698325986916e-07,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,50,9.87362909654621e-07,1.2047797099512536e-05,0.9180461870747665,2.5016286144818878e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,75,2.273775862704497e-06,2.75988695648266e-05,0.9176134421968387,6.047639089956647e-06,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,100,4.021107997687068e-06,4.965141852153465e-05,0.9190132302878105,1.1193753380212002e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,125,6.197316906764172e-06,7.831659604562446e-05,0.9208684082342671,1.7984471924137324e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,149,8.712708222446963e-06,0.00011215145786991343,0.9223130185917601,2.6174659069511108e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,175,1.2013632840535138e-05,0.0001558988878969103,0.9229395860188607,3.690130324685015e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,145,199,1.5828713003429584e-05,0.00020291323016863316,0.9219927010659927,4.8169622459681705e-05,7,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,0,5.330742425257995e-08,0.0,,1.848309771901313e-08,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,5,1.7967634491355966e-08,1.011753809621041e-07,0.8224110023555448,1.9056260569527694e-08,133,1,1,same_source_cyclic_next_latent,False
train,depablo_low_temp,7,10,1.8862435169353375e-08,4.1584544874240237e-07,0.9546407560154931,9.417400548272781e-08,133,1,1,same_source_cyclic_next_latent,False
