source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.26890526672975545,0.18993749121289905,0.0635535199374179,4.761435126177105e-07,0.0013448699581203982,0.0002940204693004489
depablo_low_temp,10,20,20,20,0.6674536885238105,0.1654588136181444,0.08909196724582674,3.0693771186918183e-07,0.0009992975450586528,0.00022392518803826533
depablo_low_temp,25,20,20,20,0.8632087899313421,0.10763430585516356,0.1113451632350467,2.453267242685797e-07,0.0004419486504048109,0.0003412185062188655
depablo_low_temp,50,20,20,20,0.9275556710810665,0.07273914735429546,0.12192390929122102,8.561676068552515e-07,0.0010005039628595113,0.0005933015876507852
depablo_low_temp,75,20,20,20,0.9410593491769931,0.06753478216704836,0.1271388104990921,1.785034072554481e-06,0.0013854526448994875,0.0007455614890204742
depablo_low_temp,100,20,20,20,0.9395437783399606,0.07492709900666264,0.1309363081666797,3.369344105408345e-06,0.0019449554849416018,0.0009925598016707227
depablo_mixed_temp,5,20,20,20,0.2619400098059296,0.33299457998560356,0.22679945757564682,2.9507803136397116e-05,0.006504132942063734,0.0010501965021830983
depablo_mixed_temp,10,20,20,20,0.35306192694568606,0.23391386912856754,0.17922109704665723,4.140208887690733e-05,0.0073838038777466865,0.0011085188794822897
depablo_mixed_temp,25,20,20,20,0.4105218596556829,0.21817461801115043,0.18142652653321048,4.6300106029661946e-05,0.00845238413894549,0.0010958497834508308
depablo_mixed_temp,50,20,20,20,0.48489535723851585,0.1735233255715481,0.12905106469273595,3.769512736653269e-05,0.005959901376627386,0.0014758111341507175
depablo_mixed_temp,75,20,20,20,0.43929255497446307,0.19100454923358293,0.1721180025747532,3.151079023950842e-05,0.004364406643435359,0.002209887512435671
depablo_mixed_temp,100,20,20,20,0.7632390789728163,0.13302732021342364,0.12643548055144446,3.5329040343867746e-05,0.004339474998414516,0.002111180516658351
lj_noisy,5,20,20,20,-4.351096628803834,0.0692719216634223,0.0012192600578043978,4.4734644166766205e-08,0.00034239589003846047,0.0001839959601056762
lj_noisy,10,20,20,20,-1.012527920402761,0.054243037902505675,0.002153844244672589,4.681853065235941e-08,0.00016111247823573648,0.00011278228485025465
lj_noisy,25,20,20,20,0.07927064717912657,0.05073062716420808,0.004116859972161529,3.409428032341566e-07,0.00038282189052551985,0.00016976878396235406
lj_noisy,50,20,20,20,0.25357484432472244,0.05002627105219663,0.004765160046327359,1.7177698282466735e-06,0.0007354093948379159,0.0002600338717456907
lj_noisy,75,20,20,20,0.07486755888965835,0.05986143841889582,0.005096114207392416,4.384092903819692e-06,0.0008630575146526098,0.0004117110860534012
lj_noisy,100,20,20,20,-0.36733726580250736,0.07265830016509753,0.005310082358180217,8.950302162702429e-06,0.0013352854177355767,0.0006989603978581726
reid,5,20,20,20,-4.010060189750975,0.2928903628912879,0.02154076783415691,5.3833561253213703e-08,0.00024534505500923843,0.0002921902898378903
reid,10,20,20,20,-1.5578179266910617,0.23656097385318828,0.028346618455362994,8.948926599749996e-08,0.0002586748625617474,0.0003725650120031787
reid,25,20,20,20,0.333449412641982,0.12958366142940403,0.034074291474254684,3.574424621177741e-07,0.00042327693663537504,0.0004790555940417107
reid,50,20,20,20,0.8160286702789188,0.06421783209276624,0.03674579830514,1.4939650100131984e-06,0.0007142874877899885,0.00043261652172077447
reid,75,20,20,20,0.929603419489351,0.03938383790293073,0.03814548712888468,3.634982103051243e-06,0.0010639000218361616,0.0004078355552337598
reid,100,20,20,20,0.9398945140065582,0.03804628474944009,0.039261933802947645,7.516002386864784e-06,0.001815224252641201,0.0005571695597609505
