epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_depablo_mixed_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_depablo_mixed_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,1.1484284089959187,1.0816816767056783,1.1484284089959187,0.11974697398102802,0.0,1.0816816767056783,0.11555729458729426,0.0,,,,,,,,,,,,,,,,,1,1,1,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
2,1.1550248861312866,1.0789450367291769,1.1550248861312866,0.1206222714289375,0.0,1.0789450367291769,0.1152521421511968,0.0,0.4869355823596704,0.806783413299129,80.0,0.23764971799866225,-0.7695334068325048,0.23764971799866225,-0.7695334068325048,0.9022529738126842,0.9610588586508649,-0.7695334068325048,-0.14317955363639534,0.9022529738126842,0.9610588586508649,-0.7695334068325048,-0.14317955363639534,0.4869355823596704,1,1,2,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
3,1.0988760720128599,1.0721873799959818,1.0988760720128599,0.11417559663886609,0.0,1.0721873799959818,0.11449832419554393,0.0,,,,,,,,,,,,,,,,,1,1,3,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
4,1.0921293212019878,1.054303507010142,1.0921293212019878,0.11312622674133467,0.0,1.054303507010142,0.11251145352919896,0.0,0.6087109335895237,0.82286161238479,80.0,0.36013788284938664,-0.2251853756306974,0.36013788284938664,-0.2251853756306974,0.675399725549426,0.9278686337615859,-0.2251853756306974,0.06246854771723187,0.675399725549426,0.9278686337615859,-0.2251853756306974,0.06246854771723187,0.6087109335895237,1,1,4,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
5,1.0852124017217886,1.0140722195307414,1.0852124017217886,0.1126306215706079,0.0,1.0140722195307414,0.10805436919132869,0.0,,,,,,,,,,,,,,,,,1,1,5,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
6,1.075831027134605,0.9413666645685832,1.075831027134605,0.11154270755208057,0.0,0.9413666645685832,0.10002004653215409,0.0,0.4425667348963209,0.7539715511552969,80.0,-0.09890384946631736,-1.0066644363931392,-0.09890384946631736,-1.0066644363931392,0.3630004118166692,0.5089336317905342,-0.26088500507933365,-1.0066644363931392,0.3630004118166692,0.5089336317905342,-0.26088500507933365,-1.0066644363931392,0.4425667348963209,1,1,6,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
7,1.0815130964569424,0.8666372060775757,1.0815130964569424,0.11238860079775685,0.0,0.8666372060775757,0.09173137346903483,0.0,,,,,,,,,,,,,,,,,1,1,7,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
8,1.0156226443207783,0.8231242179870606,1.0156226443207783,0.10474071829863217,0.0,0.8231242179870606,0.08686817487080892,0.0,0.3657173281580438,0.6875174944719494,80.0,-0.5883502024199898,-2.983150306649314,-0.5883502024199898,-2.983150306649314,0.6885892965196311,0.6764880911694593,-0.7353278907197354,-2.983150306649314,0.6885892965196311,0.6764880911694593,-0.7353278907197354,-2.983150306649314,0.3657173281580438,1,1,8,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
9,1.0234661542850991,0.8001862208048502,1.0234661542850991,0.10582544363063315,0.0,0.8001862208048502,0.08430725758274396,0.0,,,,,,,,,,,,,,,,,1,1,9,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
10,1.0147234641987344,0.7979146043459574,1.0147234641987344,0.10481977851494499,0.0,0.7979146043459574,0.0840532918771108,0.0,0.3566442517139764,0.7908525893906523,80.0,-0.9297273529648113,-3.4015685870530765,-0.9297273529648113,-3.4015685870530765,-0.6540578540066033,0.8325626222102924,-0.495845593009858,-3.4015685870530765,-0.6540578540066033,0.8325626222102924,-0.495845593009858,-3.4015685870530765,0.3566442517139764,1,1,10,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
