epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.44034078047605857,0.38703261568798875,0.44034078047605857,0.4437128640645139,0.49223377977764204,0.3371307411781954,0.42435912834011713,0.49223377977764204,0.38703261568798875,0.32188543691200777,0.47989035519330125,0.35221603512763977,0.38466394241098295,0.47989035519330125,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.28349471472031695,0.23297518029964218,0.28349471472031695,0.22227829705334895,0.3679343023689771,0.21944055310574562,0.2698843841760239,0.3679343023689771,0.23297518029964218,0.20596943642607235,0.1573797448195125,0.33257965246509563,0.23197627790356015,0.33257965246509563,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.21775761261238297,0.22510400506112963,0.21775761261238297,0.1098158279190677,0.3371376334350444,0.14801203367196117,0.19832183167535777,0.3371376334350444,0.22510400506112963,0.19895866409964622,0.1406577517204967,0.33159464508246045,0.2237370203008678,0.33159464508246045,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.21394596750422862,0.22274558390705376,0.21394596750422862,0.10589091030824566,0.33346060852703785,0.1435004830224767,0.1942840006192534,0.33346060852703785,0.22274558390705376,0.2002658479812337,0.1346858300869108,0.32902238718724175,0.2213246884184621,0.32902238718724175,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.21200245540741283,0.2178759083365658,0.21200245540741283,0.10353128470440741,0.3320970737886471,0.14065471342161007,0.1920943573048882,0.3320970737886471,0.2178759083365658,0.19355866456518267,0.12640376776750933,0.3296581060061918,0.21654017944629458,0.3296581060061918,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.2108944052330766,0.2191161207486512,0.2108944052330766,0.1031684546597421,0.3307759568598088,0.13862865616536002,0.19085768922830362,0.3307759568598088,0.2191161207486512,0.19270606245350172,0.1302217659466949,0.33059611294271524,0.21784131378097063,0.33059611294271524,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.2088948341473593,0.2186244289227266,0.2088948341473593,0.10146827998920137,0.32890351454116945,0.13724675748272275,0.18920618400436454,0.32890351454116945,0.2186244289227266,0.19681055289495022,0.12532504679708692,0.32951205705880726,0.21721588558361482,0.32951205705880726,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.20728486126576606,0.22038785320812349,0.20728486126576606,0.1005854912492617,0.3263381143922704,0.13595676879674778,0.18762679147942662,0.3263381143922704,0.22038785320812349,0.1995424548104564,0.12366397663166648,0.33405323610395976,0.21908655584869421,0.33405323610395976,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.2062833977211432,0.22032360051443192,0.2062833977211432,0.10014991401190179,0.3244324050989287,0.13471893538087343,0.18643375149723462,0.3244324050989287,0.22032360051443192,0.1987444849764096,0.12817203587068146,0.33024483463285786,0.21905378515998297,0.33024483463285786,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.20418496564904073,0.2229502239753327,0.20418496564904073,0.09841523214109361,0.32219141323390693,0.13346196536874633,0.18468953691458231,0.32219141323390693,0.2229502239753327,0.20413071717175238,0.12514355210587383,0.3362701139045193,0.22184812772738183,0.3362701139045193,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.20190307752065506,0.22045741878212133,0.20190307752065506,0.09708891574749938,0.31852669651300825,0.13181685251274788,0.1824774882577518,0.31852669651300825,0.22045741878212133,0.1985017235039119,0.12436904478082923,0.3350505918362423,0.21930712004032782,0.3350505918362423,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.198676376026223,0.22017077315129763,0.198676376026223,0.09481957527688087,0.31396239463961145,0.1293966465680918,0.17939287216152802,0.31396239463961145,0.22017077315129763,0.19399873931778278,0.1229830290717808,0.3404546407369995,0.21914546970885437,0.3404546407369995,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.19562730205048465,0.22126172178306003,0.19562730205048465,0.09259910931972849,0.3097294366142678,0.12674621822970852,0.17635825472123492,0.3097294366142678,0.22126172178306003,0.19729964029628466,0.12196005162243781,0.3416751067889364,0.22031159956921964,0.3416751067889364,2D AE mixed-T exclusion,6,normalized_delta,192
