epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6685464270114899,0.5723457822166383,0.6805819858312607,0.7201104924082756,0.6169823579788208,0.6685464251935482,0.7201104924082756,0.570989053491503,0.5301224813982844,0.6145690830349922,0.5723457822166383,0.6145690830349922,Reid + low-T 2D AE,2,normalized_delta,96
2,0.3953956850767136,0.4465690520778298,0.3789059680104256,0.3560560133457184,0.4347353577017784,0.3953956855237484,0.4347353577017784,0.4444922115448862,0.5098197717294097,0.38331833242624996,0.4465690520778298,0.5098197717294097,Reid + low-T 2D AE,2,normalized_delta,96
3,0.3311827509403229,0.36845641080103814,0.3096815507411957,0.2804346627891064,0.38193083918094634,0.33118275098502636,0.38193083918094634,0.3677464926037937,0.42313802998512984,0.31377479161694644,0.36845641080103814,0.42313802998512984,Reid + low-T 2D AE,2,normalized_delta,96
4,0.28214551842212676,0.28571590789966284,0.25528179907798765,0.206704019010067,0.3575870177745819,0.28214551839232443,0.3575870177745819,0.28558922397531566,0.37273165552690624,0.19870016027241946,0.28571590789966284,0.37273165552690624,Reid + low-T 2D AE,2,normalized_delta,96
5,0.22266195940971376,0.24840751436445863,0.19698687624931335,0.1408524611890316,0.3044714587628841,0.22266195997595786,0.3044714587628841,0.24836098062060774,0.3373446241877973,0.15947040454111994,0.24840751436445863,0.3373446241877973,Reid + low-T 2D AE,2,normalized_delta,96
6,0.18913645699620246,0.24104898833017796,0.1675717146396637,0.12253230240941047,0.2557406117320061,0.18913645707070828,0.2557406117320061,0.24115163549501448,0.32886747069098055,0.15323050596937537,0.24104898833017796,0.32886747069098055,Reid + low-T 2D AE,2,normalized_delta,96
7,0.18031750348210335,0.23251647792011498,0.16007823354005812,0.11819710624217987,0.2424379003047943,0.18031750327348708,0.2424379003047943,0.23272287452686577,0.3142675270717591,0.15076542876847088,0.23251647792011498,0.3142675270717591,Reid + low-T 2D AE,2,normalized_delta,96
8,0.17427342900633813,0.21770325975678861,0.15473459821939467,0.11452290965616703,0.23402394858002662,0.17427342911809682,0.23402394858002662,0.21776859175227584,0.2907542787920684,0.14465224072150887,0.21770325975678861,0.2907542787920684,Reid + low-T 2D AE,2,normalized_delta,96
9,0.1703610143363476,0.2174362172167748,0.15163480722904205,0.11248116609454155,0.2282408616244793,0.1703610138595104,0.2282408616244793,0.21765022540278733,0.29218746821954844,0.14268496621400117,0.2174362172167748,0.29218746821954844,Reid + low-T 2D AE,2,normalized_delta,96
10,0.16673701730370522,0.2150142464125529,0.14877614875137807,0.1104825612679124,0.22299147441983222,0.1667370178438723,0.22299147441983222,0.2153024188419804,0.2923581173047423,0.13767037552036346,0.2150142464125529,0.2923581173047423,Reid + low-T 2D AE,2,normalized_delta,96
11,0.16343714973330498,0.22144004748668522,0.1459944318830967,0.1088396296799183,0.21803467085957526,0.16343715026974678,0.21803467085957526,0.2218996855970472,0.305160254323855,0.1377198406495154,0.22144004748668522,0.305160254323855,Reid + low-T 2D AE,2,normalized_delta,96
12,0.1613116839826107,0.21191425846517087,0.1440020450055599,0.10761250731348991,0.21501085959374905,0.1613116834536195,0.21501085959374905,0.21219893285632133,0.2855663946904242,0.13826212223991752,0.21191425846517087,0.2855663946904242,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15918439418077468,0.213293793505989,0.14245836143195628,0.10647323907911778,0.21189554877579211,0.15918439392745495,0.21189554877579211,0.21365557224303483,0.2909787916019559,0.13560879541002213,0.213293793505989,0.2909787916019559,Reid + low-T 2D AE,2,normalized_delta,96
14,0.15778924287855625,0.22026412677485496,0.14107399129867554,0.10534015096724034,0.2102383349239826,0.15778924294561147,0.2102383349239826,0.2206343342019245,0.3030877874586731,0.1374404660910368,0.22026412677485496,0.3030877874586731,Reid + low-T 2D AE,2,normalized_delta,96
15,0.155737637758255,0.22027168209385126,0.13912031173706055,0.10391898138821125,0.20755629432201386,0.15573763785511255,0.20755629432201386,0.22064027923066168,0.3028109261021018,0.13773243808560073,0.22027168209385128,0.3028109261021018,Reid + low-T 2D AE,2,normalized_delta,96
16,0.15458039164543153,0.21259437639731915,0.13822441643476485,0.10333863838016986,0.2058221447467804,0.15458039156347514,0.2058221447467804,0.21283285014657305,0.2899694550186396,0.1352192977759987,0.21259437639731915,0.2899694550186396,Reid + low-T 2D AE,2,normalized_delta,96
17,0.15277658896148205,0.22663099866826086,0.1368581285327673,0.10211038453876972,0.20344279284775257,0.15277658869326116,0.20344279284775257,0.22699789490178227,0.3161558309029788,0.13710616643354295,0.22663099866826086,0.3161558309029788,Reid + low-T 2D AE,2,normalized_delta,96
18,0.15166155548393725,0.21464453851617873,0.13581785823404788,0.10150083800405264,0.20182227375358344,0.15166155587881805,0.20182227375358344,0.21478601589612661,0.29445522898435594,0.13483384804800153,0.21464453851617873,0.29445522898435594,Reid + low-T 2D AE,2,normalized_delta,96
19,0.15001074016094207,0.22330350949801506,0.13442285634577275,0.10037700130045414,0.19964447978138924,0.1500107405409217,0.19964447978138924,0.22349688077671453,0.3109048269521445,0.1357021920438856,0.22330350949801503,0.3109048269521445,Reid + low-T 2D AE,2,normalized_delta,96
20,0.14902893549203872,0.2246796602299437,0.13348955292999745,0.09987285205721855,0.19818501877784728,0.14902893541753293,0.19818501877784728,0.22490195364877583,0.31375863354746253,0.13560068691242486,0.22467966022994368,0.31375863354746253,Reid + low-T 2D AE,2,normalized_delta,96
