source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.06194032223445445,0.2067333595596808,0.0635535199374179,2.1263419318628963e-07,0.0006483972101705149,0.00028813984426960814
depablo_low_temp,10,20,20,20,0.7215602804140839,0.1396815520686327,0.08909196724582674,1.7800584117821927e-07,0.0006228900834685192,0.0001895753539429279
depablo_low_temp,25,20,20,20,0.905400653059798,0.08420909165419346,0.1113451632350467,3.0156947445902914e-07,0.0007831963826902211,0.00025112833609455267
depablo_low_temp,50,20,20,20,0.9517878040210975,0.06236994333551944,0.12192390929122102,7.360822515067866e-07,0.0009385836077854037,0.0004046812653541565
depablo_low_temp,75,20,20,20,0.9631032430616333,0.05580486030549282,0.1271388104990921,1.5849396632461322e-06,0.0009104284457862377,0.0005769384501036256
depablo_low_temp,100,20,20,20,0.962527059587762,0.05694505141495615,0.1309363081666797,3.6240531613884743e-06,0.0015100083313882352,0.0007500552746932954
depablo_mixed_temp,5,20,20,20,0.40404679840901614,0.27614428190196383,0.22679945757564682,3.086631679991569e-05,0.006091115917661228,0.0013056304247584193
depablo_mixed_temp,10,20,20,20,0.521160246004893,0.21954091557076588,0.17922109704665723,2.9414504187741385e-05,0.005354862188687548,0.0009087959660973866
depablo_mixed_temp,25,20,20,20,0.5580119994085097,0.21633046314878954,0.18142652653321048,3.42445436814387e-05,0.006245900306385011,0.0009550280359690077
depablo_mixed_temp,50,20,20,20,0.6819950458842111,0.14613798387205007,0.12905106469273595,3.228078627728337e-05,0.0054350486025214195,0.001423793550929986
depablo_mixed_temp,75,20,20,20,0.7427358223881801,0.13299505345273946,0.1721180025747532,3.444535614960387e-05,0.0054726443951949475,0.001618785533355549
depablo_mixed_temp,100,20,20,20,0.8185988886931295,0.1054275023170346,0.12643548055144446,4.777344176432052e-05,0.005184352584183216,0.001795111916726455
lj_noisy,5,20,20,20,-1.8422126387232205,0.04877664075273552,0.0012192600578043978,1.1376116217931554e-07,0.0005904406920308247,0.0002513839783205185
lj_noisy,10,20,20,20,-0.7998688271540411,0.04865416676663556,0.002153844244672589,7.176663938679439e-08,0.00028788071358576417,0.00015833296783966943
lj_noisy,25,20,20,20,0.0019115136686093104,0.048037728314354086,0.004116859972161529,5.084293817958496e-07,0.0009372020256705582,0.00037758246180601417
lj_noisy,50,20,20,20,0.22211964411336682,0.05083857625171172,0.004765160046327359,1.8851640845696239e-06,0.0010243491269648075,0.0004971114045474678
lj_noisy,75,20,20,20,0.5430604478723979,0.04317594584657834,0.005096114207392416,4.568287272377347e-06,0.0011726082069799305,0.0005340630537830293
lj_noisy,100,20,20,20,0.4324481175829261,0.04663799638608469,0.005310082358180217,9.044509988598293e-06,0.0017525414004921913,0.0007363824406638741
reid,5,20,20,20,-1.760968007641846,0.20868586101049003,0.02154076783415691,1.125980690019901e-07,0.0006764917750842869,0.00029768773092655467
reid,10,20,20,20,-0.7857567868051842,0.19249057797431207,0.028346618455362994,1.0626236983668491e-07,0.00042123013990931214,0.00036985460537835023
reid,25,20,20,20,0.6379259915409643,0.09429382621498553,0.034074291474254684,3.284675550219163e-07,0.0003033770015463233,0.0003830476212897338
reid,50,20,20,20,0.9086937176870898,0.046433910038089006,0.03674579830514,1.5366354546131334e-06,0.0008018833585083484,0.00033448023314122113
reid,75,20,20,20,0.9643843162025285,0.030711181998992938,0.03814548712888468,3.5795481977629607e-06,0.0009474288206547498,0.000409857917111367
reid,100,20,20,20,0.9726708687673786,0.02816971188908593,0.039261933802947645,7.183873645999484e-06,0.0016509664244949817,0.0005579730655881576
