split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only
train,reid,60,0,5.067399655445115e-08,0.0,,5.411270720401262e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,5,1.465635701691781e-08,9.641969000995232e-08,0.8479941491680278,1.7692043385864054e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,10,5.361970778494651e-08,3.9934545270625676e-07,0.8657310170390569,5.5845426061296166e-08,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,25,5.032391641179856e-07,2.613964852571371e-06,0.8074805161886753,4.486069258291536e-07,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,50,2.0680681700468995e-06,1.078044169844361e-05,0.8081648017867886,2.134009719156893e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,75,5.060751391283702e-06,2.4720842702663504e-05,0.795284026028027,5.31836349182413e-06,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,100,9.546615729050245e-06,4.460650961846113e-05,0.7859815571604548,1.016888018057216e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,125,1.577358489157632e-05,7.057588663883507e-05,0.7765017820846369,1.68714759638533e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,149,2.346378460060805e-05,0.00010132297029485926,0.7684258117154851,2.5169279979309067e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,175,3.3805350540205836e-05,0.00014116728561930358,0.7605298536987439,3.62580904038623e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,60,199,4.563036054605618e-05,0.00018406144226901233,0.7520916929501955,4.8462294216733426e-05,45,1,1,same_source_cyclic_next_latent,False
train,reid,45,0,8.429936571019425e-08,0.0,,7.269219537420213e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,5,3.328298703308974e-08,1.0940514982848981e-07,0.6957822635838791,4.494109973052218e-08,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,10,5.945464920387167e-08,4.6404014142353844e-07,0.8718760643820977,1.4806448689341778e-07,43,1,1,same_source_cyclic_next_latent,False
train,reid,45,25,3.85969030958222e-07,3.1349377422884572e-06,0.8768814366704232,1.02112994682102e-06,43,1,1,same_source_cyclic_next_latent,False
