epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.4399359034602638,0.36422230793387755,0.4399359034602638,0.32984681813241534,0.4930220092803928,0.4470876041224117,0.42331881051174,0.4930220092803928,0.36422230793387755,0.30030522754098826,0.44063317681613723,0.34837052277044245,0.3631029757091893,0.44063317681613723,2D AE mixed-T exclusion,6,normalized_delta,192
2,0.24454189660970524,0.22556490456133896,0.24454189660970524,0.18063304608863104,0.3519154222778063,0.1502824696194427,0.22761031266196,0.3519154222778063,0.22556490456133896,0.20305064351773483,0.1374142700389616,0.33205847469109456,0.22417446274926367,0.33205847469109456,2D AE mixed-T exclusion,6,normalized_delta,192
3,0.21579935496960823,0.22317509913027736,0.21579935496960823,0.1438854979235368,0.3389160657966539,0.10448516304166343,0.19576224225395136,0.3389160657966539,0.22317509913027736,0.20351865319188367,0.1333584718430709,0.32870087771627465,0.22185933425040974,0.32870087771627465,2D AE mixed-T exclusion,6,normalized_delta,192
4,0.21281216456348054,0.2175278819301529,0.21281216456348054,0.1403406120267685,0.33512323811570877,0.10182712826097043,0.19243032613448255,0.33512323811570877,0.2175278819301529,0.1972438890605848,0.1232975915809603,0.3275250849510102,0.21602218853085176,0.3275250849510102,2D AE mixed-T exclusion,6,normalized_delta,192
5,0.21061730342478777,0.2181570687655736,0.21061730342478777,0.13779700934873698,0.33261498458167377,0.10052502845607526,0.19031234079549533,0.33261498458167377,0.2181570687655736,0.19757848577028972,0.12464869011463107,0.32789427652268816,0.2167071508025363,0.32789427652268816,2D AE mixed-T exclusion,6,normalized_delta,192
6,0.20919705705045594,0.21659041483183095,0.20919705705045594,0.13554909368761903,0.3309814449710702,0.09945558703655036,0.18866204189841318,0.3309814449710702,0.21659041483183095,0.19288915561195066,0.12467093821124811,0.3282151987433041,0.21525843085550098,0.3282151987433041,2D AE mixed-T exclusion,6,normalized_delta,192
7,0.20758951555930913,0.21956382943515448,0.20758951555930913,0.13397683252846793,0.3285701517313454,0.0984359775532573,0.18699432060435686,0.3285701517313454,0.21956382943515448,0.1976782291374625,0.12625367228971107,0.33085514505540853,0.21826234882752735,0.33085514505540853,2D AE mixed-T exclusion,6,normalized_delta,192
8,0.2064620951855585,0.21737878420720444,0.2064620951855585,0.13264636002600086,0.3271804329662933,0.09783526033421128,0.18588735110883514,0.3271804329662933,0.21737878420720444,0.1931351886720377,0.12764133605860958,0.3273922615439484,0.21605626209153192,0.3273922615439484,2D AE mixed-T exclusion,6,normalized_delta,192
9,0.20434564277926728,0.21685506248308334,0.20434564277926728,0.13024870674316086,0.3248899135983435,0.09619654399106282,0.18377838811085576,0.3248899135983435,0.21685506248308334,0.1909947925088729,0.12618214979179596,0.32951403374930743,0.21556365868332542,0.32951403374930743,2D AE mixed-T exclusion,6,normalized_delta,192
10,0.20246501214021476,0.2191677305501463,0.20246501214021476,0.1276571623332547,0.32201220079277165,0.0949287543215559,0.18153270581586076,0.32201220079277165,0.2191677305501463,0.19688929029879101,0.1242754361935352,0.33280903415656404,0.2179912535496301,0.33280903415656404,2D AE mixed-T exclusion,6,normalized_delta,192
11,0.20070080038285806,0.2173860037537516,0.20070080038285806,0.12601249058917827,0.31954974804212527,0.09349728759120138,0.17968650874083494,0.31954974804212527,0.2173860037537516,0.1931186766274511,0.12405451177374313,0.3311355366518623,0.21610290835101886,0.3311355366518623,2D AE mixed-T exclusion,6,normalized_delta,192
12,0.1986263429425114,0.2220854644249986,0.1986263429425114,0.12488551905170268,0.3164436333741642,0.09233830704107272,0.17788915315564655,0.3164436333741642,0.2220854644249986,0.19979293109413157,0.1312595145078376,0.3314499856757098,0.22083414375922636,0.3314499856757098,2D AE mixed-T exclusion,6,normalized_delta,192
13,0.19684285542151855,0.22379438249569333,0.19684285542151855,0.12305728657432496,0.3136747949764953,0.09138254419657307,0.17603820858246444,0.3136747949764953,0.22379438249569333,0.20247583999793897,0.12740364170780308,0.3378205902629385,0.22256669065622683,0.3378205902629385,2D AE mixed-T exclusion,6,normalized_delta,192
14,0.19527665145867248,0.2198280760748411,0.19527665145867248,0.12217733915895224,0.3111718778314853,0.09056768739069969,0.17463896812704574,0.3111718778314853,0.2198280760748411,0.19574602950919182,0.1259480536118836,0.3344303119094356,0.218708131676837,0.3344303119094356,2D AE mixed-T exclusion,6,normalized_delta,192
