split,source,sim_idx,frame,z0,z1
train,reid,0,0,-0.4042747914791107,-1.687109351158142
train,reid,0,10,-1.0360151529312134,-2.830091953277588
train,reid,0,20,-1.7138279676437378,-4.056511402130127
train,reid,0,30,-2.396585702896118,-5.291896343231201
train,reid,0,40,-3.0809221267700195,-6.530153274536133
train,reid,0,50,-3.7659239768981934,-7.769639015197754
train,reid,0,60,-4.450554370880127,-9.008478164672852
train,reid,0,70,-5.134471893310547,-10.246055603027344
train,reid,0,80,-5.817222595214844,-11.481550216674805
train,reid,0,90,-6.498408794403076,-12.714241027832031
train,reid,0,100,-7.178038597106934,-13.944148063659668
train,depablo_low_temp,1,0,-0.43761777877807617,-1.8518222570419312
train,depablo_low_temp,1,10,-0.7935301661491394,-2.495976209640503
train,depablo_low_temp,1,20,-1.1415159702301025,-3.125770330429077
train,depablo_low_temp,1,30,-1.488641619682312,-3.7539639472961426
train,depablo_low_temp,1,40,-1.8348339796066284,-4.380429744720459
train,depablo_low_temp,1,50,-2.1802713871002197,-5.005493640899658
train,depablo_low_temp,1,60,-2.5248727798461914,-5.6290059089660645
train,depablo_low_temp,1,70,-2.868504285812378,-6.250728130340576
train,depablo_low_temp,1,80,-3.2116196155548096,-6.871486186981201
train,depablo_low_temp,1,90,-3.553215980529785,-7.4894609451293945
train,depablo_low_temp,1,100,-3.8942856788635254,-8.10645580291748
train,depablo_mixed_temp,2,0,-0.3391556143760681,-1.6770063638687134
train,depablo_mixed_temp,2,10,-0.4869285225868225,-1.9540547132492065
train,depablo_mixed_temp,2,20,-0.672210156917572,-2.284727096557617
train,depablo_mixed_temp,2,30,-1.234704613685608,-3.3068511486053467
train,depablo_mixed_temp,2,40,-1.6239911317825317,-4.010090351104736
train,depablo_mixed_temp,2,50,-2.1515750885009766,-4.961266040802002
train,depablo_mixed_temp,2,60,-2.4834165573120117,-5.569208145141602
train,depablo_mixed_temp,2,70,-2.9869558811187744,-6.472849369049072
train,depablo_mixed_temp,2,80,-3.2700090408325195,-6.989298343658447
train,depablo_mixed_temp,2,90,-3.6896657943725586,-7.749314308166504
train,depablo_mixed_temp,2,100,-4.094603538513184,-8.477473258972168
train,lj_noisy,3,0,-0.3218989372253418,-0.21924065053462982
train,lj_noisy,3,10,-0.6601139307022095,-0.8296591639518738
train,lj_noisy,3,20,-0.9955066442489624,-1.435723066329956
train,lj_noisy,3,30,-1.3329342603683472,-2.045847177505493
train,lj_noisy,3,40,-1.6716468334197998,-2.6585588455200195
train,lj_noisy,3,50,-2.0056917667388916,-3.2631754875183105
train,lj_noisy,3,60,-2.3418309688568115,-3.8718621730804443
train,lj_noisy,3,70,-2.6767568588256836,-4.478625297546387
train,lj_noisy,3,80,-3.01558256149292,-5.092454433441162
train,lj_noisy,3,90,-3.359556198120117,-5.715620040893555
train,lj_noisy,3,100,-3.706817150115967,-6.344799518585205
val,reid,0,0,-0.3698030114173889,-1.627183198928833
val,reid,0,10,-1.0012108087539673,-2.771618604660034
val,reid,0,50,-3.4278082847595215,-7.169824123382568
val,reid,0,100,-6.21972131729126,-12.230207443237305
val,reid,1,0,-0.34588611125946045,-1.5877127647399902
val,reid,1,10,-0.9939401745796204,-2.7610256671905518
val,reid,1,50,-3.6643409729003906,-7.596580505371094
val,reid,1,100,-6.746950149536133,-13.180817604064941
val,reid,2,0,-0.32823148369789124,-1.5649806261062622
val,reid,2,10,-1.004728078842163,-2.7893564701080322
val,reid,2,50,-3.736121416091919,-7.734093189239502
val,reid,2,100,-6.853390216827393,-13.379899978637695
val,reid,3,0,-0.3925643265247345,-1.587118148803711
val,reid,3,10,-0.7220262885093689,-2.1841917037963867
val,reid,3,50,-2.0007753372192383,-4.500953674316406
val,reid,3,100,-3.5848498344421387,-7.369385719299316
val,reid,4,0,-0.3743218183517456,-1.6029669046401978
val,reid,4,10,-0.8120661973953247,-2.3962888717651367
val,reid,4,50,-2.54984712600708,-5.545044898986816
val,reid,4,100,-4.707632064819336,-9.453262329101562
val,reid,5,0,-0.3376559317111969,-1.5429364442825317
val,reid,5,10,-0.8033146262168884,-2.386929750442505
val,reid,5,50,-2.6656746864318848,-5.761795520782471
val,reid,5,100,-4.98111629486084,-9.956080436706543
val,reid,6,0,-0.3449738025665283,-1.5450901985168457
val,reid,6,10,-0.7613217830657959,-2.2993271350860596
val,reid,6,50,-2.4153573513031006,-5.294880390167236
val,reid,6,100,-4.480044364929199,-9.032354354858398
val,reid,7,0,-0.35653436183929443,-1.6031478643417358
val,reid,7,10,-0.9521685242652893,-2.681605815887451
val,reid,7,50,-3.359344482421875,-7.040867328643799
val,reid,7,100,-6.247644901275635,-12.272453308105469
val,reid,8,0,-0.38061845302581787,-1.6539149284362793
val,reid,8,10,-0.989185094833374,-2.7563276290893555
val,reid,8,50,-3.5124542713165283,-7.32750940322876
val,reid,8,100,-6.543280601501465,-12.8186616897583
val,reid,9,0,-0.35499337315559387,-1.5403865575790405
val,reid,9,10,-0.7712662816047668,-2.293585777282715
val,reid,9,50,-2.403911590576172,-5.247125625610352
val,reid,9,100,-4.432638168334961,-8.915606498718262
val,reid,10,0,-0.370172917842865,-1.5622904300689697
val,reid,10,10,-0.8329886198043823,-2.399742364883423
val,reid,10,50,-2.672741174697876,-5.727938652038574
val,reid,10,100,-4.968041896820068,-9.878504753112793
val,reid,11,0,-0.33372917771339417,-1.5439767837524414
val,reid,11,10,-0.8466451168060303,-2.4720747470855713
val,reid,11,50,-2.8666160106658936,-6.126027584075928
val,reid,11,100,-5.348302841186523,-10.61291790008545
val,reid,12,0,-0.2909293472766876,-1.4940094947814941
val,reid,12,10,-0.9044725298881531,-2.6059041023254395
val,reid,12,50,-3.4030487537384033,-7.135801792144775
val,reid,12,100,-6.414141654968262,-12.598590850830078
val,reid,13,0,-0.3420292139053345,-1.5489916801452637
val,reid,13,10,-0.811046838760376,-2.398371934890747
val,reid,13,50,-2.696059465408325,-5.811328411102295
val,reid,13,100,-5.045090198516846,-10.062769889831543
val,reid,14,0,-0.38010895252227783,-1.5937423706054688
val,reid,14,10,-0.8235912322998047,-2.3958330154418945
val,reid,14,50,-2.579014301300049,-5.569984436035156
val,reid,14,100,-4.770267486572266,-9.530696868896484
val,reid,15,0,-0.35864225029945374,-1.5848742723464966
val,reid,15,10,-0.8573627471923828,-2.4889748096466064
val,reid,15,50,-2.8672728538513184,-6.131800174713135
val,reid,15,100,-5.352593421936035,-10.634464263916016
val,reid,16,0,-0.34702157974243164,-1.5675188302993774
val,reid,16,10,-0.8455085158348083,-2.4698891639709473
val,reid,16,50,-2.8314342498779297,-6.064305782318115
val,reid,16,100,-5.282191753387451,-10.498920440673828
val,reid,17,0,-0.3578585386276245,-1.6097699403762817
val,reid,17,10,-0.9431469440460205,-2.6697726249694824
val,reid,17,50,-3.3036446571350098,-6.945467472076416
val,reid,17,100,-6.095066070556641,-12.003344535827637
val,reid,18,0,-0.3584028482437134,-1.6049697399139404
val,reid,18,10,-0.9387565851211548,-2.6553144454956055
val,reid,18,50,-3.2092437744140625,-6.764001846313477
val,reid,18,100,-5.911344051361084,-11.652506828308105
val,reid,19,0,-0.3499361574649811,-1.591894507408142
