epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6706965497732162,0.587412256732583,0.6860329481363296,0.7322996751070022,0.609093424320221,0.6706965497136116,0.7322996751070022,0.5840597838163376,0.47863651141524316,0.6961880020499229,0.587412256732583,0.6961880020499229,Reid + low-T 2D AE,2,normalized_delta,96
2,0.41539059311151505,0.5058041150793433,0.4004506600499153,0.38165205535292623,0.44912913089990614,0.4153905931264162,0.44912913089990614,0.4957856374680996,0.5993564903587103,0.41225173979997637,0.5058041150793433,0.5993564903587103,Reid + low-T 2D AE,2,normalized_delta,96
3,0.34450138825178145,0.3993361464757472,0.32341804015636444,0.29856850999593737,0.39043426579236984,0.34450138789415363,0.39043426579236984,0.39626587672904134,0.4531307789646089,0.34554151398688554,0.3993361464757472,0.4531307789646089,Reid + low-T 2D AE,2,normalized_delta,96
4,0.2988654170036316,0.2975842883549631,0.27639984583854676,0.24792389020323755,0.3498069445192814,0.2988654173612595,0.3498069445192814,0.29666870092228054,0.37722477317228914,0.21794380353763698,0.2975842883549631,0.37722477317228914,Reid + low-T 2D AE,2,normalized_delta,96
5,0.207065888941288,0.2224562375480309,0.1853708063364029,0.1456162412315607,0.26851553705334663,0.20706588914245366,0.26851553705334663,0.22309513327572494,0.2884053950030357,0.15650708009302616,0.22245623754803093,0.2884053950030357,Reid + low-T 2D AE,2,normalized_delta,96
6,0.1833778954744339,0.22320266542583703,0.16380395036935808,0.12447513580322266,0.24228065511584282,0.18337789545953273,0.24228065511584282,0.22434199285507203,0.3010513909049332,0.14535393994674087,0.22320266542583705,0.3010513909049332,Reid + low-T 2D AE,2,normalized_delta,96
7,0.1764091986119747,0.22572051176428795,0.15782344996929168,0.11892926773428916,0.2338891291320324,0.17640919843316077,0.2338891291320324,0.22685494011826812,0.3060976703502238,0.14534335317835212,0.22572051176428795,0.3060976703502238,Reid + low-T 2D AE,2,normalized_delta,96
8,0.17192407116293906,0.21771783034596592,0.15397680371999742,0.11610757890343666,0.22774056300520898,0.17192407095432283,0.22774056300520898,0.21856789763458073,0.292120812792331,0.14331484789960086,0.21771783034596592,0.292120812792331,Reid + low-T 2D AE,2,normalized_delta,96
9,0.1694837614297867,0.232633174829185,0.15166406926512718,0.1146860185265541,0.22428150425851345,0.1694837613925338,0.22428150425851345,0.23367568598501384,0.31911792026460173,0.14614842939376832,0.23263317482918502,0.31911792026460173,Reid + low-T 2D AE,2,normalized_delta,96
10,0.16727827709913254,0.2196047141579911,0.14988038599491119,0.11292552121728659,0.22163103291392328,0.16727827706560494,0.22163103291392328,0.2205148520860821,0.3001107576824725,0.13909867063350975,0.2196047141579911,0.3001107576824725,Reid + low-T 2D AE,2,normalized_delta,96
11,0.16507322388887405,0.2323836635374464,0.1480482977628708,0.11130325454473496,0.2188431930243969,0.16507322378456593,0.2188431930243969,0.23299465568549932,0.31925187845621256,0.14551544861868024,0.23238366353744638,0.31925187845621256,Reid + low-T 2D AE,2,normalized_delta,96
12,0.1614281367957592,0.22407566687557845,0.14473318299651147,0.108113809928298,0.21474246340990066,0.16142813666909933,0.21474246340990066,0.22427007050812245,0.30940760528855027,0.13874372846260666,0.22407566687557845,0.30940760528855027,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15879561951756477,0.35968879562988876,0.14218895016610622,0.10586525213718415,0.21172598627209663,0.1587956192046404,0.21172598627209663,0.3515705049932003,0.5781536295320838,0.14122396172769366,0.35968879562988876,0.5781536295320838,Reid + low-T 2D AE,2,normalized_delta,96
