split,source,sim_idx,frame,z0,z1,z2,z3
train,depablo_low_temp,0,0,1.2843406200408936,-2.7973129749298096,1.0092662572860718,0.5621821284294128
train,depablo_low_temp,0,10,1.3578706979751587,-2.711435317993164,0.6530718803405762,-0.3774188160896301
train,depablo_low_temp,0,20,1.4688720703125,-2.7108359336853027,0.32615068554878235,-1.3087916374206543
train,depablo_low_temp,0,30,1.607029676437378,-2.7680490016937256,0.014047633856534958,-2.248591423034668
train,depablo_low_temp,0,40,1.7736493349075317,-2.885709047317505,-0.2827230393886566,-3.197679042816162
train,depablo_low_temp,0,50,1.9704331159591675,-3.0678770542144775,-0.562454342842102,-4.154858589172363
train,depablo_low_temp,0,60,2.1991207599639893,-3.317944049835205,-0.8246688842773438,-5.121760368347168
train,depablo_low_temp,0,70,2.461683511734009,-3.639659881591797,-1.0689753293991089,-6.100612640380859
train,depablo_low_temp,0,80,2.760525703430176,-4.037971496582031,-1.2942867279052734,-7.092730522155762
train,depablo_low_temp,0,90,3.0975046157836914,-4.516218185424805,-1.5005120038986206,-8.100812911987305
train,depablo_low_temp,0,100,3.476593017578125,-5.081976890563965,-1.68697988986969,-9.129638671875
train,depablo_low_temp,1,0,1.9263732433319092,-4.437727928161621,1.7150568962097168,1.1238125562667847
train,depablo_low_temp,1,10,2.126539468765259,-4.746041297912598,1.625274419784546,0.5968664288520813
train,depablo_low_temp,1,20,2.4140849113464355,-5.248068332672119,1.5956826210021973,0.07260438799858093
train,depablo_low_temp,1,30,2.7597789764404297,-5.85826301574707,1.5735968351364136,-0.5236996412277222
train,depablo_low_temp,1,40,3.1544957160949707,-6.55625057220459,1.5528202056884766,-1.192177176475525
train,depablo_low_temp,1,50,3.590747833251953,-7.327112197875977,1.5311366319656372,-1.9263955354690552
train,depablo_low_temp,1,60,4.06086540222168,-8.15534782409668,1.5057851076126099,-2.7209079265594482
train,depablo_low_temp,1,70,4.55743932723999,-9.026830673217773,1.4754592180252075,-3.5673747062683105
train,depablo_low_temp,1,80,5.076541423797607,-9.935844421386719,1.4422718286514282,-4.455052852630615
train,depablo_low_temp,1,90,5.610877990722656,-10.867115020751953,1.4027149677276611,-5.380695343017578
train,depablo_low_temp,1,100,6.157942295074463,-11.818161964416504,1.3599270582199097,-6.333446979522705
train,depablo_low_temp,2,0,1.3938188552856445,-3.073254346847534,1.123032569885254,0.6530536413192749
train,depablo_low_temp,2,10,1.5254127979278564,-3.148374080657959,0.8564309477806091,-0.16913121938705444
train,depablo_low_temp,2,20,1.7227826118469238,-3.366973400115967,0.6304707527160645,-1.0000216960906982
train,depablo_low_temp,2,30,1.9708681106567383,-3.686387777328491,0.4206438958644867,-1.8720768690109253
train,depablo_low_temp,2,40,2.2674005031585693,-4.10256290435791,0.22721627354621887,-2.7812130451202393
train,depablo_low_temp,2,50,2.6102051734924316,-4.612342357635498,0.051628194749355316,-3.7208101749420166
train,depablo_low_temp,2,60,2.9970192909240723,-5.212088108062744,-0.10523127019405365,-4.68536901473999
train,depablo_low_temp,2,70,3.4246315956115723,-5.8962883949279785,-0.24271145462989807,-5.668506145477295
train,depablo_low_temp,2,80,3.8902430534362793,-6.660696506500244,-0.359337717294693,-6.662649631500244
train,depablo_low_temp,2,90,4.390170574188232,-7.4986572265625,-0.45500117540359497,-7.661895751953125
train,depablo_low_temp,2,100,4.922129154205322,-8.405340194702148,-0.5306805372238159,-8.665152549743652
train,depablo_low_temp,3,0,0.8120817542076111,-1.5376098155975342,0.4298090934753418,0.035477787256240845
train,depablo_low_temp,3,10,0.7700114846229553,-1.223357915878296,0.04232452064752579,-0.79337078332901
train,depablo_low_temp,3,20,0.7335562705993652,-0.9221264719963074,-0.34027916193008423,-1.6194056272506714
train,depablo_low_temp,3,30,0.7035019397735596,-0.6337907314300537,-0.7205039858818054,-2.449469804763794
train,depablo_low_temp,3,40,0.6800638437271118,-0.35908520221710205,-1.097782850265503,-3.2825658321380615
train,depablo_low_temp,3,50,0.6634438633918762,-0.09814873337745667,-1.4724739789962769,-4.119828224182129
train,depablo_low_temp,3,60,0.6538105607032776,0.14833557605743408,-1.8439542055130005,-4.960084438323975
train,depablo_low_temp,3,70,0.6513877511024475,0.3800545036792755,-2.2123541831970215,-5.803996562957764
train,depablo_low_temp,3,80,0.6563282012939453,0.5964800119400024,-2.5772600173950195,-6.650850296020508
train,depablo_low_temp,3,90,0.6688398718833923,0.7972979545593262,-2.9387497901916504,-7.501171112060547
train,depablo_low_temp,3,100,0.6891883611679077,0.9816813468933105,-3.296251058578491,-8.35405445098877
train,depablo_low_temp,4,0,1.7089807987213135,-3.8773233890533447,1.4716668128967285,0.9241617918014526
train,depablo_low_temp,4,10,1.8814417123794556,-4.092167854309082,1.31416654586792,0.2845251262187958
train,depablo_low_temp,4,20,2.133419990539551,-4.476933479309082,1.2018897533416748,-0.3761022090911865
