epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_depablo_mixed_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_depablo_mixed_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,1.0980216912601306,1.0817087610562643,1.0980216912601306,0.11409990068363107,0.0,1.0817087610562643,0.1155617281794548,0.0,,,,,,,,,,,,,,,,,1,1,1,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
2,1.129348073316657,1.0783094843228658,1.129348073316657,0.11688240099212398,0.0,1.0783094843228658,0.11518439749876658,0.0,0.5060996343751591,0.8114689504106972,80.0,0.21836622951577095,-0.7200391925093479,0.21836622951577095,-0.7200391925093479,0.9400202683719959,0.977374824799903,-0.7200391925093479,-0.32389098259946736,0.9400202683719959,0.977374824799903,-0.7200391925093479,-0.32389098259946736,0.5060996343751591,1,1,2,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
3,1.0993570763131846,1.0682405432065327,1.0993570763131846,0.11415143278629883,0.0,1.0682405432065327,0.11406457970539728,0.0,,,,,,,,,,,,,,,,,1,1,3,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
4,1.0832558792570364,1.044939152399699,1.0832558792570364,0.11241004405462224,0.0,1.044939152399699,0.11147947907447815,0.0,0.6517687283100289,0.8282127254986885,80.0,0.3428013261786393,-0.3573805474008498,0.3428013261786393,-0.3573805474008498,0.9294408779204004,0.9489141124379398,-0.14976913824293314,-0.3573805474008498,0.9294408779204004,0.9489141124379398,-0.14976913824293314,-0.3573805474008498,0.6517687283100289,1,1,4,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
5,1.0989768608756687,0.9895116090774536,1.0989768608756687,0.11411019123118857,0.0,0.9895116090774536,0.1053465594847997,0.0,,,,,,,,,,,,,,,,,1,1,5,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
6,1.0537770960641943,0.9108214139938354,1.0537770960641943,0.10909790480914323,0.0,0.9108214139938354,0.09663855185111364,0.0,0.2408902195325714,0.6334701906635254,80.0,-0.6476032687752938,-2.894427823304355,-0.6476032687752938,-2.894427823304355,0.8717491215811047,0.364444477541614,-0.9321788509195388,-2.894427823304355,0.8717491215811047,0.364444477541614,-0.9321788509195388,-2.894427823304355,0.2408902195325714,1,1,6,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
7,1.0453369384226592,0.8483500599861145,1.0453369384226592,0.10800626776788545,0.0,0.8483500599861145,0.08970550249020258,0.0,,,,,,,,,,,,,,,,,1,1,7,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
8,1.0062765634578208,0.8148109038670858,1.0062765634578208,0.10384158806308456,0.0,0.8148109038670858,0.08593686322371165,0.0,0.2548324518041454,0.6400594844230295,80.0,-0.9958968898694909,-4.047135580012189,-0.9958968898694909,-4.047135580012189,0.3818406601424651,0.432216406177911,-0.7505090457861503,-4.047135580012189,0.3818406601424651,0.432216406177911,-0.7505090457861503,-4.047135580012189,0.2548324518041454,1,1,8,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
9,1.0030099749565125,0.8000910997390747,1.0030099749565125,0.10348312718712765,0.0,0.8000910997390747,0.08428081845243772,0.0,,,,,,,,,,,,,,,,,1,1,9,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
10,1.0042808859244636,0.7891764124234517,1.0042808859244636,0.10356185973986336,0.0,0.7891764124234517,0.08304646909236908,0.0,0.3321426082780379,0.7254449433363239,80.0,-0.6001160160104537,-2.375610756184872,-0.6001160160104537,-2.375610756184872,-0.04828040750431417,0.6054850038488775,-0.5820579042015064,-2.375610756184872,-0.04828040750431417,0.6054850038488775,-0.5820579042015064,-2.375610756184872,0.3321426082780379,1,1,10,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
