epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7127309017667645,0.4497483664890751,0.7122723951935768,0.7127309017667645,0.7127309017667645,0.7127309017667645,0.4457336259074509,0.4497483664890751,0.4497483664890751,0.4497483664890751,lj_noisy,6,normalized_delta,128
2,0.3854144980248652,0.31538359576370567,0.38511363440438323,0.3854144980248652,0.3854144980248652,0.3854144980248652,0.3126714989775792,0.31538359576370567,0.31538359576370567,0.31538359576370567,lj_noisy,6,normalized_delta,128
3,0.32280123120075777,0.29334824421675876,0.3228066599682758,0.32280123120075777,0.32280123120075777,0.32280123120075777,0.2902094518067315,0.29334824421675876,0.29334824421675876,0.29334824421675876,lj_noisy,6,normalized_delta,128
4,0.30612520540231153,0.2843322366825305,0.30617617172630207,0.30612520540231153,0.30612520540231153,0.30612520540231153,0.28141145303379744,0.2843322366825305,0.2843322366825305,0.2843322366825305,lj_noisy,6,normalized_delta,128
5,0.2953678974979802,0.279714870324824,0.29519794936242855,0.2953678974979802,0.2953678974979802,0.2953678974979802,0.2768993091885932,0.279714870324824,0.279714870324824,0.279714870324824,lj_noisy,6,normalized_delta,128
6,0.2888364209940559,0.27700546180130914,0.28855745180657033,0.2888364209940559,0.2888364209940559,0.2888364209940559,0.27419750473927706,0.27700546180130914,0.27700546180130914,0.27700546180130914,lj_noisy,6,normalized_delta,128
7,0.28440187638135334,0.275357853184687,0.28405158721694823,0.28440187638135334,0.28440187638135334,0.28440187638135334,0.2724866057978943,0.275357853184687,0.275357853184687,0.275357853184687,lj_noisy,6,normalized_delta,128
8,0.28106629691625895,0.2740693874657154,0.2806581787568958,0.28106629691625895,0.28106629691625895,0.28106629691625895,0.2710995209927205,0.2740693874657154,0.2740693874657154,0.2740693874657154,lj_noisy,6,normalized_delta,128
9,0.2783438700790468,0.2728093205660116,0.27789217276792777,0.2783438700790468,0.2783438700790468,0.2783438700790468,0.2697303128661588,0.2728093205660116,0.2728093205660116,0.2728093205660116,lj_noisy,6,normalized_delta,128
10,0.2758424966350982,0.27141903588199057,0.27535723338001655,0.2758424966350982,0.2758424966350982,0.2758424966350982,0.2682228762714658,0.27141903588199057,0.27141903588199057,0.27141903588199057,lj_noisy,6,normalized_delta,128
11,0.27328515168475476,0.2698095354717225,0.2727714880712723,0.27328515168475476,0.27328515168475476,0.27328515168475476,0.2664914521155879,0.2698095354717225,0.2698095354717225,0.2698095354717225,lj_noisy,6,normalized_delta,128
12,0.270648952181402,0.26807409574394114,0.27010822562794934,0.270648952181402,0.270648952181402,0.270648952181402,0.26462944972445257,0.26807409574394114,0.26807409574394114,0.26807409574394114,lj_noisy,6,normalized_delta,128
13,0.26805139454571825,0.2664632948290091,0.2674811489291881,0.26805139454571825,0.26805139454571825,0.26805139454571825,0.2628932254447136,0.2664632948290091,0.2664632948290091,0.2664632948290091,lj_noisy,6,normalized_delta,128
14,0.2657516159117222,0.2651665681041777,0.26514894752518126,0.2657516159117222,0.2657516159117222,0.2657516159117222,0.2614841230242746,0.2651665681041777,0.2651665681041777,0.2651665681041777,lj_noisy,6,normalized_delta,128
15,0.26385819953131046,0.2642899727798067,0.2632231866646754,0.26385819953131046,0.26385819953131046,0.26385819953131046,0.2605116780468961,0.2642899727798067,0.2642899727798067,0.2642899727798067,lj_noisy,6,normalized_delta,128
16,0.26228389122376317,0.2633487094717566,0.2616179314000826,0.26228389122376317,0.26228389122376317,0.26228389122376317,0.2594940581911942,0.2633487094717566,0.2633487094717566,0.2633487094717566,lj_noisy,6,normalized_delta,128
17,0.26086809519482285,0.26261413894826546,0.26017562385256354,0.26086809519482285,0.26086809519482285,0.26086809519482285,0.2586964367364999,0.26261413894826546,0.26261413894826546,0.26261413894826546,lj_noisy,6,normalized_delta,128
18,0.2595903607673551,0.2620349522330798,0.25887786500940196,0.2595903607673551,0.2595903607673551,0.2595903607673551,0.2580659740779083,0.2620349522330798,0.2620349522330798,0.2620349522330798,lj_noisy,6,normalized_delta,128
19,0.25842343926625816,0.2615018564683851,0.25769584533807477,0.25842343926625816,0.25842343926625816,0.25842343926625816,0.25749131303746253,0.2615018564683851,0.2615018564683851,0.2615018564683851,lj_noisy,6,normalized_delta,128
20,0.2573391526153213,0.2609756224119337,0.2565991547742957,0.2573391526153213,0.2573391526153213,0.2573391526153213,0.256931042909855,0.2609756224119337,0.2609756224119337,0.2609756224119337,lj_noisy,6,normalized_delta,128
21,0.25631403317184825,0.26045478020387236,0.25556423080790985,0.25631403317184825,0.25631403317184825,0.25631403317184825,0.2563817340269452,0.26045478020387236,0.26045478020387236,0.26045478020387236,lj_noisy,6,normalized_delta,128
22,0.25533083272411633,0.2599483444937505,0.25457291496231366,0.25533083272411633,0.25533083272411633,0.25533083272411633,0.25585060552111827,0.2599483444937505,0.2599483444937505,0.2599483444937505,lj_noisy,6,normalized_delta,128
23,0.2543772263354377,0.25946341747476254,0.25361219133789603,0.2543772263354377,0.2543772263354377,0.2543772263354377,0.255343642362277,0.25946341747476254,0.25946341747476254,0.25946341747476254,lj_noisy,6,normalized_delta,128
24,0.2534428060348881,0.2589981980563607,0.2526720599810544,0.2534428060348881,0.2534428060348881,0.2534428060348881,0.25485804078925867,0.2589981980563607,0.2589981980563607,0.2589981980563607,lj_noisy,6,normalized_delta,128
25,0.25251858700066804,0.2584985243884148,0.25174352362948027,0.25251858700066804,0.25251858700066804,0.25251858700066804,0.2543400597642176,0.2584985243884148,0.2584985243884148,0.2584985243884148,lj_noisy,6,normalized_delta,128
26,0.25158622388384844,0.25805618058075197,0.2508075542061737,0.25158622388384844,0.25158622388384844,0.25158622388384844,0.2538790515536675,0.25805618058075197,0.25805618058075197,0.25805618058075197,lj_noisy,6,normalized_delta,128
27,0.2506435189298109,0.2576897062972421,0.2498621250551782,0.2506435189298109,0.2506435189298109,0.2506435189298109,0.25349269760772586,0.2576897062972421,0.2576897062972421,0.2576897062972421,lj_noisy,6,normalized_delta,128
