epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6667333884239197,0.5600451895706355,0.6814711381196976,0.7253280251026154,0.608138751745224,0.6667333884239197,0.7253280251026154,0.5583762886822223,0.4662245818004012,0.6538657973408699,0.5600451895706355,0.6538657973408699,Reid + low-T 2D AE,2,normalized_delta,96
2,0.3952956766486168,0.3715497598964721,0.378656518638134,0.3556399304270744,0.4349514221251011,0.39529567627608775,0.4349514221251011,0.3704297882411629,0.37251667479798195,0.3705828449949622,0.3715497598964721,0.37251667479798195,Reid + low-T 2D AE,2,normalized_delta,96
3,0.32495552718639376,0.3329612365085632,0.3018021113872528,0.2687715565562248,0.38113949728012086,0.32495552691817287,0.38113949728012086,0.33214116406813265,0.36871704779937864,0.2972054252177477,0.33296123650856313,0.36871704779937864,Reid + low-T 2D AE,2,normalized_delta,96
4,0.2632894593477249,0.24116146139614283,0.23817662480473517,0.19458188793063164,0.33199703189730645,0.263289459913969,0.33199703189730645,0.24128312595002352,0.3114401752986014,0.1708827474936843,0.24116146139614286,0.3114401752986014,Reid + low-T 2D AE,2,normalized_delta,96
5,0.18822053134441374,0.23480798024404795,0.16815559859573842,0.1304098513275385,0.24603121194243432,0.18822053163498642,0.24603121194243432,0.2349129067361355,0.30407243033498527,0.16554353015311063,0.23480798024404795,0.30407243033498527,Reid + low-T 2D AE,2,normalized_delta,96
6,0.17569089365005494,0.2069510137559846,0.1569298748075962,0.11991655690968037,0.2314652297794819,0.17569089334458113,0.2314652297794819,0.20721295149903746,0.2671090080589056,0.1467930194530636,0.2069510137559846,0.2671090080589056,Reid + low-T 2D AE,2,normalized_delta,96
7,0.17122997903823853,0.21897131290845573,0.15290544551610946,0.11619824498146772,0.22626171347498894,0.17122997922822833,0.22626171347498894,0.2193438679529354,0.28882451142184434,0.1491181143950671,0.21897131290845573,0.28882451142184434,Reid + low-T 2D AE,2,normalized_delta,96
8,0.16865659616887568,0.20692672758409753,0.1506119118332863,0.11465987433493137,0.22265331803262234,0.16865659618377685,0.22265331803262234,0.20718182388460263,0.26878408205881715,0.14506937310937792,0.20692672758409753,0.26878408205881715,Reid + low-T 2D AE,2,normalized_delta,96
9,0.16619003841280938,0.21046370299812406,0.1484464929997921,0.11251171528548003,0.21986836121976375,0.16619003825262188,0.21986836121976375,0.2109332945565693,0.2757228408511728,0.14520456514507532,0.21046370299812406,0.2757228408511728,Reid + low-T 2D AE,2,normalized_delta,96
10,0.1639923222064972,0.21003419261146336,0.14639639553427697,0.11089919854700565,0.2170854457616806,0.16399232215434312,0.2170854457616806,0.21044718973059207,0.2730172671973705,0.1470511180255562,0.21003419261146336,0.2730172671973705,Reid + low-T 2D AE,2,normalized_delta,96
11,0.1624050953090191,0.2067850907118991,0.14525733686983586,0.1099034280627966,0.2149067631214857,0.16240509559214117,0.2149067631214857,0.20717319359863176,0.2680757750477642,0.14549440637603403,0.2067850907118991,0.2680757750477642,Reid + low-T 2D AE,2,normalized_delta,96
12,0.1602966550588608,0.2033199602542445,0.14346016961336136,0.10870663669705391,0.21188667261600494,0.16029665465652942,0.21188667261600494,0.20365478787105531,0.26140814171358945,0.1452317787948996,0.20331996025424454,0.26140814171358945,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15843682813644408,0.2024343903977424,0.14214960902929305,0.10759933262318373,0.20927432385087014,0.15843682823702693,0.20927432385087014,0.20265205084858462,0.26316840623132887,0.14170037456415593,0.20243439039774241,0.26316840623132887,Reid + low-T 2D AE,2,normalized_delta,96
14,0.15642017383873463,0.1998919710824266,0.14026051343977453,0.10634671558439732,0.20649363277852537,0.15642017418146134,0.20649363277852537,0.2000223416155204,0.2601604119781405,0.13962353018671275,0.19989197108242662,0.2601604119781405,Reid + low-T 2D AE,2,normalized_delta,96
15,0.15412241938710214,0.20246573894238099,0.13842163006961344,0.1048718854635954,0.20337295399606228,0.15412241972982885,0.20337295399606228,0.2026576372408308,0.26197130884323266,0.1429601690415293,0.20246573894238099,0.26197130884323266,Reid + low-T 2D AE,2,normalized_delta,96
16,0.15267158702015876,0.19960561391944065,0.13718123932182788,0.10393411494791507,0.2014090596884489,0.15267158731818198,0.2014090596884489,0.1997480236571282,0.25908410793542863,0.1401271199034527,0.19960561391944065,0.25908410793542863,Reid + low-T 2D AE,2,normalized_delta,96
17,0.15095180439949035,0.20464582778979093,0.1356208453476429,0.10272135971486568,0.19918224862217904,0.15095180416852236,0.19918224862217904,0.2047598953070119,0.26805167801491914,0.1412399775646627,0.2046458277897909,0.26805167801491914,Reid + low-T 2D AE,2,normalized_delta,96
18,0.14920900961756706,0.2014824342727661,0.1343171788752079,0.10192320939898492,0.19649480940401554,0.14920900940150023,0.19649480940401554,0.20153868401329963,0.25920213951170445,0.14376272903382778,0.20148243427276613,0.25920213951170445,Reid + low-T 2D AE,2,normalized_delta,96
19,0.1475790447294712,0.20982706714700908,0.13311906288564204,0.10140324661135673,0.1937548428028822,0.14757904470711947,0.1937548428028822,0.20989623800478877,0.2767329255733639,0.14292120872065425,0.20982706714700905,0.2767329255733639,Reid + low-T 2D AE,2,normalized_delta,96
20,0.1466218199133873,0.2026639672424644,0.1323296633064747,0.1012623147070408,0.19198132507503032,0.14662181989103557,0.19198132507503032,0.20260780557151883,0.2636986805051565,0.14162925397977233,0.2026639672424644,0.2636986805051565,Reid + low-T 2D AE,2,normalized_delta,96
21,0.14439086616039276,0.21819392431154847,0.13062236401438712,0.10046957272291183,0.1883121600151062,0.14439086636900902,0.1883121600151062,0.21822064466308802,0.29065119348838925,0.14573665513470768,0.21819392431154847,0.29065119348838925,Reid + low-T 2D AE,2,normalized_delta,96
22,0.1434161387383938,0.21011691330745816,0.1298829382956028,0.10041640970110893,0.18641586756706238,0.14341613863408564,0.18641586756706238,0.2101702019367367,0.2736552038509399,0.14657862276397646,0.2101169133074582,0.2736552038509399,Reid + low-T 2D AE,2,normalized_delta,96
23,0.14165860682725906,0.2136900746189058,0.12862092483043672,0.10017158460617065,0.18314562870562076,0.1416586066558957,0.18314562870562076,0.21373548807576298,0.28247620704956355,0.14490394218824804,0.2136900746189058,0.28247620704956355,Reid + low-T 2D AE,2,normalized_delta,96
24,0.1400941852927208,0.21743171486305074,0.12727468970417977,0.0993991143554449,0.18078925566375256,0.14009418500959875,0.18078925566375256,0.21754553669458254,0.2865110415704548,0.1483523881556466,0.2174317148630507,0.2865110415704548,Reid + low-T 2D AE,2,normalized_delta,96
