split,source,sim_idx,frame,z0,z1
train,reid,0,0,2.254209041595459,0.2125779241323471
train,reid,0,10,2.1094415187835693,-0.5504704713821411
train,reid,0,20,1.9888005256652832,-1.3438016176223755
train,reid,0,30,1.8696099519729614,-2.142523765563965
train,reid,0,40,1.745241641998291,-2.953874111175537
train,reid,0,50,1.6098078489303589,-3.786472797393799
train,reid,0,60,1.4584039449691772,-4.646800518035889
train,reid,0,70,1.2864099740982056,-5.542087078094482
train,reid,0,80,1.087910771369934,-6.478681564331055
train,reid,0,90,0.8595752120018005,-7.461129188537598
train,reid,0,100,0.597800076007843,-8.494645118713379
train,reid,1,0,2.178239107131958,0.18368126451969147
train,reid,1,10,2.1278440952301025,-0.573022723197937
train,reid,1,20,2.139437198638916,-1.2983065843582153
train,reid,1,30,2.171189308166504,-1.9703446626663208
train,reid,1,40,2.2166590690612793,-2.596728801727295
train,reid,1,50,2.2714667320251465,-3.1847758293151855
train,reid,1,60,2.3313775062561035,-3.742370128631592
train,reid,1,70,2.391725778579712,-4.275479316711426
train,reid,1,80,2.449232339859009,-4.7892351150512695
train,reid,1,90,2.5008034706115723,-5.287380218505859
train,reid,1,100,2.5423812866210938,-5.773996353149414
train,reid,2,0,-3.716562271118164,2.5419528484344482
train,reid,2,10,-4.086885929107666,2.0315632820129395
train,reid,2,20,-4.472222805023193,1.5260720252990723
train,reid,2,30,-4.873838424682617,1.0215591192245483
train,reid,2,40,-5.290324687957764,0.5177014470100403
train,reid,2,50,-5.721408843994141,0.013041233643889427
train,reid,2,60,-6.166442394256592,-0.49078884720802307
train,reid,2,70,-6.624331951141357,-0.9957345128059387
train,reid,2,80,-7.094194412231445,-1.5019888877868652
train,reid,2,90,-7.574954509735107,-2.010045051574707
train,reid,2,100,-8.066773414611816,-2.5183262825012207
train,reid,3,0,-3.919991970062256,2.576608896255493
train,reid,3,10,-4.302554130554199,2.084901809692383
train,reid,3,20,-4.700606822967529,1.5976179838180542
train,reid,3,30,-5.11374044418335,1.1118547916412354
train,reid,3,40,-5.540578365325928,0.6270904541015625
train,reid,3,50,-5.980986595153809,0.1437661051750183
train,reid,3,60,-6.433935642242432,-0.33813637495040894
train,reid,3,70,-6.8986687660217285,-0.818263590335846
train,reid,3,80,-7.374912261962891,-1.2972025871276855
train,reid,3,90,-7.861138343811035,-1.774451494216919
train,reid,3,100,-8.356537818908691,-2.249967098236084
train,reid,4,0,0.37881138920783997,0.9176624417304993
train,reid,4,10,0.18380045890808105,0.2439766526222229
train,reid,4,20,0.021435074508190155,-0.41273245215415955
train,reid,4,30,-0.12939251959323883,-1.049583077430725
train,reid,4,40,-0.2713088393211365,-1.6689146757125854
train,reid,4,50,-0.40555310249328613,-2.272280693054199
train,reid,4,60,-0.5330492854118347,-2.8616745471954346
train,reid,4,70,-0.6548560261726379,-3.4381959438323975
train,reid,4,80,-0.7721279859542847,-4.003729343414307
train,reid,4,90,-0.8849800229072571,-4.558948993682861
train,reid,4,100,-0.9942395687103271,-5.105762958526611
train,reid,5,0,2.199986219406128,0.1944901943206787
train,reid,5,10,2.0391433238983154,-0.7379865646362305
train,reid,5,20,1.9354511499404907,-1.6700483560562134
train,reid,5,30,1.8444466590881348,-2.563952922821045
train,reid,5,40,1.7542625665664673,-3.4346718788146973
train,reid,5,50,1.653982162475586,-4.296099662780762
train,reid,5,60,1.5356969833374023,-5.160682678222656
train,reid,5,70,1.3923418521881104,-6.0369157791137695
train,reid,5,80,1.2172502279281616,-6.933788299560547
train,reid,5,90,1.007668375968933,-7.854773998260498
train,reid,5,100,0.7586487531661987,-8.80577564239502
train,reid,6,0,2.0935189723968506,0.27744340896606445
train,reid,6,10,1.9961570501327515,-0.486653208732605
train,reid,6,20,1.9782636165618896,-1.234473466873169
train,reid,6,30,1.9916877746582031,-1.9393866062164307
train,reid,6,40,2.023662567138672,-2.6046013832092285
train,reid,6,50,2.0660853385925293,-3.23653244972229
train,reid,6,60,2.111387252807617,-3.8427672386169434
train,reid,6,70,2.156944751739502,-4.429000377655029
train,reid,6,80,2.1991660594940186,-5.001447677612305
train,reid,6,90,2.2359206676483154,-5.564645290374756
train,reid,6,100,2.266108751296997,-6.123134613037109
train,reid,7,0,2.340752363204956,0.1704702079296112
train,reid,7,10,2.220503330230713,-0.6140416860580444
train,reid,7,20,2.148299217224121,-1.3648475408554077
train,reid,7,30,2.0944502353668213,-2.0718252658843994
train,reid,7,40,2.052210807800293,-2.7434182167053223
train,reid,7,50,2.017873525619507,-3.388476610183716
train,reid,7,60,1.9877920150756836,-4.014415264129639
train,reid,7,70,1.9600954055786133,-4.628052234649658
train,reid,7,80,1.932431697845459,-5.23609733581543
train,reid,7,90,1.9036718606948853,-5.845666885375977
train,reid,7,100,1.8738269805908203,-6.463494777679443
train,reid,8,0,-2.042327880859375,1.830596923828125
train,reid,8,10,-2.4042153358459473,1.3285208940505981
train,reid,8,20,-2.7742981910705566,0.8410937786102295
train,reid,8,30,-3.151456832885742,0.35986509919166565
train,reid,8,40,-3.5349221229553223,-0.11602571606636047
train,reid,8,50,-3.9244027137756348,-0.5872085094451904
train,reid,8,60,-4.319252967834473,-1.0536301136016846
train,reid,8,70,-4.718728542327881,-1.515855073928833
train,reid,8,80,-5.122365951538086,-1.9735395908355713
train,reid,8,90,-5.529331207275391,-2.427008867263794
train,reid,8,100,-5.938967704772949,-2.8765628337860107
train,reid,9,0,-2.5461504459381104,2.0919201374053955
train,reid,9,10,-2.888584852218628,1.5433824062347412
train,reid,9,20,-3.2381203174591064,1.00089430809021
train,reid,9,30,-3.596423864364624,0.45946407318115234
train,reid,9,40,-3.963170051574707,-0.08112285286188126
train,reid,9,50,-4.338075637817383,-0.6206068992614746
train,reid,9,60,-4.720483303070068,-1.1590385437011719
train,reid,9,70,-5.110101699829102,-1.6972038745880127
train,reid,9,80,-5.506170272827148,-2.2341575622558594
train,reid,9,90,-5.9081645011901855,-2.770841598510742
train,reid,9,100,-6.316061496734619,-3.3061418533325195
train,reid,10,0,-3.734783172607422,2.5636770725250244
train,reid,10,10,-4.102816104888916,2.0714786052703857
train,reid,10,20,-4.484416484832764,1.5892363786697388
train,reid,10,30,-4.87980318069458,1.1126865148544312
train,reid,10,40,-5.287353038787842,0.6418489217758179
train,reid,10,50,-5.706315517425537,0.177219420671463
train,reid,10,60,-6.135586261749268,-0.2805387079715729
train,reid,10,70,-6.573655128479004,-0.7317334413528442
train,reid,10,80,-7.019600868225098,-1.1755156517028809
train,reid,10,90,-7.471771717071533,-1.612537145614624
train,reid,10,100,-7.928918838500977,-2.0415031909942627
train,reid,11,0,1.782430648803711,0.31035810708999634
train,reid,11,10,1.6865248680114746,-0.4397197663784027
train,reid,11,20,1.6510307788848877,-1.1892282962799072
train,reid,11,30,1.6341959238052368,-1.9084309339523315
train,reid,11,40,1.6279845237731934,-2.596719980239868
train,reid,11,50,1.6253796815872192,-3.2549889087677
train,reid,11,60,1.6191712617874146,-3.8835668563842773
train,reid,11,70,1.6033899784088135,-4.484231472015381
train,reid,11,80,1.5729806423187256,-5.05774450302124
train,reid,11,90,1.5229833126068115,-5.603994369506836
train,reid,11,100,1.449501633644104,-6.1226654052734375
train,reid,12,0,-3.692598342895508,2.5400304794311523
train,reid,12,10,-4.06224250793457,2.074838399887085
train,reid,12,20,-4.450083255767822,1.6270575523376465
train,reid,12,30,-4.854053497314453,1.1844971179962158
train,reid,12,40,-5.271663665771484,0.7487696409225464
train,reid,12,50,-5.701011657714844,0.3194310963153839
train,reid,12,60,-6.13954496383667,-0.10269513726234436
train,reid,12,70,-6.584711074829102,-0.5179445147514343
train,reid,12,80,-7.0348429679870605,-0.9242641925811768
train,reid,12,90,-7.48682975769043,-1.3216071128845215
train,reid,12,100,-7.93887996673584,-1.7100250720977783
train,reid,13,0,2.9826183319091797,-0.07083289325237274
train,reid,13,10,2.8269436359405518,-0.8110397458076477
train,reid,13,20,2.710693359375,-1.5042163133621216
train,reid,13,30,2.6144230365753174,-2.1361913681030273
train,reid,13,40,2.529432535171509,-2.7067172527313232
train,reid,13,50,2.446836471557617,-3.2212939262390137
train,reid,13,60,2.357994794845581,-3.68972110748291
train,reid,13,70,2.2541122436523438,-4.123193740844727
train,reid,13,80,2.1296300888061523,-4.532186508178711
train,reid,13,90,1.9790679216384888,-4.929431915283203
train,reid,13,100,1.7978663444519043,-5.3267011642456055
train,reid,14,0,1.5698766708374023,0.48015254735946655
train,reid,14,10,1.4114831686019897,-0.20711557567119598
train,reid,14,20,1.301882266998291,-0.8512400984764099
train,reid,14,30,1.2168385982513428,-1.4436204433441162
train,reid,14,40,1.1473619937896729,-1.9935128688812256
train,reid,14,50,1.0872949361801147,-2.5108768939971924
train,reid,14,60,1.0320467948913574,-3.0032260417938232
train,reid,14,70,0.9779896140098572,-3.4775469303131104
train,reid,14,80,0.9221290946006775,-3.938062906265259
train,reid,14,90,0.8623827695846558,-4.39109468460083
train,reid,14,100,0.7976542711257935,-4.838382720947266
train,reid,15,0,-0.17359966039657593,1.169507622718811
train,reid,15,10,-0.37494605779647827,0.5389344692230225
train,reid,15,20,-0.5454736948013306,-0.06638071686029434
train,reid,15,30,-0.7049651145935059,-0.6483638286590576
train,reid,15,40,-0.8550202250480652,-1.2089390754699707
train,reid,15,50,-0.9971470236778259,-1.7503201961517334
train,reid,15,60,-1.1325266361236572,-2.274923324584961
train,reid,15,70,-1.261378526687622,-2.783468246459961
train,reid,15,80,-1.3852486610412598,-3.2784149646759033
train,reid,15,90,-1.5040702819824219,-3.760483741760254
train,reid,15,100,-1.618174433708191,-4.2312912940979
train,reid,16,0,-2.3661723136901855,2.0461862087249756
train,reid,16,10,-2.679462194442749,1.4554132223129272
train,reid,16,20,-2.9884729385375977,0.8723436594009399
train,reid,16,30,-3.2968177795410156,0.29288578033447266
train,reid,16,40,-3.6043760776519775,-0.28425630927085876
train,reid,16,50,-3.9110586643218994,-0.8579939603805542
train,reid,16,60,-4.216361045837402,-1.4287713766098022
train,reid,16,70,-4.519906997680664,-1.996476650238037
train,reid,16,80,-4.821329593658447,-2.561052083969116
train,reid,16,90,-5.119823455810547,-3.1224727630615234
train,reid,16,100,-5.415865898132324,-3.679816484451294
