epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7130082955485896,0.6255534813592308,0.7252471826578442,0.7109160977758859,0.8748710210386076,0.5532377616355294,0.713008293483341,0.8748710210386076,0.6189513570580043,0.40331721992697567,0.7507362946053036,0.7278688034275547,0.6273074393199446,0.7507362946053036,2D AE mixed-T exclusion,8,normalized_delta,96
2,0.5477334686015781,0.6024611051733556,0.5628384579169122,0.5701180279254914,0.6757592415339069,0.3973231394432093,0.5477334696342026,0.6757592415339069,0.5938914669971717,0.37959515396505594,0.6835139911272563,0.749668707663659,0.6042592842519904,0.749668707663659,2D AE mixed-T exclusion,8,normalized_delta,96
3,0.505240189401727,0.5233146971777866,0.5157760660899313,0.5143640480151302,0.6222275142606936,0.37912900389025084,0.5052401887220249,0.6222275142606936,0.5155586917149393,0.37376886859419756,0.5953289055032656,0.6080583467846736,0.5257187069607122,0.6080583467846736,2D AE mixed-T exclusion,8,normalized_delta,96
4,0.38696001830853916,0.37356393031383817,0.38520630551011936,0.35122444923771057,0.46071060754750903,0.34894500264995976,0.38696001981172645,0.46071060754750903,0.36658496936096957,0.3595271492085885,0.29694575298344716,0.47103824745863676,0.3758370498835575,0.47103824745863676,2D AE mixed-T exclusion,8,normalized_delta,96
5,0.2979151161877733,0.3039217226991528,0.28094297592577183,0.17839338579460196,0.4096310016356016,0.3057209614468248,0.2979151162923428,0.4096310016356016,0.2988096640347258,0.33719132057740353,0.17412101781519596,0.4061360298655927,0.30581612275273073,0.4061360298655927,2D AE mixed-T exclusion,8,normalized_delta,96
6,0.2522305155270978,0.263957191484147,0.23634991234070377,0.13437640821855318,0.3790020267430105,0.2433131125804625,0.2522305158473421,0.3790020267430105,0.2602107299736848,0.28461007165606134,0.1427466597961029,0.3690148862951901,0.26545720591578476,0.3690148862951901,2D AE mixed-T exclusion,8,normalized_delta,96
7,0.21817826636527715,0.23228494355847176,0.20545384185878854,0.11326692096496883,0.35442746030656913,0.1868404179223274,0.21817826639795512,0.35442746030656913,0.22926861647712557,0.22435188914096216,0.12817925417766673,0.3480807990417816,0.2335373141201368,0.3480807990417816,2D AE mixed-T exclusion,8,normalized_delta,96
8,0.20380712743652493,0.22209962759363025,0.19091361800306722,0.1036387405309238,0.3370985020932398,0.17068413754827097,0.2038071267241449,0.3370985020932398,0.21913801838986968,0.2047712801140733,0.12380501265579369,0.3414172745979158,0.22333118912259428,0.3414172745979158,2D AE mixed-T exclusion,8,normalized_delta,96
9,0.19725872321348442,0.22052853608283363,0.1846274155535196,0.10032166007317994,0.3257029011061317,0.16575161055906823,0.19725872391279328,0.3257029011061317,0.21753457154294378,0.20569544809040963,0.12391812562418636,0.33588940239860676,0.2218343253710676,0.33588940239860676,2D AE mixed-T exclusion,8,normalized_delta,96
10,0.19443849034999547,0.21796827200113944,0.18119279193250756,0.0979571181986677,0.3207761000645788,0.16458225299261117,0.19443849041861924,0.3207761000645788,0.2150584558000494,0.19751981509034522,0.12331144843483344,0.33656853284628596,0.21913326545715486,0.33656853284628596,2D AE mixed-T exclusion,8,normalized_delta,96
11,0.19173837131575533,0.21712700075126792,0.17847443066145244,0.09701882287075644,0.3162260421404713,0.16197025026930006,0.19173837176017594,0.3162260421404713,0.21414150322885497,0.1960654566064477,0.12308839732577326,0.33565428011934273,0.2182693780171879,0.33565428011934273,2D AE mixed-T exclusion,8,normalized_delta,96
