split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
train,lj_noisy,0,False,5,5,5,7.182271588135336e-07,0.0,,7.617708718044014e-07
train,lj_noisy,5,False,5,5,5,5.140345137988334e-07,9.486441570061288e-08,-4.478759882075191,5.66573200444509e-07
train,lj_noisy,10,False,5,5,5,3.792175732542091e-07,3.9631250956517763e-07,0.032851270667447266,4.4694829739455597e-07
train,lj_noisy,25,False,5,5,5,4.33805610100535e-07,2.6223908207612114e-06,0.8343524143358957,6.059088946130942e-07
train,lj_noisy,50,False,5,5,5,1.7672246485744836e-06,1.09006710772519e-05,0.8363221258918729,2.3588522481077235e-06
train,lj_noisy,75,False,5,5,5,4.4448924199969045e-06,2.5082033971557394e-05,0.8200585835200933,5.747994146076963e-06
train,lj_noisy,100,False,5,5,5,8.25708357297117e-06,4.512062150752172e-05,0.8137315007533404,1.0326492520107422e-05
train,lj_noisy,125,False,5,5,5,1.3159525406081229e-05,7.115652042557485e-05,0.811968104726765,1.6143493303388824e-05
train,lj_noisy,149,False,5,5,5,1.921168131957529e-05,0.00010185747232753784,0.8092425253599419,2.322271466255188e-05
train,lj_noisy,175,False,5,5,5,2.790579237625934e-05,0.00014140228158794345,0.8018333491707074,3.306597318442073e-05
train,lj_noisy,199,False,5,5,5,3.8074664189480245e-05,0.00018346654542256147,0.7927263517813508,4.41637028416153e-05
validation,lj_noisy,0,False,20,20,20,7.476106674175753e-07,0.0,,8.526104977590876e-07
validation,lj_noisy,5,False,20,20,20,5.41687114719025e-07,9.562797735895856e-08,-4.6788836243153975,6.666347921679971e-07
validation,lj_noisy,10,False,20,20,20,4.031116468183882e-07,4.023101709549337e-07,-0.0022359392924603374,5.511771846045121e-07
validation,lj_noisy,25,False,20,20,20,4.5338522056681543e-07,2.700515562992223e-06,0.8336691877039979,7.250075086062679e-07
validation,lj_noisy,50,False,20,20,20,1.7572915766095321e-06,1.1352922138030408e-05,0.8476270492880499,2.5034743202922982e-06
validation,lj_noisy,75,False,20,20,20,4.359776937690185e-06,2.626361301736324e-05,0.8363597284087334,5.746838201048376e-06
validation,lj_noisy,100,False,20,20,20,8.098077228169131e-06,4.754355759359896e-05,0.8315319228933065,1.0084998029924463e-05
validation,lj_noisy,125,False,20,20,20,1.3311412021721481e-05,7.53616273868829e-05,0.8257256721244917,1.6126934224303113e-05
validation,lj_noisy,149,False,20,20,20,2.0113277196287525e-05,0.00010829863385879435,0.8173704802778825,2.4140710183928605e-05
validation,lj_noisy,175,False,20,20,20,3.0030867219466017e-05,0.00015109891755855643,0.8049604123447759,3.568675101632835e-05
validation,lj_noisy,199,False,20,20,20,4.1736917683010685e-05,0.00019709730695467443,0.7920872260794126,4.9213910278922414e-05
