source,coordinate,n,pearson,spearman
depablo_low_temp,z0_0,20,0.9835515222480216,0.9518796992481202
depablo_low_temp,z0_1,20,0.9840209377953585,0.9518796992481202
depablo_low_temp,pc1,20,-0.9838314699137413,-0.9518796992481202
depablo_mixed_temp,z0_0,20,0.9784581047789618,0.9518796992481202
depablo_mixed_temp,z0_1,20,0.9785415020138616,0.9518796992481202
depablo_mixed_temp,pc1,20,-0.9785091213736191,-0.9518796992481202
reid,z0_0,20,-0.9159930777053383,-0.9578947368421054
reid,z0_1,20,-0.9109234014711933,-0.9473684210526315
reid,pc1,20,0.9131290015748896,0.9473684210526315
