split,source,sim_idx,frame,z0,z1
train,depablo_low_temp,0,0,-1.9075169563293457,-0.01074893120676279
train,depablo_low_temp,0,10,-1.7889070510864258,-0.826772928237915
train,depablo_low_temp,0,20,-1.7449904680252075,-1.646337628364563
train,depablo_low_temp,0,30,-1.7572928667068481,-2.4872233867645264
train,depablo_low_temp,0,40,-1.8278474807739258,-3.3487298488616943
train,depablo_low_temp,0,50,-1.9587277173995972,-4.229221343994141
train,depablo_low_temp,0,60,-2.1523141860961914,-5.12789249420166
train,depablo_low_temp,0,70,-2.4110324382781982,-6.042854309082031
train,depablo_low_temp,0,80,-2.7347044944763184,-6.973624229431152
train,depablo_low_temp,0,90,-3.1245968341827393,-7.917290687561035
train,depablo_low_temp,0,100,-3.5828564167022705,-8.873604774475098
train,depablo_low_temp,1,0,-3.238805055618286,0.5522933006286621
train,depablo_low_temp,1,10,-3.4994449615478516,0.06316173821687698
train,depablo_low_temp,1,20,-3.9759788513183594,-0.4356081485748291
train,depablo_low_temp,1,30,-4.594779014587402,-1.001393437385559
train,depablo_low_temp,1,40,-5.34538459777832,-1.6333565711975098
train,depablo_low_temp,1,50,-6.223201751708984,-2.326343536376953
train,depablo_low_temp,1,60,-7.21773624420166,-3.0773558616638184
train,depablo_low_temp,1,70,-8.317394256591797,-3.879589796066284
train,depablo_low_temp,1,80,-9.517817497253418,-4.726452350616455
train,depablo_low_temp,1,90,-10.804088592529297,-5.614673137664795
train,depablo_low_temp,1,100,-12.169055938720703,-6.53658390045166
train,depablo_low_temp,2,0,-2.0115807056427,-0.303842157125473
train,depablo_low_temp,2,10,-2.0225586891174316,-1.0513337850570679
train,depablo_low_temp,2,20,-2.1758949756622314,-1.8418941497802734
train,depablo_low_temp,2,30,-2.440248489379883,-2.699746608734131
train,depablo_low_temp,2,40,-2.8147764205932617,-3.623077392578125
train,depablo_low_temp,2,50,-3.3026132583618164,-4.608077526092529
train,depablo_low_temp,2,60,-3.90701961517334,-5.65214204788208
train,depablo_low_temp,2,70,-4.629433631896973,-6.750465393066406
train,depablo_low_temp,2,80,-5.4751973152160645,-7.897441864013672
train,depablo_low_temp,2,90,-6.453404426574707,-9.088231086730957
train,depablo_low_temp,2,100,-7.56229305267334,-10.319281578063965
train,depablo_low_temp,3,0,-0.4884055256843567,-1.3958158493041992
train,depablo_low_temp,3,10,-0.21370983123779297,-2.109738826751709
train,depablo_low_temp,3,20,0.04731252044439316,-2.827371597290039
train,depablo_low_temp,3,30,0.2968577742576599,-3.553943395614624
train,depablo_low_temp,3,40,0.5349575877189636,-4.288816928863525
train,depablo_low_temp,3,50,0.7617188096046448,-5.032672882080078
train,depablo_low_temp,3,60,0.9766289591789246,-5.784770965576172
train,depablo_low_temp,3,70,1.1796271800994873,-6.545673370361328
train,depablo_low_temp,3,80,1.3704560995101929,-7.314672470092773
train,depablo_low_temp,3,90,1.5489031076431274,-8.092360496520996
