epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.427318410217762,0.3149187568034977,0.4422896883090337,0.5064122530817986,0.34501701429486276,0.4305259620770812,0.4273184098179142,0.5064122530817986,0.3131033622547984,0.2842876497823745,0.287174723058939,0.3732938975691795,0.3149187568034977,0.3732938975691795,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
2,0.20932408325870833,0.21923542313463987,0.22833943289518358,0.35657800469795864,0.1690147300052146,0.10237951324383418,0.20932408264900249,0.35657800469795864,0.21825746549883238,0.20455783538520336,0.1034623500648886,0.3496860839538276,0.21923542313463984,0.3496860839538276,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
3,0.18563959223031998,0.2121768948302294,0.20674738823374111,0.33992583899696666,0.14236052345236141,0.07463241484140357,0.18563959243024386,0.33992583899696666,0.211314906413046,0.19886732004396618,0.09458228358160704,0.3430810808651149,0.2121768948302294,0.3430810808651149,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
4,0.18080820737282435,0.2126112343769831,0.20198923808336258,0.3320945391257604,0.1381298641016086,0.07220021855086088,0.18080820725940996,0.3320945391257604,0.2117578496223626,0.19695404209196568,0.09385198754491285,0.34702767349407077,0.21261123437698312,0.34702767349407077,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
5,0.1776542995274067,0.21420232936010386,0.19907745718955994,0.3284364889264107,0.13340394563848773,0.07112246361933648,0.17765429939474497,0.3284364889264107,0.2133744341226605,0.1991224400838837,0.09812283656513318,0.3453617114312947,0.21420232936010386,0.3453617114312947,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
6,0.17217410265405972,0.2087308807220931,0.19446691874663036,0.32310605970025064,0.1236389457260569,0.06977730356281002,0.1721741029963725,0.32310605970025064,0.20780133644072338,0.1911175861498341,0.09881393994018435,0.3362611160762608,0.2087308807220931,0.3362611160762608,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
7,0.1664152782956759,0.20194308792660012,0.18885699964563052,0.31513511737187705,0.11683156558374563,0.06727915178860228,0.16641527824807498,0.31513511737187705,0.20099978884433706,0.1820379743454978,0.09298345549264923,0.33080783394165336,0.20194308792660012,0.33080783394165336,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
8,0.16338653608163198,0.20388194305372115,0.18553890142341456,0.30979311019182204,0.11482139564243456,0.06554510256275535,0.1633865361323373,0.30979311019182204,0.20301814730201537,0.18572709845751523,0.0940657144295983,0.3318530162740499,0.20388194305372118,0.3318530162740499,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
9,0.16079184424877166,0.2021057282971839,0.18264053464929264,0.3048212951719761,0.11331027970338861,0.06424395696943005,0.16079184394826493,0.3048212951719761,0.20117621893653026,0.18217579153180122,0.09556733313202857,0.32857406022772195,0.2021057282971839,0.32857406022772195,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
10,0.15772662117083866,0.20103937293977167,0.17925095036625863,0.29832657728592554,0.11153114751415948,0.06332213903342684,0.1577266212778373,0.29832657728592554,0.20011239698668942,0.1852801553257741,0.09492706823535263,0.3229108952581882,0.20103937293977162,0.3229108952581882,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
11,0.15407956206301848,0.20570326366368683,0.17481184828281401,0.2903104106585185,0.1091956739127636,0.06273260160038868,0.1540795620572236,0.2903104106585185,0.20470408130732054,0.18953423465415836,0.09566726651694625,0.33190828981995585,0.20570326366368683,0.33190828981995585,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.15054018655916054,0.20396661506670838,0.17056472952663898,0.28244838311274845,0.10696866858874758,0.062203509364898005,0.15054018702213134,0.28244838311274845,0.20278944371112934,0.18353404717100785,0.09362441950011999,0.3347413785289973,0.2039666150667084,0.3347413785289973,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
