split,source,frame,transfer_only,networks,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
mixed_transfer,depablo_mixed_temp,0,True,20,20,20,1.37107972442152e-07,0.0,,1.3895999240176593e-07
mixed_transfer,depablo_mixed_temp,5,True,20,20,20,3.69452992330821e-05,1.3693910162970723e-05,-1.4566501428092782,3.967068701484777e-05
mixed_transfer,depablo_mixed_temp,10,True,20,20,20,3.630530213669658e-05,1.584389799802466e-05,-1.0266718467964575,3.745438523878874e-05
mixed_transfer,depablo_mixed_temp,25,True,20,20,20,3.2247884250580226e-05,1.7265989811221516e-05,-0.36815555630453733,3.414553925438213e-05
mixed_transfer,depablo_mixed_temp,50,True,20,20,20,3.3900944931986035e-05,2.7122223900732934e-05,0.1506012272326262,4.03400760490058e-05
mixed_transfer,depablo_mixed_temp,75,True,20,20,20,2.8839254008516944e-05,4.14705596085696e-05,0.47627578666615716,4.076592260275902e-05
mixed_transfer,depablo_mixed_temp,100,True,20,20,20,3.150791046095947e-05,6.20002983851009e-05,0.6036296735608264,4.6136576463595703e-05
mixed_transfer,depablo_mixed_temp,125,True,20,20,20,2.9422857562622084e-05,8.789343846729025e-05,0.7189637473228262,5.5059754458852694e-05
mixed_transfer,depablo_mixed_temp,149,True,20,20,20,2.9998303978118203e-05,0.00011536433339642826,0.7690367410014661,6.54262754096635e-05
mixed_transfer,depablo_mixed_temp,175,True,20,20,20,3.322540542285424e-05,0.0001539643588330364,0.8028853418654853,6.882963764383021e-05
mixed_transfer,depablo_mixed_temp,199,True,20,20,20,3.6781993128442994e-05,0.00019460193216218612,0.8291710315931657,8.057880260139427e-05
train,depablo_low_temp,0,False,5,5,5,1.5331358085290959e-07,0.0,,1.768205486030183e-07
train,depablo_low_temp,5,False,5,5,5,8.934158373108403e-08,1.0330704327543572e-07,0.1368670885739035,1.388632835386261e-07
train,depablo_low_temp,10,False,5,5,5,6.360309878772341e-08,4.2783193521245266e-07,0.8531951997762507,1.8479818493233323e-07
train,depablo_low_temp,25,False,5,5,5,1.533468569903107e-07,2.7642588065646125e-06,0.9456180286181608,8.492633810419648e-07
train,depablo_low_temp,50,False,5,5,5,5.792108652258321e-07,1.1252334661548958e-05,0.949876533742871,3.3324506375720376e-06
train,depablo_low_temp,75,False,5,5,5,1.2732073685128852e-06,2.554690981924068e-05,0.9517862894507936,7.634173016413115e-06
train,depablo_low_temp,100,False,5,5,5,2.2708320045694564e-06,4.572098987409845e-05,0.9520874536556463,1.4211932284524665e-05
train,depablo_low_temp,125,False,5,5,5,3.547042530271938e-06,7.185182621469722e-05,0.9524422879567866,2.3177414004749152e-05
train,depablo_low_temp,149,False,5,5,5,5.026479777825444e-06,0.00010261770803481341,0.9528620009547296,3.386547541595064e-05
train,depablo_low_temp,175,False,5,5,5,6.939924287507893e-06,0.0001423011941369623,0.9531148498653254,4.722751946246717e-05
train,depablo_low_temp,199,False,5,5,5,9.06294155811338e-06,0.00018488138739485293,0.9528869997557414,6.041922461008653e-05
train,lj_noisy,0,False,5,5,5,8.484103162231804e-08,0.0,,8.42169690429273e-08
train,lj_noisy,5,False,5,5,5,3.161978305854518e-08,9.486441570061288e-08,0.6680055638311542,3.315482288712701e-08
train,lj_noisy,10,False,5,5,5,5.077636515693484e-08,3.9631250956517763e-07,0.8753097514441593,5.7322245794466656e-08
train,lj_noisy,25,False,5,5,5,3.3687201721477323e-07,2.6223908207612114e-06,0.8729309443512445,4.214782649114568e-07
train,lj_noisy,50,False,5,5,5,1.5044633983052336e-06,1.09006710772519e-05,0.8608732476623171,2.024053264904069e-06
train,lj_noisy,75,False,5,5,5,3.815464879153296e-06,2.5082033971557394e-05,0.8457048940942243,5.303143734636251e-06
train,lj_noisy,100,False,5,5,5,7.361079406109639e-06,4.512062150752172e-05,0.8344766275740948,1.0389079216110986e-05
train,lj_noisy,125,False,5,5,5,1.1991356132057263e-05,7.115652042557485e-05,0.8292193381145425,1.688374668447068e-05
train,lj_noisy,149,False,5,5,5,1.7384269449394195e-05,0.00010185747232753784,0.8276902213655278,2.3831950966268777e-05
train,lj_noisy,175,False,5,5,5,2.464370190864429e-05,0.00014140228158794345,0.8249699989136887,3.2492861282662486e-05
train,lj_noisy,199,False,5,5,5,3.276731367805041e-05,0.00018346654542256147,0.8213602698883795,4.1812700146692805e-05
train,reid,0,False,5,5,5,6.080053935875184e-08,0.0,,6.472558169434706e-08
train,reid,5,False,5,5,5,4.099512622701695e-08,1.0300576320787514e-07,0.5998737716424701,5.10877384840569e-08
train,reid,10,False,5,5,5,6.262703777792922e-08,4.223456016916316e-07,0.8512139675163386,9.982265112284949e-08
train,reid,25,False,5,5,5,2.4563396792132155e-07,2.7308132757752903e-06,0.9112056453178061,5.161412950371869e-07
train,reid,50,False,5,5,5,9.318701913230143e-07,1.1211941819055938e-05,0.9191841443283204,2.1249152027280617e-06
train,reid,75,False,5,5,5,2.2270455900752496e-06,2.5625861235312185e-05,0.9165144234947993,5.077785925777789e-06
train,reid,100,False,5,5,5,4.1973769839387385e-06,4.607020091498271e-05,0.9133280661858827,9.633662057240144e-06
train,reid,125,False,5,5,5,6.886962114549533e-06,7.261199498316273e-05,0.9104581948755948,1.5975039787008427e-05
train,reid,149,False,5,5,5,1.0202508985912572e-05,0.00010387085058027878,0.9077931807347961,2.3787787472429046e-05
train,reid,175,False,5,5,5,1.468078226025682e-05,0.0001441765867639333,0.9048697869028726,3.4051928901135396e-05
train,reid,199,False,5,5,5,1.972317425043002e-05,0.00018736525962594896,0.9020059941401491,4.500510131038027e-05
validation,depablo_low_temp,0,False,20,20,20,1.4872149112221678e-07,0.0,,1.498381291931139e-07
validation,depablo_low_temp,5,False,20,20,20,8.231783232837131e-08,1.0374946519675632e-07,0.21224745149149352,1.053069275336327e-07
validation,depablo_low_temp,10,False,20,20,20,5.5184882885583875e-08,4.3081104337261424e-07,0.8757109253385001,1.5845921979007472e-07
validation,depablo_low_temp,25,False,20,20,20,1.3626222123974684e-07,2.7970711698799277e-06,0.9532061413052147,9.711836312931155e-07
validation,depablo_low_temp,50,False,20,20,20,5.296510245500486e-07,1.1410252727728221e-05,0.9563171756939859,3.936569461870931e-06
validation,depablo_low_temp,75,False,20,20,20,1.2222086247959396e-06,2.5913254285114816e-05,0.9562406348540172,8.845138671631502e-06
validation,depablo_low_temp,100,False,20,20,20,2.271191087288571e-06,4.636267858586507e-05,0.9548864186739262,1.610670132663472e-05
validation,depablo_low_temp,125,False,20,20,20,3.6859351098428307e-06,7.281413381861057e-05,0.9536198644681292,2.5776683349931774e-05
validation,depablo_low_temp,149,False,20,20,20,5.412722003939052e-06,0.00010390844217909035,0.9524485249204163,3.7224077863129425e-05
validation,depablo_low_temp,175,False,20,20,20,7.803608389167493e-06,0.00014395233920367901,0.9507114482867737,5.176467660703565e-05
validation,depablo_low_temp,199,False,20,20,20,1.0735870205280662e-05,0.00018684058959479445,0.9480281896758702,6.678498082237638e-05
validation,lj_noisy,0,False,20,20,20,9.660599165073336e-08,0.0,,9.435853733918976e-08
validation,lj_noisy,5,False,20,20,20,3.764691438590262e-08,9.562797735895856e-08,0.6056002724285189,3.7310195732942474e-08
validation,lj_noisy,10,False,20,20,20,4.694160971041583e-08,4.023101709549337e-07,0.8832774266065128,5.261915534404693e-08
validation,lj_noisy,25,False,20,20,20,3.207601423582673e-07,2.700515562992223e-06,0.882209322812383,4.1789388021129527e-07
validation,lj_noisy,50,False,20,20,20,1.4745999720844339e-06,1.1352922138030408e-05,0.8724568087681208,2.163617705264187e-06
validation,lj_noisy,75,False,20,20,20,3.831155970601685e-06,2.626361301736324e-05,0.856894328724082,5.640257825234585e-06
validation,lj_noisy,100,False,20,20,20,7.427476498378383e-06,4.754355759359896e-05,0.8460095410678713,1.0847805788216646e-05
