epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.6774323336387935,0.5011511633270666,0.6916332295066432,0.6906456076785138,0.813705792787828,0.5279455931563126,0.6774323312075513,0.813705792787828,0.49553492833909235,0.3665784806362353,0.7014322908362374,0.4465540108503774,0.5048549274409501,0.7014322908362374,0.36613650418753996,-0.18783222073069927,1.3228849229562912e-05,-0.18783222073069927,-0.8701914992100288,1.1002330234077818e-05,-0.8701914992100288,0.06360288031133776,1.0962376563838916e-05,0.06360288031133776,-0.3314736132097968,-0.8701914992100288,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.4168629064371711,0.44048782683124665,0.4326816212189825,0.5095066138788273,0.3888222606950685,0.3522598416397446,0.4168629054045468,0.5095066138788273,0.43489651100612,0.31627685931744054,0.6576295589911751,0.35877700487617403,0.44422780772826326,0.6576295589911751,0.4345650964044637,-0.07867643657787537,1.2181366412278293e-05,-0.07867643657787537,-0.23322761695204663,8.74785507676279e-06,-0.23322761695204663,0.16946818149230658,9.313679549904919e-06,0.16946818149230658,-0.047478624012538474,-0.23322761695204663,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.3887584246302906,0.42114911900931284,0.40335322712597094,0.4792817167153484,0.3631849702251585,0.3238085842446277,0.38875842372837816,0.4792817167153484,0.41558418588614776,0.3094213968142867,0.6158551860135049,0.3495231713168323,0.4249332513815413,0.6158551860135049,0.4542961410763765,-0.0646619317636834,9.258918191790145e-06,-0.0646619317636834,-0.5140478900697347,9.071888689504703e-06,-0.5140478900697347,0.3210426656650721,8.874744719378213e-06,0.3210426656650721,-0.08588905205611534,-0.5140478900697347,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.36684415058085795,0.40916926292702555,0.38091376596375515,0.45098723282939507,0.3544804964606699,0.29506472106042664,0.3668441501168305,0.45098723282939507,0.40337376603856684,0.29431844483769964,0.5914461465436034,0.3542871492973063,0.41335058022620313,0.5914461465436034,0.4914144037457604,-0.04852778146744985,8.787308763658075e-06,-0.04852778146744985,-0.23563994104130725,1.0428122163830266e-05,-0.23563994104130725,0.5312001499384326,9.008251572595327e-06,0.5312001499384326,0.08234414247655848,-0.23563994104130725,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.3444593486032988,0.37710873887040897,0.35511307049738733,0.4162094962440039,0.35252243441186454,0.2646461130953149,0.34445934791706107,0.4162094962440039,0.37082813159121497,0.28165198465285357,0.5012419300328474,0.3623815495229792,0.3817584880695601,0.5012419300328474,0.5656791609502376,0.13010808427371934,8.355865941211959e-06,0.13010808427371934,-0.3213768128862706,1.1039721766792353e-05,-0.3213768128862706,0.5505207723197206,8.77102917229422e-06,0.5505207723197206,0.11975068123572312,-0.3213768128862706,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.31286278806234663,0.33255588397579755,0.31100049724704343,0.3155171607277895,0.3582197701068301,0.2648514320975856,0.3128627876440684,0.3582197701068301,0.32637388750812724,0.2798523303354159,0.3754586451104842,0.35515063535422087,0.33682053693337366,0.3754586451104842,0.7034156812953305,0.47509610675783576,8.210946486997272e-06,0.47509610675783576,-0.14884628718324966,9.557069938637142e-06,-0.14884628718324966,0.4958993291905006,8.762907827986056e-06,0.4958993291905006,0.2740497162550289,-0.14884628718324966,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.2930437537400346,0.3204362607904171,0.28589599124695125,0.2708870933636239,0.3468569504587274,0.26138722045641194,0.2930437547595877,0.3468569504587274,0.3149549641793496,0.28085617354372516,0.33544140023877844,0.3562627450446598,0.3241867729423878,0.3562627450446598,0.7873302571009981,0.600528942001842,7.102155484517425e-06,0.600528942001842,-0.0616594089010678,8.963364757619275e-06,-0.0616594089010678,0.7476746146005692,7.782236582443148e-06,0.7476746146005692,0.4288480492337811,-0.0616594089010678,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.2654773999201624,0.2635873321443796,0.2555187712766622,0.21620732212537214,0.34090576689494284,0.2393191071325227,0.26547739871761256,0.34090576689494284,0.2596805431389887,0.24852061091223732,0.20535200036829337,0.3437186436349293,0.2658637516384867,0.3437186436349293,0.9126575411746365,0.8669835308149119,4.619121659743541e-06,0.8669835308149119,-0.011816315160616986,8.872815328686556e-06,-0.011816315160616986,0.8707151021680226,7.4479480076661275e-06,0.8707151021680226,0.5752941059407725,-0.011816315160616986,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.22587004837236907,0.23614115133440416,0.21397015064170485,0.1460048676125313,0.331465991468806,0.2001392844672266,0.22587004784952133,0.331465991468806,0.2334819034795816,0.2187319716103957,0.15544500136456918,0.3379920364677673,0.23738966981424406,0.3379920364677673,0.9528891214839648,0.9551164840975772,4.001512036211352e-06,0.9551164840975772,0.13555083808361001,8.521277891304635e-06,0.13555083808361001,0.8837820377826483,7.304736718083404e-06,0.8837820377826483,0.6581497866546119,0.13555083808361001,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.21044194227770754,0.23259410376807577,0.19850126912719326,0.12960393107251117,0.32097656993489515,0.18074532403169494,0.21044194167970043,0.32097656993489515,0.2302507796251264,0.21964066881628241,0.1449824011651799,0.3362870201235637,0.23363669670167533,0.3362870201235637,0.9431050919685299,0.9569792652212123,3.900231280340449e-06,0.9569792652212123,0.03574370763244117,8.349632707904675e-06,0.03574370763244117,0.811564748850707,7.099043330072163e-06,0.811564748850707,0.6014292405681202,0.03574370763244117,2D AE mixed-T exclusion,2,normalized_delta,96
