epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6640341848134994,0.5557774982660224,0.6739128978628861,0.6503982878829303,0.8338782367737669,0.5078260185687166,0.6640341810751379,0.8338782367737669,0.5509554261292674,0.37669227123842575,0.6753837373980787,0.6189912277041003,0.5570224121135349,0.6753837373980787,2D AE mixed-T exclusion,2,normalized_delta,96
2,0.4745475158879631,0.42944000971160434,0.48939344867279655,0.5173325054739651,0.5192854810310038,0.38702455359069926,0.4745475133652228,0.5192854810310038,0.42596301079580656,0.35966148984152824,0.5466993902227841,0.38659342797473073,0.4309847693463477,0.5466993902227841,2D AE mixed-T exclusion,2,normalized_delta,96
3,0.32956036595921767,0.27932919882433976,0.3339292650160037,0.32681034411254684,0.3887948487150042,0.27307590057975367,0.3295603644691016,0.3887948487150042,0.2763318250347909,0.23649505543289706,0.24531485978513956,0.3593916023382917,0.28040050585210946,0.3593916023382917,2D AE mixed-T exclusion,2,normalized_delta,96
4,0.19935042983607243,0.21534801073568433,0.18774621188640594,0.11100302024891502,0.31576388141042305,0.17128438941742244,0.19935043035892017,0.31576388141042305,0.21263019178601864,0.2043051248692791,0.11648374603828415,0.3287766266730614,0.21652183252687487,0.3287766266730614,2D AE mixed-T exclusion,2,normalized_delta,96
5,0.18294545114040375,0.21036116261231272,0.16899190819577167,0.08229309891987788,0.30576009232746926,0.16078316119352454,0.1829454508136239,0.30576009232746926,0.20775873982102463,0.20112623812019592,0.10668097632878926,0.3269275819620816,0.2115782654703556,0.3269275819620816,2D AE mixed-T exclusion,2,normalized_delta,96
6,0.17942211612274772,0.20879698020749185,0.16586320596305948,0.0789907175067224,0.30207727159324443,0.15719835864085902,0.1794221159136086,0.30207727159324443,0.20628162635686367,0.19976515986490995,0.10350067354738712,0.3265849937160965,0.20995027570946453,0.3265849937160965,2D AE mixed-T exclusion,2,normalized_delta,96
7,0.17753773527710062,0.20680441810308317,0.1639223352466759,0.07763586962889683,0.3001106411610779,0.1548666952471984,0.17753773534572437,0.3001106411610779,0.20438552068448382,0.19937710226804484,0.10241894051068812,0.32229987006576266,0.2080319709481652,0.32229987006576266,2D AE mixed-T exclusion,2,normalized_delta,96
8,0.17653984211777385,0.20699486846202297,0.16269557499571852,0.07650782615926704,0.2986204333995518,0.1544912670886046,0.17653984221580785,0.2986204333995518,0.2045874860689142,0.19976261245756177,0.10066464596820879,0.32403119099035393,0.2081528164720415,0.32403119099035393,2D AE mixed-T exclusion,2,normalized_delta,96
9,0.17527635332785155,0.20512706932954883,0.16204884773806522,0.07588646179555278,0.2970772972232417,0.15286529854332145,0.1752763525207053,0.2970772972232417,0.20275833608925733,0.1959827639730065,0.10099852289204136,0.3219867063307902,0.2063226643986127,0.3219867063307902,2D AE mixed-T exclusion,2,normalized_delta,96
10,0.17434225427476982,0.2042511128465106,0.16073721964892587,0.07515404812599483,0.2968000570802312,0.1510726549025429,0.17434225336958967,0.2968000570802312,0.20187120045608792,0.1960041966776771,0.09953626973947394,0.32080189322005026,0.20544745321240043,0.32080189322005026,2D AE mixed-T exclusion,2,normalized_delta,96
