epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.565677298647662,0.6192596194148063,0.566051113449037,0.565677298647662,0.565677298647662,0.565677298647662,0.6051458732485772,0.6192596194148063,0.6192596194148063,0.6192596194148063,noisy-LJ only,8,normalized_delta,96
2,0.4469507220039765,0.7134235407114029,0.445642418704927,0.4469507220039765,0.4469507220039765,0.4469507220039765,0.692227728843689,0.7134235407114029,0.7134235407114029,0.7134235407114029,noisy-LJ only,8,normalized_delta,96
3,0.3722222053135435,0.7062805994153023,0.3709925766736269,0.3722222053135435,0.3722222053135435,0.3722222053135435,0.6879905414581299,0.7062805994153023,0.7062805994153023,0.7062805994153023,noisy-LJ only,8,normalized_delta,96
4,0.34623702529569467,0.6431295811831951,0.34547550955663126,0.34623702529569467,0.34623702529569467,0.34623702529569467,0.6308843151032925,0.6431295811831951,0.6431295811831951,0.6431295811831951,noisy-LJ only,8,normalized_delta,96
5,0.3353183682014545,0.5851595398485661,0.33480025857438644,0.3353183682014545,0.3353183682014545,0.3353183682014545,0.5763219279944897,0.5851595398485661,0.5851595398485661,0.5851595398485661,noisy-LJ only,8,normalized_delta,96
6,0.330522588369747,0.5383203750848771,0.33008524027715125,0.330522588369747,0.330522588369747,0.330522588369747,0.5316563751697541,0.5383203750848771,0.5383203750848771,0.5383203750848771,noisy-LJ only,8,normalized_delta,96
7,0.32627660050739843,0.4901068107783794,0.3258695848484834,0.32627660050739843,0.32627660050739843,0.32627660050739843,0.4853276977539063,0.4901068107783794,0.4901068107783794,0.4901068107783794,noisy-LJ only,8,normalized_delta,96
8,0.32276724156488973,0.44325289197266105,0.32227695591499406,0.32276724156488973,0.32276724156488973,0.32276724156488973,0.4392318598926067,0.44325289197266105,0.44325289197266105,0.44325289197266105,noisy-LJ only,8,normalized_delta,96
9,0.31948303843910497,0.4225607161074877,0.3189254651740193,0.31948303843910497,0.31948303843910497,0.31948303843910497,0.41838775885105134,0.4225607161074877,0.4225607161074877,0.4225607161074877,noisy-LJ only,8,normalized_delta,96
10,0.31671393320461116,0.4063626665174961,0.3161166975659629,0.31671393320461116,0.31671393320461116,0.31671393320461116,0.40212524771690367,0.4063626665174961,0.4063626665174961,0.4063626665174961,noisy-LJ only,8,normalized_delta,96
11,0.3141770473867655,0.3929392123669386,0.313548998033007,0.3141770473867655,0.3141770473867655,0.3141770473867655,0.38871124178171157,0.3929392123669386,0.3929392123669386,0.3929392123669386,noisy-LJ only,8,normalized_delta,96
12,0.31202683539564413,0.3821780340820551,0.31137369939560694,0.31202683539564413,0.31202683539564413,0.31202683539564413,0.3780414180904627,0.3821780340820551,0.3821780340820551,0.3821780340820551,noisy-LJ only,8,normalized_delta,96
13,0.3102658244644602,0.3728767210394144,0.30959321756412583,0.3102658244644602,0.3102658244644602,0.3102658244644602,0.36888681672513485,0.3728767210394144,0.3728767210394144,0.3728767210394144,noisy-LJ only,8,normalized_delta,96
14,0.30876489298666515,0.36445302064716817,0.30807779539749025,0.30876489298666515,0.30876489298666515,0.30876489298666515,0.3606355369091034,0.36445302064716817,0.36445302064716817,0.36445302064716817,noisy-LJ only,8,normalized_delta,96
15,0.3074309716944893,0.3566609616428614,0.3067327371587356,0.3074309716944893,0.3074309716944893,0.3074309716944893,0.35302607709169387,0.3566609616428614,0.3566609616428614,0.3566609616428614,noisy-LJ only,8,normalized_delta,96
16,0.3062157431828479,0.34948786488175393,0.3055082749761641,0.3062157431828479,0.3062157431828479,0.3062157431828479,0.34603080894052984,0.34948786488175393,0.34948786488175393,0.34948786488175393,noisy-LJ only,8,normalized_delta,96
17,0.3050888060244421,0.3427205019146204,0.30437323421860735,0.3050888060244421,0.3050888060244421,0.3050888060244421,0.33942654739320277,0.3427205019146204,0.3427205019146204,0.3427205019146204,noisy-LJ only,8,normalized_delta,96
18,0.3040249764757852,0.3363088178187609,0.3033020719860991,0.3040249764757852,0.3040249764757852,0.3040249764757852,0.33315857158601286,0.3363088178187609,0.3363088178187609,0.3363088178187609,noisy-LJ only,8,normalized_delta,96
