epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
22,0.39530059279579866,0.49923223932273686,0.39136280809578144,0.39530059279579866,0.39530059279579866,0.39530059279579866,0.4977351176785305,0.49923223932273686,0.49923223932273686,0.49923223932273686,reid,6,normalized_delta,128
23,0.3885067564876456,0.4921003698545974,0.38461250996119095,0.3885067564876456,0.3885067564876456,0.3885067564876456,0.49059137504082173,0.4921003698545974,0.4921003698545974,0.4921003698545974,reid,6,normalized_delta,128
24,0.3765178410630477,0.47410062604467385,0.37278382601706606,0.3765178410630477,0.3765178410630477,0.3765178410630477,0.47258846182376146,0.47410062604467385,0.47410062604467385,0.47410062604467385,reid,6,normalized_delta,128
25,0.35307103011168933,0.43661668442655355,0.3497641023836638,0.35307103011168933,0.35307103011168933,0.35307103011168933,0.43527634619385935,0.43661668442655355,0.43661668442655355,0.43661668442655355,reid,6,normalized_delta,128
26,0.32976087778806684,0.39992170344339684,0.32668246427845016,0.32976087778806684,0.32976087778806684,0.32976087778806684,0.39892334697651677,0.39992170344339684,0.39992170344339684,0.39992170344339684,reid,6,normalized_delta,128
27,0.29747061850993256,0.37638267493457533,0.2941056301523196,0.29747061850993256,0.29747061850993256,0.29747061850993256,0.37568374289548956,0.37638267493457533,0.37638267493457533,0.37638267493457533,reid,6,normalized_delta,128
28,0.27565642993309,0.36428105243248865,0.2721351779213077,0.27565642993309,0.27565642993309,0.27565642993309,0.36370277278183494,0.36428105243248865,0.36428105243248865,0.36428105243248865,reid,6,normalized_delta,128
29,0.25917710097212543,0.35966557620849926,0.2556386454717109,0.25917710097212543,0.25917710097212543,0.25917710097212543,0.35920611664187163,0.35966557620849926,0.35966557620849926,0.35966557620849926,reid,6,normalized_delta,128
30,0.24944417716837244,0.35507212826632895,0.2458852069256337,0.24944417716837244,0.24944417716837244,0.24944417716837244,0.3547199511231156,0.35507212826632895,0.35507212826632895,0.35507212826632895,reid,6,normalized_delta,128
31,0.2448270979876581,0.35256917218794115,0.24126803349507484,0.2448270979876581,0.2448270979876581,0.2448270979876581,0.3523074339609593,0.35256917218794115,0.35256917218794115,0.35256917218794115,reid,6,normalized_delta,128
32,0.2411269735740988,0.35064215236343443,0.23761916034119693,0.2411269735740988,0.2411269735740988,0.2411269735740988,0.3504740466887597,0.35064215236343443,0.35064215236343443,0.35064215236343443,reid,6,normalized_delta,128
33,0.2385028228359787,0.3483568428346189,0.23501605766972428,0.2385028228359787,0.2385028228359787,0.2385028228359787,0.3482507593726041,0.3483568428346189,0.3483568428346189,0.3483568428346189,reid,6,normalized_delta,128
34,0.23599038574060327,0.3474819196999306,0.2325622267236835,0.23599038574060327,0.23599038574060327,0.23599038574060327,0.34745527220366057,0.3474819196999306,0.3474819196999306,0.3474819196999306,reid,6,normalized_delta,128
35,0.23428408070222329,0.3460005876258947,0.2308753072431213,0.23428408070222329,0.23428408070222329,0.23428408070222329,0.3460223357687937,0.3460005876258947,0.3460005876258947,0.3460005876258947,reid,6,normalized_delta,128
36,0.23254768962138578,0.34611385644529946,0.22920090996317175,0.23254768962138578,0.23254768962138578,0.23254768962138578,0.3462255015328992,0.34611385644529946,0.34611385644529946,0.34611385644529946,reid,6,normalized_delta,128
37,0.23151346233330275,0.34492142268572934,0.22817326649827394,0.23151346233330275,0.23151346233330275,0.23151346233330275,0.34509516425896436,0.34492142268572934,0.34492142268572934,0.34492142268572934,reid,6,normalized_delta,128
38,0.23023302237454213,0.3465511844260618,0.22695066711228146,0.23023302237454213,0.23023302237454213,0.23023302237454213,0.3468389055633452,0.3465511844260618,0.3465511844260618,0.3465511844260618,reid,6,normalized_delta,128
39,0.22915302957163045,0.34592990517558064,0.22587684752713694,0.22915302957163045,0.22915302957163045,0.22915302957163045,0.3463077029737178,0.34592990517558064,0.34592990517558064,0.34592990517558064,reid,6,normalized_delta,128
40,0.22804404699096553,0.3484870747779496,0.22481830705349382,0.22804404699096553,0.22804404699096553,0.22804404699096553,0.3489936371915974,0.3484870747779496,0.3484870747779496,0.3484870747779496,reid,6,normalized_delta,128
