source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
lj_noisy,5,20,20,20,-8.402469280316895,0.0855785399693706,0.0012192600578043,6.084870047828872e-08,0.0003198744787368,0.0001427577786671,near08,786
lj_noisy,10,20,20,20,-1.0307061173329737,0.0542389167778219,0.0021538442446725,7.074343795210325e-08,0.0002154825429897,0.0001029224062222,near08,786
lj_noisy,25,20,20,20,0.4541409199269934,0.038095372249894,0.0041168599721615,3.084412419696037e-07,0.000201302813366,0.0001108063093852,near08,786
lj_noisy,50,20,20,20,0.606287073680136,0.0318137881747317,0.0047651600463273,1.5216039258802994e-06,0.000340254092589,0.0001334693515673,near08,786
lj_noisy,75,20,20,20,0.5513847633548008,0.0287012654419798,0.0050961142073924,4.0240154135062765e-06,0.0005810960195958,0.0002306873677298,near08,786
lj_noisy,100,20,20,20,0.6188060559511065,0.0300271991324297,0.0053100823581802,7.933534197945846e-06,0.0008712777867913,0.0003785647917538,near08,786
lj_noisy,125,20,20,20,0.6325526998067051,0.0366732823445028,0.0055693002776564,1.380679993872036e-05,0.0012463385704904,0.0006312892539426,near08,786
lj_noisy,149,20,20,20,0.3484200247893881,0.0466435542963161,0.0058612530060078,2.2570817645828355e-05,0.0025609273929148,0.0009367967722937,near08,786
lj_noisy,150,20,20,20,0.3249819712913399,0.0474636501390289,0.0058775611339848,2.3028902296573507e-05,0.0026363297831267,0.0009515827870927,near08,786
reid,5,20,20,20,-0.684967653741847,0.1565198194850371,0.0215407678341569,7.531647687741839e-08,0.0005728756135795,0.0002235332998679,near08,786
reid,10,20,20,20,0.1191189145183914,0.1309811487262532,0.0283466184553629,6.816368776085824e-08,0.0003239797370042,0.000237709637804,near08,786
reid,25,20,20,20,0.7539333077204589,0.0801547738254437,0.0340742914742546,3.155140756661012e-07,0.0003591903834603,0.0002948709603515,near08,786
reid,50,20,20,20,0.9227394776245308,0.0480521945248972,0.03674579830514,1.4339163925569664e-06,0.0006092258263379,0.000336807082931,near08,786
reid,75,20,20,20,0.9540479539394132,0.0357939603253428,0.0381454871288846,3.485378225320801e-06,0.0007533661089837,0.0004307100374717,near08,786
reid,100,20,20,20,0.9608901115959,0.0326494840971199,0.0392619338029476,6.528456231080781e-06,0.0009334493428468,0.0005682462389813,near08,786
reid,125,20,20,20,0.9631897713120172,0.0314386992418773,0.0402783867859744,1.074680672843442e-05,0.0012054803781211,0.0007138172572012,near08,786
reid,149,20,20,20,0.9606797148072448,0.0314054744215376,0.0412242650664466,1.6382204438514237e-05,0.0018658084794878,0.0008351289114216,near08,786
reid,150,20,20,20,0.9604715018402412,0.0314244747013414,0.041262728129658,1.6659544166941485e-05,0.0019047021865844,0.0008392995747271,near08,786
depablo_low_temp,5,20,20,20,-0.1790399590356373,0.1905288616584024,0.0635535199374179,1.910967286633536e-07,0.0008937695427448,0.000190748550267,near08,2026
depablo_low_temp,10,20,20,20,0.577140259026466,0.1489220801887398,0.0890919672458267,1.5566267492772566e-07,0.0007261014106916,0.0001728239814838,near08,2026
depablo_low_temp,25,20,20,20,0.8558223432386655,0.10247867157102,0.1113451632350467,2.573976946251833e-07,0.000619305553846,0.000325992933358,near08,2026
depablo_low_temp,50,20,20,20,0.9263222726962614,0.0805290523562474,0.121923909291221,7.58384003418655e-07,0.0006945071276277,0.0005305804894305,near08,2026
depablo_low_temp,75,20,20,20,0.946753426384714,0.0719684598837308,0.1271388104990921,1.6049699432585384e-06,0.0007289172615855,0.0007008230604697,near08,2026
depablo_low_temp,100,20,20,20,0.9600302650300296,0.0641394990718476,0.1309363081666797,2.8391430362262327e-06,0.0008032361976802,0.0008249538048403,near08,2026
depablo_low_temp,125,20,20,20,0.9657459203348292,0.0560113116157557,0.1341610869454215,4.564276837015769e-06,0.0010596103500574,0.0009205545298755,near08,2026
depablo_low_temp,149,20,20,20,0.9501201851975684,0.0612065299134063,0.1369949813213765,7.177544239311828e-06,0.0015111701563,0.0012026062700897,near08,2026
depablo_low_temp,150,20,20,20,0.9488235674589898,0.0619110279824394,0.137105677594105,7.320943834088212e-06,0.0015387592837214,0.001222174835857,near08,2026
depablo_mixed_temp,5,20,20,20,-0.7229278627914186,0.4909492017397145,0.2267994575756468,1.4037223998997203e-05,0.0014547875034622,0.0004239325120579,near08,2026
depablo_mixed_temp,10,20,20,20,-0.0473849589718575,0.3063847945334442,0.1792210970466572,2.036558892513085e-05,0.0033152824791613,0.0006603730354981,near08,2026
depablo_mixed_temp,25,20,20,20,0.7506521296544386,0.1593134772223173,0.1814265265332104,1.994142384518227e-05,0.0026077434595208,0.0007912243323517,near08,2026
