variant,source,frame,seeds,r2_mean,r2_std,r2_min,position_mse,strain_x_mae,strain_y_mae,p_ratio_mae,valid_min,total_min
dim8,depablo_low_temp,75,5,0.9696172058047846,0.014110271455782714,0.9508637399345334,1.5444174978540557e-06,0.0007541709672659,0.00042467843159095997,0.049058631837375424,20,20
dim8,depablo_low_temp,100,5,0.9790772025429323,0.011647237550929657,0.964418028985968,2.795555679142581e-06,0.00089995651505882,0.0005141805595485201,0.03971430885853004,20,20
dim8,depablo_low_temp,125,5,0.9827754043794954,0.01105892526184814,0.969139436859656,4.498620003801079e-06,0.0011084660887717601,0.00065394287463272,0.035859117469530175,20,20
dim8,depablo_low_temp,149,5,0.977664206591507,0.016164875637282004,0.9533734299717376,7.152471076210531e-06,0.00186227733269328,0.00091077165328892,0.0388409284958214,20,20
dim8,depablo_low_temp,150,5,0.977253798154875,0.01660485746117379,0.9521384659314116,7.300754314201186e-06,0.0019076551496982,0.0009268602856900201,0.039151832285240815,20,20
dim8,depablo_mixed_temp,5,5,-0.04005035528937574,0.27955223644133936,-0.4201081964862971,2.242273427015107e-05,0.0033470927464077,0.0010153423250448801,0.38164210581993363,20,20
dim8,depablo_mixed_temp,10,5,-0.2722881262936582,0.7294235927236173,-1.1635540939003557,2.4545450827133664e-05,0.0034547753387596004,0.00121345933737754,0.3230764355743335,20,20
dim8,depablo_mixed_temp,25,5,0.3254767639848614,0.3264361664499393,-0.2250339460133226,2.425285681766809e-05,0.0033563305868301004,0.0014244203612906602,0.24783396799474328,20,20
dim8,depablo_mixed_temp,50,5,0.41281974375005764,0.35913044875783584,0.0145788806961711,2.7577731996473174e-05,0.0038181937602348196,0.0015123644773848,0.1852413750296647,20,20
dim8,depablo_mixed_temp,75,5,0.6957928670150039,0.13020218388774127,0.4692564626124934,2.399021069606988e-05,0.0030387617228552,0.00132628569903314,0.15063110139235047,20,20
dim8,depablo_mixed_temp,100,5,0.74116943868335,0.2090972851291669,0.3844696855428939,2.970226191337133e-05,0.00260666949208822,0.00149035999522308,0.11667859639715136,20,20
dim8,depablo_mixed_temp,125,5,0.7970180299846324,0.0586765987393692,0.717280613486849,3.4729651741827186e-05,0.00298887220211322,0.00179830606619358,0.10736875253499142,20,20
dim8,depablo_mixed_temp,149,5,0.8007114883421419,0.08793927141559656,0.6665728443932488,3.398915951720483e-05,0.00302322136238212,0.00176696245092894,0.10814639960769719,20,20
dim8,depablo_mixed_temp,150,5,0.8414872098545189,0.09916499883561494,0.6693272137541519,3.149854316234269e-05,0.0030673819687217,0.0015523755049797999,0.09722557772913426,20,20
dim8,lj_noisy,5,5,-27.059571953723207,33.37827301380838,-83.42355539324141,9.06992485738556e-08,0.00046905033610524004,0.00022773747085004002,0.13022293762112985,20,20
dim8,lj_noisy,10,5,-2.8892175295191307,3.543408127881307,-9.156960552316804,9.50623988416055e-08,0.00040527786070012,0.00017377027543256002,0.07105259895694387,20,20
dim8,lj_noisy,25,5,0.009326045404792071,0.4444804789872647,-0.5603105855653812,3.4712565366135096e-07,0.00040669713402162,0.00023959411308164,0.049963117350082895,20,20
dim8,lj_noisy,50,5,0.4219520246858533,0.1801787064064507,0.2109327651778197,1.5696973412104855e-06,0.00053037283476436,0.00027119525824668,0.04181306103970472,20,20
dim8,lj_noisy,75,5,0.4210562649631119,0.18751507046948812,0.182437626232912,4.071686128099828e-06,0.0007840245496481,0.00036490030819545996,0.04179651846988322,20,20
dim8,lj_noisy,100,5,0.39898116049564825,0.17527725417047263,0.149622359491614,7.923400398794912e-06,0.0009991566371172198,0.00050258500501508,0.04250184841640202,20,20
dim8,lj_noisy,125,5,0.4521324739570474,0.22755323752069478,0.138914482616226,1.335301739800343e-05,0.0011765341646969,0.00064110643696038,0.04248347033122892,20,20
dim8,lj_noisy,149,5,0.1906878681854124,0.3645542109866183,-0.2694625528091079,2.0841664309045882e-05,0.00189925686456262,0.0008085492579266,0.056217394170102165,20,20
dim8,lj_noisy,150,5,0.16706933762711304,0.37167793619711026,-0.2998834283867078,2.1230567363090813e-05,0.0019467775989323402,0.0008178585115819599,0.057142727254624784,20,20
dim8,reid,5,5,-1.507036906229435,1.0695874754219221,-2.856234674152152,8.922330869687301e-08,0.0005140357027994,0.00024707909404238,0.1877942972347479,20,20
dim8,reid,10,5,-0.31331919654200746,0.4681171677741568,-0.924647222503684,1.080397630870422e-07,0.00043433489045122,0.00029286386416056004,0.1548793203637823,20,20
dim8,reid,25,5,0.5265701567730912,0.22706765073019552,0.1966592464146712,3.936292707606981e-07,0.00054560223827134,0.00039806615735866,0.10003459972292723,20,20
dim8,reid,50,5,0.8230947618901231,0.09590157973641653,0.7182146056994847,1.5644759569255483e-06,0.0008556478377431201,0.00044571160520714,0.062473713052354315,20,20
dim8,reid,75,5,0.9166578188939312,0.03434535497813181,0.8831895237800256,3.603641074789721e-06,0.00101995798759158,0.00044229657636602,0.04338030472281086,20,20
dim8,reid,100,5,0.9597335015594174,0.01494461677258094,0.9331718431447308,6.491993656823069e-06,0.0009436065051704201,0.00045140975591488,0.03040172400643184,20,20
dim8,reid,125,5,0.9712459533722022,0.011729240908582596,0.957301201720392,1.0553101427035472e-05,0.001073067523539,0.00051719826413314,0.0255774487749656,20,20
dim8,reid,149,5,0.9571419750452941,0.014974916434620643,0.9401053648076484,1.6428638451770895e-05,0.0021074216254055,0.00064006085100114,0.03124546076215598,20,20
dim8,reid,150,5,0.9561177484459611,0.015162798851043869,0.9390179564188786,1.6731494032455884e-05,0.00217501074075696,0.0006461910365032399,0.0316117999978223,20,20
frames101,depablo_low_temp,5,5,0.625205947229338,0.1360042735710616,0.4074200750296308,1.4485896430826985e-07,0.00078060148807704,0.00015682076995286,0.1266721999902299,20,20
frames101,depablo_low_temp,10,5,0.8184579540352587,0.07148971300052959,0.7222093471183673,1.0079943848495532e-07,0.00055709746549832,0.00014688481525804,0.10593362316619588,20,20
frames101,depablo_low_temp,25,5,0.9290266188583516,0.03927019407415081,0.8861897452537761,1.8954808199467267e-07,0.0004634347232058,0.00020826503372516,0.0702678559514085,20,20
frames101,depablo_low_temp,50,5,0.9655330047358855,0.022988314613482302,0.9364579641192982,6.519742887434177e-07,0.0005814296891912399,0.00028848892805393995,0.049063521105667,20,20
frames101,depablo_low_temp,75,5,0.9758878978939413,0.014636175608398734,0.9573056690230628,1.4927333151604216e-06,0.0007108597923069801,0.00039897959824878004,0.040380252319227684,20,20
frames101,depablo_low_temp,100,5,0.9650775149446531,0.019292943209622063,0.9439104614182718,3.2189420184636217e-06,0.00120567119680342,0.00064868435845706,0.04721799154530952,20,20
frames101,depablo_low_temp,125,5,0.9132055937137327,0.0816770533852944,0.7827827518822129,8.06105745766672e-06,0.0024300220329314002,0.00121121214062436,0.07059783212585587,20,20
frames101,depablo_low_temp,149,5,0.8415599195806237,0.16505395321040242,0.5669369484305926,1.7029207372161183e-05,0.00402866872958834,0.0020271364354993797,0.09847012982253198,20,20
