split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,reid,0,0,0.8400247097015381,-0.03187783062458038,-1.5239595174789429,0.4559802711009979,-1.4435111284255981,-1.1461358070373535,0.38373348116874695,-0.09335993975400925
train,reid,0,10,1.0141383409500122,-0.22587189078330994,-1.862740397453308,0.7692230343818665,-1.6019420623779297,-1.2994951009750366,0.5550612807273865,-0.0474412739276886
train,reid,0,20,1.2093894481658936,-0.41308581829071045,-2.2379064559936523,1.0959519147872925,-1.7935792207717896,-1.4769498109817505,0.7130595445632935,-0.043096981942653656
train,reid,0,30,1.4110742807388306,-0.6026000380516052,-2.6248362064361572,1.4299465417861938,-1.9938480854034424,-1.6618837118148804,0.8716869354248047,-0.04438023641705513
train,reid,0,40,1.6186435222625732,-0.79475998878479,-3.0235464572906494,1.7710258960723877,-2.2027792930603027,-1.8542122840881348,1.0328025817871094,-0.047023169696331024
train,reid,0,50,1.832491397857666,-0.9902413487434387,-3.4354138374328613,2.120072364807129,-2.4212636947631836,-2.054675579071045,1.1978461742401123,-0.04874783754348755
train,reid,0,60,2.052788734436035,-1.1897952556610107,-3.8613061904907227,2.4778428077697754,-2.649698495864868,-2.26365327835083,1.3682399988174438,-0.04722220078110695
train,reid,0,70,2.2796106338500977,-1.393798828125,-4.301706314086914,2.8446812629699707,-2.888340711593628,-2.481400489807129,1.5447651147842407,-0.041101016104221344
train,reid,0,80,2.513068199157715,-1.6029114723205566,-4.75712776184082,3.22117280960083,-3.1373188495635986,-2.708162307739258,1.7284010648727417,-0.028839288279414177
train,reid,0,90,2.7534923553466797,-1.8174290657043457,-5.228514671325684,3.6078357696533203,-3.3973264694213867,-2.944499969482422,1.9198143482208252,-0.00948471762239933
train,reid,0,100,3.0007145404815674,-2.0379018783569336,-5.7157511711120605,4.004917621612549,-3.6679985523223877,-3.1902761459350586,2.1197712421417236,0.01835581660270691
train,reid,1,0,0.7202022671699524,-0.07603421062231064,-0.964353621006012,0.3601474165916443,-0.8970361948013306,-0.8223050236701965,-0.06112198904156685,-0.9733260869979858
train,reid,1,10,0.9568946361541748,-0.3134821951389313,-1.4356725215911865,0.7656204104423523,-1.1428459882736206,-1.0470062494277954,0.16351103782653809,-0.8986293077468872
train,reid,1,20,1.216667890548706,-0.5461188554763794,-1.9512674808502197,1.188222050666809,-1.4284812211990356,-1.3003860712051392,0.3824971914291382,-0.8511024117469788
train,reid,1,30,1.4805256128311157,-0.780336856842041,-2.4759557247161865,1.615466594696045,-1.7215216159820557,-1.5599228143692017,0.6042443513870239,-0.8015099763870239
train,reid,1,40,1.747464895248413,-1.0161669254302979,-3.0078911781311035,2.0464730262756348,-2.020397424697876,-1.824430227279663,0.8289642333984375,-0.7486312985420227
train,reid,1,50,2.0174143314361572,-1.253336787223816,-3.546903133392334,2.4809648990631104,-2.325096368789673,-2.0938327312469482,1.0563883781433105,-0.69281005859375
train,reid,1,60,2.2904603481292725,-1.4916908740997314,-4.093214988708496,2.918903350830078,-2.6359009742736816,-2.368293285369873,1.286466121673584,-0.6341146230697632
