epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.5860289258683721,0.8556425988674163,0.5866791185264786,0.5860289258683721,0.5860289258683721,0.5860289258683721,0.823794286608696,0.8556425988674163,0.8556425988674163,0.8556425988674163,noisy-LJ only,8,normalized_delta,96
2,0.48401657717674973,0.617375042617321,0.48204836785048244,0.48401657717674973,0.48401657717674973,0.48401657717674973,0.5991588920354843,0.617375042617321,0.617375042617321,0.617375042617321,noisy-LJ only,8,normalized_delta,96
3,0.3510819575885932,0.5257519681155681,0.35030077781776586,0.3510819575885932,0.3510819575885932,0.3510819575885932,0.517281691223383,0.5257519681155681,0.5257519681155681,0.5257519681155681,noisy-LJ only,8,normalized_delta,96
4,0.33327011023213465,0.49009278863668443,0.33275459793955087,0.33327011023213465,0.33327011023213465,0.33327011023213465,0.4832496535778046,0.49009278863668443,0.49009278863668443,0.49009278863668443,noisy-LJ only,8,normalized_delta,96
5,0.329405429850022,0.4650842767059803,0.3289217793072263,0.329405429850022,0.329405429850022,0.329405429850022,0.45871172794699666,0.4650842767059803,0.4650842767059803,0.4650842767059803,noisy-LJ only,8,normalized_delta,96
6,0.3263566923600932,0.44617758119106293,0.32588355943808955,0.3263566923600932,0.3263566923600932,0.3263566923600932,0.44012752425670626,0.44617758119106293,0.44617758119106293,0.44617758119106293,noisy-LJ only,8,normalized_delta,96
7,0.32341338127230607,0.42830921214818957,0.32294825407117606,0.32341338127230607,0.32341338127230607,0.32341338127230607,0.42288913209736345,0.42830921214818957,0.42830921214818957,0.42830921214818957,noisy-LJ only,8,normalized_delta,96
8,0.32051021261016527,0.4032541306614876,0.3200170714283983,0.32051021261016527,0.32051021261016527,0.32051021261016527,0.3989448643624783,0.4032541306614876,0.4032541306614876,0.4032541306614876,noisy-LJ only,8,normalized_delta,96
9,0.31772606050719815,0.37904226368665694,0.31714162300527093,0.31772606050719815,0.31772606050719815,0.31772606050719815,0.37534089612960814,0.37904226368665694,0.37904226368665694,0.37904226368665694,noisy-LJ only,8,normalized_delta,96
10,0.31487093728408216,0.36766309912502765,0.31425518536319336,0.31487093728408216,0.31487093728408216,0.31487093728408216,0.36387605527043343,0.36766309912502765,0.36766309912502765,0.36766309912502765,noisy-LJ only,8,normalized_delta,96
11,0.31250833030541736,0.3566838419735432,0.311868390498062,0.31250833030541736,0.31250833030541736,0.31250833030541736,0.35296304942667484,0.3566838419735432,0.3566838419735432,0.3566838419735432,noisy-LJ only,8,normalized_delta,96
12,0.3104136584935089,0.3478855921626091,0.30975608692194023,0.3104136584935089,0.3104136584935089,0.3104136584935089,0.34427311542630196,0.3478855921626091,0.3478855921626091,0.3478855921626091,noisy-LJ only,8,normalized_delta,96
13,0.3086066209115088,0.34057051765918733,0.30793847897152105,0.3086066209115088,0.3086066209115088,0.3086066209115088,0.3370999957025051,0.34057051765918733,0.34057051765918733,0.34057051765918733,noisy-LJ only,8,normalized_delta,96
14,0.30697096745669844,0.33427344001829623,0.3062969362139702,0.30697096745669844,0.30697096745669844,0.30697096745669844,0.3309612680673599,0.33427344001829623,0.33427344001829623,0.33427344001829623,noisy-LJ only,8,normalized_delta,96
15,0.30543612260371444,0.32860639156401156,0.3047585204069813,0.30543612260371444,0.30543612260371444,0.30543612260371444,0.32545005789399145,0.32860639156401156,0.32860639156401156,0.32860639156401156,noisy-LJ only,8,normalized_delta,96
16,0.30394249422724046,0.32336593299359084,0.303262110405912,0.30394249422724046,0.30394249422724046,0.30394249422724046,0.3203500645831227,0.32336593299359084,0.32336593299359084,0.32336593299359084,noisy-LJ only,8,normalized_delta,96
17,0.3024307460822165,0.31856250631064176,0.3017484634841482,0.3024307460822165,0.3024307460822165,0.3024307460822165,0.31566341377049684,0.31856250631064176,0.31856250631064176,0.31856250631064176,noisy-LJ only,8,normalized_delta,96
18,0.30081917164723077,0.31423797220736743,0.30013547442356747,0.30081917164723077,0.30081917164723077,0.30081917164723077,0.31142965486645696,0.31423797220736743,0.31423797220736743,0.31423797220736743,noisy-LJ only,8,normalized_delta,96
19,0.2990458727038155,0.31049141676723957,0.29836157855701945,0.2990458727038155,0.2990458727038155,0.2990458727038155,0.30774214953929185,0.31049141676723957,0.31049141676723957,0.31049141676723957,noisy-LJ only,8,normalized_delta,96
20,0.29707304752928515,0.3073318973556161,0.29638952579225103,0.29707304752928515,0.29707304752928515,0.29707304752928515,0.3046144202798605,0.3073318973556161,0.3073318973556161,0.3073318973556161,noisy-LJ only,8,normalized_delta,96
21,0.2949230313114822,0.30469694658368823,0.2942442865688354,0.2949230313114822,0.2949230313114822,0.2949230313114822,0.30201219089329245,0.30469694658368823,0.30469694658368823,0.30469694658368823,noisy-LJ only,8,normalized_delta,96
22,0.2926193163494269,0.30261245445907115,0.2919511524227758,0.2926193163494269,0.2926193163494269,0.2926193163494269,0.2999575943276286,0.30261245445907115,0.30261245445907115,0.30261245445907115,noisy-LJ only,8,normalized_delta,96
23,0.29021611155259114,0.3008168607279658,0.28956657969951627,0.29021611155259114,0.29021611155259114,0.29021611155259114,0.29817531510442497,0.3008168607279658,0.3008168607279658,0.3008168607279658,noisy-LJ only,8,normalized_delta,96
24,0.28805302940681576,0.29865182185173034,0.2874322007372975,0.28805302940681576,0.28805302940681576,0.28805302940681576,0.29600881386548283,0.29865182185173034,0.29865182185173034,0.29865182185173034,noisy-LJ only,8,normalized_delta,96
25,0.2856621600730965,0.29700519252568486,0.2850712149515748,0.2856621600730965,0.2856621600730965,0.2856621600730965,0.29436616622656586,0.29700519252568486,0.29700519252568486,0.29700519252568486,noisy-LJ only,8,normalized_delta,96
26,0.2833139119135837,0.29600679870694874,0.28275717497306563,0.2833139119135837,0.2833139119135837,0.2833139119135837,0.2933706593737006,0.29600679870694874,0.29600679870694874,0.29600679870694874,noisy-LJ only,8,normalized_delta,96
27,0.2810543143084894,0.2957283194363117,0.2805360470898449,0.2810543143084894,0.2810543143084894,0.2810543143084894,0.29309160765260456,0.2957283194363117,0.2957283194363117,0.2957283194363117,noisy-LJ only,8,normalized_delta,96
28,0.2790364122390747,0.2961783364638686,0.27855575101822616,0.2790364122390747,0.2790364122390747,0.2790364122390747,0.29353446171432734,0.2961783364638686,0.2961783364638686,0.2961783364638686,noisy-LJ only,8,normalized_delta,96
29,0.2774890450729678,0.29727634808421133,0.2770385671791931,0.2774890450729678,0.2774890450729678,0.2774890450729678,0.2946054825335741,0.29727634808421133,0.29727634808421133,0.29727634808421133,noisy-LJ only,8,normalized_delta,96
30,0.27584172250889244,0.29766561069339514,0.2754247602093965,0.27584172250889244,0.27584172250889244,0.27584172250889244,0.29497507990896704,0.29766561069339514,0.29766561069339514,0.29766561069339514,noisy-LJ only,8,normalized_delta,96
31,0.274822540997838,0.29876678235828874,0.2744272796064615,0.274822540997838,0.274822540997838,0.274822540997838,0.29602790711075067,0.29876678235828874,0.29876678235828874,0.29876678235828874,noisy-LJ only,8,normalized_delta,96
32,0.27352334808496137,0.2974692319966853,0.27315088566578927,0.27352334808496137,0.27352334808496137,0.27352334808496137,0.2947209000848234,0.2974692319966853,0.2974692319966853,0.2974692319966853,noisy-LJ only,8,normalized_delta,96
33,0.2731648890816917,0.299504235804081,0.2727973167908688,0.2731648890816917,0.2731648890816917,0.2731648890816917,0.29667239750921726,0.299504235804081,0.299504235804081,0.299504235804081,noisy-LJ only,8,normalized_delta,96
34,0.27213829385613403,0.29636845049262045,0.2717827848835538,0.27213829385613403,0.27213829385613403,0.27213829385613403,0.29355105493962763,0.29636845049262045,0.29636845049262045,0.29636845049262045,noisy-LJ only,8,normalized_delta,96
35,0.2716452332405994,0.2966688569523394,0.27129188415097694,0.2716452332405994,0.2716452332405994,0.2716452332405994,0.2938126601725817,0.2966688569523394,0.2966688569523394,0.2966688569523394,noisy-LJ only,8,normalized_delta,96
