epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.6813409680128097,0.5808921000286936,0.6978262532949447,0.7427578822374344,0.61992405128479,0.6813409667611122,0.7427578822374344,0.5789548463858664,0.4280302699357271,0.7337539301216602,0.5808921000286937,0.7337539301216602,Reid + low-T 2D AE,2,normalized_delta,96
2,0.4091871367096901,0.4951573211066425,0.39578844827413556,0.3820874907374382,0.43628678178787234,0.40918713626265524,0.43628678178787234,0.4867090290077031,0.5913665120750665,0.3989481301382184,0.49515732110664246,0.5913665120750665,Reid + low-T 2D AE,2,normalized_delta,96
3,0.34763482224941256,0.40481613732501864,0.32590501314401626,0.30079893895983695,0.3944707062840462,0.34763482262194156,0.3944707062840462,0.40176897416077556,0.45145312692970035,0.35817914772033693,0.40481613732501864,0.45145312692970035,Reid + low-T 2D AE,2,normalized_delta,96
4,0.3113192741274834,0.34105365232005713,0.2890440883636475,0.2622124003767967,0.36042614734172823,0.3113192738592625,0.36042614734172823,0.33962684458680453,0.3984290875419974,0.28367821709811686,0.34105365232005713,0.3984290875419974,Reid + low-T 2D AE,2,normalized_delta,96
5,0.23847816756367685,0.2598078961186111,0.2155354069173336,0.17408235129714011,0.30287398502230645,0.23847816815972328,0.30287398502230645,0.2582968506794423,0.3599884220212698,0.15962737021595239,0.2598078961186111,0.3599884220212698,Reid + low-T 2D AE,2,normalized_delta,96
6,0.18573878157138823,0.23668810968194157,0.1667834491431713,0.1280301354676485,0.24344742801785468,0.1857387817427516,0.24344742801785468,0.23690584822837263,0.32165573992021385,0.15172047944366931,0.2366881096819416,0.32165573992021385,Reid + low-T 2D AE,2,normalized_delta,96
7,0.17541511252522468,0.22119974494818598,0.15774906769394875,0.12070437586307525,0.23012584987282753,0.1754151128679514,0.23012584987282753,0.22206300610862673,0.29893643701821565,0.1434630528781563,0.22119974494818598,0.29893643701821565,Reid + low-T 2D AE,2,normalized_delta,96
8,0.16970828020572662,0.23203443018253891,0.1526065517961979,0.1156566102951765,0.22375994968414306,0.1697082799896598,0.22375994968414306,0.2330014076763764,0.3180883203931153,0.14598053997196256,0.23203443018253894,0.3180883203931153,Reid + low-T 2D AE,2,normalized_delta,96
9,0.1657125575095415,0.2227925988640636,0.1486705229729414,0.11252018401026725,0.21890493151545526,0.16571255776286126,0.21890493151545526,0.22353410457633435,0.30229769680462776,0.14328750092349946,0.2227925988640636,0.30229769680462776,Reid + low-T 2D AE,2,normalized_delta,96
10,0.1624494599699974,0.24093747736513615,0.14592513498663903,0.10992520602047444,0.21497371461987497,0.1624494603201747,0.21497371461987497,0.24196434676554054,0.3341342171095312,0.14774073762074114,0.24093747736513615,0.3341342171095312,Reid + low-T 2D AE,2,normalized_delta,96
11,0.1598508080840111,0.21577421656344087,0.14372482478618623,0.10835634537041187,0.2113452716320753,0.15985080850124359,0.2113452716320753,0.21633884371444584,0.2873805329427123,0.14416790018416942,0.21577421656344087,0.2873805329427123,Reid + low-T 2D AE,2,normalized_delta,96
12,0.15753399458527564,0.228783907183446,0.14196131235361098,0.10696471121907235,0.20810327824950217,0.15753399473428725,0.20810327824950217,0.22949715110799299,0.31628667122125625,0.14128114314563572,0.228783907183446,0.31628667122125625,Reid + low-T 2D AE,2,normalized_delta,96
13,0.15600974196195602,0.2232790673309937,0.14081713366508483,0.10628828389197588,0.20573120035231113,0.1560097421221435,0.20573120035231113,0.22395644338196144,0.3018759517725557,0.14468218288943172,0.22327906733099373,0.3018759517725557,Reid + low-T 2D AE,2,normalized_delta,96
14,0.15389247673749923,0.2303985477425158,0.13901909551024436,0.10487341223657132,0.20291154089570046,0.1538924765661359,0.20291154089570046,0.23098770178016276,0.31616362678073345,0.14463346870429813,0.23039854774251578,0.31616362678073345,Reid + low-T 2D AE,2,normalized_delta,96
15,0.15214547826349736,0.2126976248025894,0.13765780785679818,0.10395501178503036,0.20033594527840615,0.15214547853171825,0.20033594527840615,0.21312997715780513,0.2810916140601039,0.14430363554507494,0.2126976248025894,0.2810916140601039,Reid + low-T 2D AE,2,normalized_delta,96
16,0.15022505483031273,0.24130049591418357,0.13590954230725766,0.10255712556838989,0.1978929844945669,0.1502250550314784,0.1978929844945669,0.2419770931173116,0.3376986424140632,0.1449023494143039,0.24130049591418357,0.3376986424140632,Reid + low-T 2D AE,2,normalized_delta,96
17,0.1490176096111536,0.22204085468966514,0.13488042779266834,0.1018735252469778,0.19616169275343417,0.149017609000206,0.19616169275343417,0.2225599267645739,0.30106672561354936,0.14301498376578092,0.22204085468966514,0.30106672561354936,Reid + low-T 2D AE,2,normalized_delta,96
18,0.14646993973851205,0.22280945861013607,0.13270992156863212,0.10002698375284672,0.1929128959029913,0.146469939827919,0.1929128959029913,0.22340371145075186,0.30334584913775325,0.14227306808251888,0.22280945861013607,0.30334584913775325,Reid + low-T 2D AE,2,normalized_delta,96
19,0.14463517859578132,0.2243043150883168,0.1313058738708496,0.09858714788407087,0.19068320958316326,0.14463517873361706,0.19068320958316326,0.22479705236759037,0.30494815626367927,0.14366047391295433,0.2243043150883168,0.30494815626367927,Reid + low-T 2D AE,2,normalized_delta,96
20,0.14276228946447372,0.21636693257139997,0.12958296906948089,0.09702346887439489,0.18850111025571822,0.14276228956505654,0.18850111025571822,0.21670533441472797,0.2906285331174731,0.1421053320253268,0.21636693257139994,0.2906285331174731,Reid + low-T 2D AE,2,normalized_delta,96
21,0.14111894455552101,0.22664049840904774,0.12809170308709145,0.09591165699064731,0.1863262329250574,0.14111894495785235,0.1863262329250574,0.22693175963545217,0.30609146448969843,0.14718953232839704,0.22664049840904774,0.30609146448969843,Reid + low-T 2D AE,2,normalized_delta,96
22,0.139438981205225,0.21721274768048898,0.12642786943912507,0.09460769717395305,0.1842702646702528,0.1394389809221029,0.1842702646702528,0.2175431646257639,0.28771301087364554,0.1467124844873324,0.21721274768048898,0.28771301087364554,Reid + low-T 2D AE,2,normalized_delta,96
23,0.13808207392692565,0.21422683105198667,0.1252802547812462,0.09372689490020275,0.18243725171685218,0.13808207330852745,0.18243725171685218,0.21447828497132287,0.28723703216854485,0.1412166299354285,0.21422683105198667,0.28723703216854485,Reid + low-T 2D AE,2,normalized_delta,96
