split,source,sim_idx,frame,z0,z1
train,reid,0,0,0.40856167674064636,-0.12358954548835754
train,reid,0,10,1.1581252813339233,-0.4730665981769562
train,reid,0,20,1.9827781915664673,-0.7903587818145752
train,reid,0,30,2.8391482830047607,-1.100886583328247
train,reid,0,40,3.724698781967163,-1.4041281938552856
train,reid,0,50,4.639667987823486,-1.6991028785705566
train,reid,0,60,5.584047317504883,-1.9861518144607544
train,reid,0,70,6.557827472686768,-2.264657497406006
train,reid,0,80,7.5607733726501465,-2.5335769653320312
train,reid,0,90,8.593140602111816,-2.7918148040771484
train,reid,0,100,9.654212951660156,-3.038771152496338
train,reid,1,0,0.21719172596931458,-0.058164309710264206
train,reid,1,10,0.9980524778366089,-0.26904618740081787
train,reid,1,20,1.836045265197754,-0.43169379234313965
train,reid,1,30,2.7010011672973633,-0.5846500396728516
train,reid,1,40,3.5941102504730225,-0.7315549850463867
train,reid,1,50,4.516859531402588,-0.8736084699630737
train,reid,1,60,5.469968795776367,-1.0114121437072754
train,reid,1,70,6.4540205001831055,-1.1456413269042969
train,reid,1,80,7.468830108642578,-1.2769043445587158
train,reid,1,90,8.513394355773926,-1.4056605100631714
train,reid,1,100,9.587493896484375,-1.5321577787399292
train,reid,2,0,0.2703150510787964,0.3988818824291229
train,reid,2,10,0.6949513554573059,-0.09056857973337173
train,reid,2,20,1.1353527307510376,-0.5810747742652893
train,reid,2,30,1.594295620918274,-1.0737324953079224
train,reid,2,40,2.071326971054077,-1.567481279373169
train,reid,2,50,2.5666496753692627,-2.06265926361084
train,reid,2,60,3.0790505409240723,-2.5591657161712646
train,reid,2,70,3.6090588569641113,-3.0567500591278076
train,reid,2,80,4.156103610992432,-3.555021047592163
train,reid,2,90,4.720107555389404,-4.053662300109863
train,reid,2,100,5.299529552459717,-4.553516387939453
train,reid,3,0,0.1634271740913391,-0.21364499628543854
train,reid,3,10,0.5696818828582764,-0.7191482782363892
train,reid,3,20,0.9923858046531677,-1.2287520170211792
train,reid,3,30,1.4351428747177124,-1.741638422012329
train,reid,3,40,1.8987693786621094,-2.2566747665405273
train,reid,3,50,2.3823187351226807,-2.7741215229034424
train,reid,3,60,2.8859262466430664,-3.29337215423584
train,reid,3,70,3.409242630004883,-3.813969850540161
train,reid,3,80,3.952221632003784,-4.336398124694824
train,reid,3,90,4.514484882354736,-4.859516143798828
train,reid,3,100,5.096053600311279,-5.38300085067749
train,reid,4,0,0.17861159145832062,-0.1739131510257721
train,reid,4,10,0.8288694620132446,-0.5013279914855957
train,reid,4,20,1.4988864660263062,-0.808784008026123
train,reid,4,30,2.181093454360962,-1.1121089458465576
train,reid,4,40,2.875237464904785,-1.4125785827636719
train,reid,4,50,3.580763816833496,-1.7105807065963745
train,reid,4,60,4.297053813934326,-2.006068229675293
train,reid,4,70,5.024618625640869,-2.298959732055664
train,reid,4,80,5.762500286102295,-2.5896456241607666
train,reid,4,90,6.510591983795166,-2.877750873565674
train,reid,4,100,7.2691121101379395,-3.1635656356811523
train,reid,5,0,0.4770753085613251,0.036698535084724426
train,reid,5,10,1.3499914407730103,-0.3172015845775604
train,reid,5,20,2.3029298782348633,-0.6539454460144043
train,reid,5,30,3.280360698699951,-0.9931015968322754
train,reid,5,40,4.281752109527588,-1.3331259489059448
