split,source,sim_idx,frame,z0,z1,z2,z3
train,reid,0,0,1.6761021614074707,-2.006948232650757,2.0581324100494385,-0.8528196811676025
train,reid,0,10,1.7619569301605225,-2.4886162281036377,2.1703686714172363,-1.1294293403625488
train,reid,0,20,1.8927817344665527,-3.010197639465332,2.319028615951538,-1.415018916130066
train,reid,0,30,2.024177074432373,-3.551943302154541,2.479790449142456,-1.7278528213500977
train,reid,0,40,2.1531412601470947,-4.111047267913818,2.652117967605591,-2.0704054832458496
train,reid,0,50,2.2792491912841797,-4.686733722686768,2.8363301753997803,-2.443567991256714
train,reid,0,60,2.4024453163146973,-5.2785868644714355,3.0328967571258545,-2.8480546474456787
train,reid,0,70,2.5234410762786865,-5.88615083694458,3.242520332336426,-3.283756732940674
train,reid,0,80,2.643531084060669,-6.509202003479004,3.4661407470703125,-3.750192642211914
train,reid,0,90,2.7636702060699463,-7.146755218505859,3.704232931137085,-4.246246337890625
train,reid,0,100,2.8853559494018555,-7.798552989959717,3.957796335220337,-4.771185398101807
train,reid,1,0,1.6669820547103882,-0.8164511919021606,2.109130382537842,-0.4623187780380249
train,reid,1,10,1.8293185234069824,-1.337864875793457,2.274195909500122,-0.7187149524688721
train,reid,1,20,2.0175862312316895,-1.8967971801757812,2.475249767303467,-1.0088838338851929
train,reid,1,30,2.193535804748535,-2.4753894805908203,2.6881861686706543,-1.344306468963623
train,reid,1,40,2.353632926940918,-3.0686769485473633,2.910487413406372,-1.7242074012756348
train,reid,1,50,2.4969289302825928,-3.6718759536743164,3.140502691268921,-2.1453633308410645
train,reid,1,60,2.6229546070098877,-4.280465126037598,3.3766589164733887,-2.604032516479492
train,reid,1,70,2.7311134338378906,-4.889963150024414,3.616797924041748,-3.0957841873168945
train,reid,1,80,2.821481227874756,-5.496359825134277,3.8591623306274414,-3.615983486175537
train,reid,1,90,2.8943347930908203,-6.09628438949585,4.102240085601807,-4.160398483276367
train,reid,1,100,2.9504849910736084,-6.686434268951416,4.344264984130859,-4.723610877990723
train,reid,2,0,1.8152105808258057,-0.9794861078262329,2.1384730339050293,-0.4241138696670532
train,reid,2,10,1.621770977973938,-1.3494764566421509,2.064504861831665,-0.769197940826416
train,reid,2,20,1.420056939125061,-1.7397165298461914,2.0009148120880127,-1.152183175086975
train,reid,2,30,1.2123807668685913,-2.1488893032073975,1.9481277465820312,-1.5698301792144775
train,reid,2,40,0.9995329976081848,-2.575331687927246,1.9062637090682983,-2.0204153060913086
train,reid,2,50,0.7824784517288208,-3.0172605514526367,1.875195026397705,-2.5015528202056885
train,reid,2,60,0.56123948097229,-3.4728500843048096,1.854379415512085,-3.0115625858306885
train,reid,2,70,0.33670997619628906,-3.940305709838867,1.8435622453689575,-3.5479280948638916
train,reid,2,80,0.10964581370353699,-4.417369842529297,1.842342734336853,-4.107873916625977
train,reid,2,90,-0.11928719282150269,-4.9022908210754395,1.8502416610717773,-4.6888957023620605
train,reid,2,100,-0.35038822889328003,-5.392626762390137,1.8659685850143433,-5.28831672668457
train,reid,3,0,1.7905749082565308,-1.1072213649749756,2.18693208694458,-0.5975570678710938
train,reid,3,10,1.6004917621612549,-1.4844846725463867,2.121408224105835,-0.9525152444839478
train,reid,3,20,1.4024090766906738,-1.8755210638046265,2.0650219917297363,-1.3401378393173218
train,reid,3,30,1.198608160018921,-2.2830865383148193,2.0184710025787354,-1.7593598365783691
train,reid,3,40,0.9900962710380554,-2.705981969833374,1.9819225072860718,-2.208428144454956
train,reid,3,50,0.7766252160072327,-3.1427314281463623,1.954809546470642,-2.686175584793091
train,reid,3,60,0.5591526031494141,-3.592074155807495,1.9372260570526123,-3.1907994747161865
train,reid,3,70,0.33776605129241943,-4.052162170410156,1.9286372661590576,-3.720507860183716
train,reid,3,80,0.11237189918756485,-4.521246433258057,1.9283268451690674,-4.27356481552124
train,reid,3,90,-0.11608313024044037,-4.997951030731201,1.9362428188323975,-4.847875118255615
