split,source,sim_idx,frame,z0,z1,z2,z3
train,depablo_low_temp,0,0,4.594030857086182,-2.654334783554077,-2.0892176628112793,1.3938509225845337
train,depablo_low_temp,0,10,4.161146640777588,-2.780851364135742,-1.0430160760879517,0.7332140207290649
train,depablo_low_temp,0,20,3.7933602333068848,-2.9635887145996094,0.02980055846273899,0.05510273203253746
train,depablo_low_temp,0,30,3.4515252113342285,-3.1820874214172363,1.1475657224655151,-0.6516061425209045
train,depablo_low_temp,0,40,3.1378679275512695,-3.437424898147583,2.309084892272949,-1.3861699104309082
train,depablo_low_temp,0,50,2.8539199829101562,-3.729247570037842,3.5109028816223145,-2.146381139755249
train,depablo_low_temp,0,60,2.6039319038391113,-4.060600757598877,4.753134727478027,-2.9323432445526123
train,depablo_low_temp,0,70,2.390923261642456,-4.432976245880127,6.03424596786499,-3.743086338043213
train,depablo_low_temp,0,80,2.2173609733581543,-4.848242282867432,7.3545732498168945,-4.578813552856445
train,depablo_low_temp,0,90,2.0870275497436523,-5.3085737228393555,8.712903022766113,-5.438772201538086
train,depablo_low_temp,0,100,2.0059401988983154,-5.818245887756348,10.109376907348633,-6.323073387145996
train,depablo_low_temp,1,0,6.072240352630615,-3.5601186752319336,-2.440610885620117,1.5927979946136475
train,depablo_low_temp,1,10,6.279671669006348,-3.9994359016418457,-1.7355310916900635,1.1419463157653809
train,depablo_low_temp,1,20,6.687201499938965,-4.597166538238525,-0.9850823283195496,0.6608241200447083
train,depablo_low_temp,1,30,7.156858444213867,-5.2782440185546875,-0.13341861963272095,0.1156144067645073
train,depablo_low_temp,1,40,7.668907165527344,-6.026003360748291,0.8126160502433777,-0.48921990394592285
train,depablo_low_temp,1,50,8.215559005737305,-6.830097198486328,1.8410135507583618,-1.1460726261138916
train,depablo_low_temp,1,60,8.784984588623047,-7.6793060302734375,2.9445018768310547,-1.8503146171569824
train,depablo_low_temp,1,70,9.370118141174316,-8.563161849975586,4.109457015991211,-2.5933258533477783
train,depablo_low_temp,1,80,9.97067642211914,-9.477192878723145,5.325493812561035,-3.3685710430145264
train,depablo_low_temp,1,90,10.579493522644043,-10.414274215698242,6.587375640869141,-4.172730922698975
train,depablo_low_temp,1,100,11.19854736328125,-11.371858596801758,7.885603427886963,-4.999833106994629
train,depablo_low_temp,2,0,4.191939830780029,-2.406059503555298,-1.9826031923294067,1.336707592010498
train,depablo_low_temp,2,10,3.939756393432617,-2.6339685916900635,-1.0030665397644043,0.7165826559066772
train,depablo_low_temp,2,20,3.7759947776794434,-2.960634469985962,0.06962872296571732,0.03679807484149933
train,depablo_low_temp,2,30,3.6420183181762695,-3.3541855812072754,1.2589493989944458,-0.7167196273803711
train,depablo_low_temp,2,40,3.533421516418457,-3.8079113960266113,2.555781841278076,-1.5381336212158203
train,depablo_low_temp,2,50,3.45021915435791,-4.316572666168213,3.9470791816711426,-2.419137954711914
train,depablo_low_temp,2,60,3.39277982711792,-4.876325607299805,5.4224700927734375,-3.3531594276428223
train,depablo_low_temp,2,70,3.3619019985198975,-5.481933116912842,6.967450141906738,-4.331002235412598
train,depablo_low_temp,2,80,3.359412431716919,-6.129026889801025,8.567957878112793,-5.343755722045898
train,depablo_low_temp,2,90,3.3911914825439453,-6.817110061645508,10.212445259094238,-6.384148120880127
train,depablo_low_temp,2,100,3.457573890686035,-7.542309761047363,11.890499114990234,-7.445582389831543
train,depablo_low_temp,3,0,2.7208926677703857,-1.4747083187103271,-1.7084180116653442,1.1860136985778809
train,depablo_low_temp,3,10,2.0359058380126953,-1.3640061616897583,-0.7960253953933716,0.6145706176757812
train,depablo_low_temp,3,20,1.352731704711914,-1.2652337551116943,0.14192909002304077,0.026824451982975006
train,depablo_low_temp,3,30,0.6687628030776978,-1.1780726909637451,1.1090847253799438,-0.5795287489891052
train,depablo_low_temp,3,40,-0.015943871811032295,-1.102279543876648,2.104780912399292,-1.2040690183639526
train,depablo_low_temp,3,50,-0.7015933990478516,-1.0378886461257935,3.129439353942871,-1.8470560312271118
train,depablo_low_temp,3,60,-1.3875962495803833,-0.9851080775260925,4.182574272155762,-2.5081803798675537
train,depablo_low_temp,3,70,-2.074770450592041,-0.943934977054596,5.265590667724609,-3.1883256435394287
train,depablo_low_temp,3,80,-2.762641668319702,-0.9144116044044495,6.377787113189697,-3.887038469314575
train,depablo_low_temp,3,90,-3.4520416259765625,-0.8965812921524048,7.520699501037598,-4.605288028717041
train,depablo_low_temp,3,100,-4.142885684967041,-0.8905495405197144,8.694448471069336,-5.343128204345703
train,depablo_low_temp,4,0,5.332851886749268,-3.1173267364501953,-2.234769105911255,1.4767884016036987
train,depablo_low_temp,4,10,5.396175384521484,-3.478407382965088,-1.474133014678955,0.9918361902236938
train,depablo_low_temp,4,20,5.609169006347656,-3.9696593284606934,-0.651064395904541,0.4662584662437439
train,depablo_low_temp,4,30,5.864486217498779,-4.528815269470215,0.2684696316719055,-0.12025149911642075
train,depablo_low_temp,4,40,6.156497001647949,-5.147007942199707,1.2721848487854004,-0.7598927021026611
train,depablo_low_temp,4,50,6.475164413452148,-5.813913345336914,2.3516154289245605,-1.4472582340240479
train,depablo_low_temp,4,60,6.817751407623291,-6.522837162017822,3.4948134422302246,-2.174783945083618
train,depablo_low_temp,4,70,7.1734724044799805,-7.264249801635742,4.696502685546875,-2.939065456390381
train,depablo_low_temp,4,80,7.540478706359863,-8.03455638885498,5.950741291046143,-3.7363452911376953
train,depablo_low_temp,4,90,7.913410186767578,-8.826873779296875,7.249614715576172,-4.561579704284668
train,depablo_low_temp,4,100,8.287680625915527,-9.6378812789917,8.59256649017334,-5.414394855499268
train,depablo_low_temp,5,0,2.0619618892669678,-1.148182988166809,-1.3587558269500732,0.9813731908798218
train,depablo_low_temp,5,10,1.2403212785720825,-1.0481733083724976,-0.1949964463710785,0.25092583894729614
train,depablo_low_temp,5,20,0.4126758575439453,-0.9580296277999878,1.002680778503418,-0.5011221766471863
train,depablo_low_temp,5,30,-0.4212769865989685,-0.8793038129806519,2.2385857105255127,-1.2774877548217773
train,depablo_low_temp,5,40,-1.2626986503601074,-0.8117889761924744,3.5142710208892822,-2.0791327953338623
train,depablo_low_temp,5,50,-2.1121528148651123,-0.7568930983543396,4.834197521209717,-2.9088964462280273
train,depablo_low_temp,5,60,-2.97080135345459,-0.7144681811332703,6.200085163116455,-3.7678537368774414
train,depablo_low_temp,5,70,-3.840045928955078,-0.6855685710906982,7.617016792297363,-4.659218788146973
train,depablo_low_temp,5,80,-4.720477104187012,-0.6712942123413086,9.088769912719727,-5.585408687591553
train,depablo_low_temp,5,90,-5.614236354827881,-0.6720147132873535,10.6200590133667,-6.549389362335205
train,depablo_low_temp,5,100,-6.5215020179748535,-0.6896301507949829,12.216014862060547,-7.554440021514893
train,depablo_low_temp,6,0,4.884057521820068,-2.760714530944824,-2.3254122734069824,1.5360503196716309
train,depablo_low_temp,6,10,4.572272777557373,-2.8951241970062256,-1.4660049676895142,0.9930051565170288
train,depablo_low_temp,6,20,4.303828716278076,-3.0714285373687744,-0.577933132648468,0.43124258518218994
train,depablo_low_temp,6,30,4.038293361663818,-3.270423650741577,0.3619791567325592,-0.1633996069431305
train,depablo_low_temp,6,40,3.7753348350524902,-3.4893877506256104,1.347693681716919,-0.7870656251907349
train,depablo_low_temp,6,50,3.513909339904785,-3.7268922328948975,2.3774235248565674,-1.438606858253479
train,depablo_low_temp,6,60,3.2540245056152344,-3.981006622314453,3.4464147090911865,-2.1149847507476807
train,depablo_low_temp,6,70,2.994910717010498,-4.250271797180176,4.552388668060303,-2.8147354125976562
train,depablo_low_temp,6,80,2.7378640174865723,-4.533505916595459,5.690206527709961,-3.534592628479004
train,depablo_low_temp,6,90,2.481882095336914,-4.829851150512695,6.859426021575928,-4.274260997772217
train,depablo_low_temp,6,100,2.2275688648223877,-5.138016700744629,8.055853843688965,-5.031073570251465
train,depablo_low_temp,7,0,6.776727676391602,-3.8933374881744385,-2.8457603454589844,1.8321597576141357
train,depablo_low_temp,7,10,6.890620231628418,-4.224788665771484,-2.243358612060547,1.4473652839660645
train,depablo_low_temp,7,20,7.1623382568359375,-4.668115139007568,-1.6391723155975342,1.060258150100708
train,depablo_low_temp,7,30,7.475785255432129,-5.167756080627441,-0.9667288661003113,0.6300498247146606
train,depablo_low_temp,7,40,7.821367263793945,-5.715390205383301,-0.23001296818256378,0.1593407690525055
train,depablo_low_temp,7,50,8.195518493652344,-6.305182933807373,0.5626831650733948,-0.3466021418571472
train,depablo_low_temp,7,60,8.592428207397461,-6.931980133056641,1.4083809852600098,-0.8858924508094788
train,depablo_low_temp,7,70,9.01068115234375,-7.591111183166504,2.2978851795196533,-1.4527151584625244
train,depablo_low_temp,7,80,9.44698715209961,-8.27792739868164,3.22523832321167,-2.043297529220581
train,depablo_low_temp,7,90,9.895760536193848,-8.987276077270508,4.187111854553223,-2.65552020072937
train,depablo_low_temp,7,100,10.35822868347168,-9.717815399169922,5.177906036376953,-3.28586745262146
train,depablo_low_temp,8,0,4.073151111602783,-2.2862868309020996,-2.075247049331665,1.3936872482299805
train,depablo_low_temp,8,10,3.6813902854919434,-2.360828161239624,-1.2214819192886353,0.8554410934448242
train,depablo_low_temp,8,20,3.3469629287719727,-2.478959083557129,-0.35940316319465637,0.31123337149620056
train,depablo_low_temp,8,30,3.028266191482544,-2.624938488006592,0.5449156761169434,-0.25985080003738403
train,depablo_low_temp,8,40,2.7290048599243164,-2.8013756275177,1.4915261268615723,-0.8578342199325562
train,depablo_low_temp,8,50,2.4534316062927246,-3.012220621109009,2.48284649848938,-1.4842499494552612
train,depablo_low_temp,8,60,2.206141948699951,-3.2609341144561768,3.519577741622925,-2.139516830444336
train,depablo_low_temp,8,70,1.993985652923584,-3.553070068359375,4.603724479675293,-2.8248932361602783
train,depablo_low_temp,8,80,1.8237290382385254,-3.8948915004730225,5.739163875579834,-3.542811870574951
train,depablo_low_temp,8,90,1.7030839920043945,-4.2933669090271,6.9300127029418945,-4.295838832855225
train,depablo_low_temp,8,100,1.6414028406143188,-4.756429672241211,8.179946899414062,-5.086256980895996
train,depablo_low_temp,9,0,3.2442634105682373,-1.798012614250183,-1.8263556957244873,1.2521100044250488
train,depablo_low_temp,9,10,2.590589761734009,-1.77003014087677,-0.7714653015136719,0.5892981290817261
train,depablo_low_temp,9,20,1.9486628770828247,-1.758736491203308,0.304364949464798,-0.087074413895607
train,depablo_low_temp,9,30,1.3088912963867188,-1.759630799293518,1.406735897064209,-0.7804214358329773
train,depablo_low_temp,9,40,0.6707135438919067,-1.7722190618515015,2.535433292388916,-1.4905881881713867
train,depablo_low_temp,9,50,0.034779660403728485,-1.7962286472320557,3.6886510848999023,-2.216428756713867
train,depablo_low_temp,9,60,-0.5990949869155884,-1.8317533731460571,4.866946697235107,-2.9582765102386475
train,depablo_low_temp,9,70,-1.2298167943954468,-1.8786730766296387,6.068131446838379,-3.714749336242676
train,depablo_low_temp,9,80,-1.8586430549621582,-1.9366061687469482,7.293448448181152,-4.486600399017334
train,depablo_low_temp,9,90,-2.484217643737793,-2.0055758953094482,8.540603637695312,-5.272383213043213
train,depablo_low_temp,9,100,-3.10606050491333,-2.0859901905059814,9.809779167175293,-6.072200775146484
train,depablo_low_temp,10,0,3.1009774208068848,-1.7261457443237305,-1.7515217065811157,1.2077875137329102
train,depablo_low_temp,10,10,2.4338040351867676,-1.7203545570373535,-0.6240969896316528,0.498748779296875
train,depablo_low_temp,10,20,1.7823081016540527,-1.73883056640625,0.5363931655883789,-0.23146553337574005
train,depablo_low_temp,10,30,1.1360918283462524,-1.777029275894165,1.7369139194488525,-0.987151026725769
train,depablo_low_temp,10,40,0.49689996242523193,-1.8360507488250732,2.977142095565796,-1.7681347131729126
train,depablo_low_temp,10,50,-0.13319435715675354,-1.9166619777679443,4.255420684814453,-2.5734152793884277
train,depablo_low_temp,10,60,-0.7532995939254761,-2.0196328163146973,5.572094917297363,-3.4032270908355713
train,depablo_low_temp,10,70,-1.36215341091156,-2.145699977874756,6.926836967468262,-4.257389545440674
train,depablo_low_temp,10,80,-1.9592736959457397,-2.295302152633667,8.319883346557617,-5.136073112487793
train,depablo_low_temp,10,90,-2.543125629425049,-2.469400644302368,9.75101375579834,-6.039152145385742
train,depablo_low_temp,10,100,-3.1143546104431152,-2.66743540763855,11.219959259033203,-6.966463088989258
train,depablo_low_temp,11,0,2.2429869174957275,-1.2324175834655762,-1.4687957763671875,1.0458910465240479
train,depablo_low_temp,11,10,1.5114054679870605,-1.1292592287063599,-0.46282994747161865,0.4152182936668396
train,depablo_low_temp,11,20,0.7765459418296814,-1.0443073511123657,0.5930015444755554,-0.24710533022880554
train,depablo_low_temp,11,30,0.03674626350402832,-0.9800187349319458,1.7075231075286865,-0.9467005133628845
train,depablo_low_temp,11,40,-0.7064688205718994,-0.9373276829719543,2.880556583404541,-1.683517575263977
train,depablo_low_temp,11,50,-1.4531018733978271,-0.9161349534988403,4.112011909484863,-2.457519054412842
train,depablo_low_temp,11,60,-2.202991247177124,-0.9174031615257263,5.404211521148682,-3.270223379135132
train,depablo_low_temp,11,70,-2.9549498558044434,-0.9410238265991211,6.755117416381836,-4.120382308959961
train,depablo_low_temp,11,80,-3.709674119949341,-0.9876274466514587,8.167740821838379,-5.0099310874938965
train,depablo_low_temp,11,90,-4.466500282287598,-1.057020664215088,9.64074993133545,-5.938052654266357
train,depablo_low_temp,11,100,-5.225273132324219,-1.1492582559585571,11.174386978149414,-6.904940128326416
train,depablo_low_temp,12,0,6.578322410583496,-3.78306245803833,-2.774294853210449,1.7897419929504395
train,depablo_low_temp,12,10,6.740968704223633,-4.1263227462768555,-2.227522373199463,1.4395225048065186
train,depablo_low_temp,12,20,7.111692428588867,-4.615463733673096,-1.6844823360443115,1.0895795822143555
train,depablo_low_temp,12,30,7.5404558181762695,-5.171466827392578,-1.076500415802002,0.6984584331512451
train,depablo_low_temp,12,40,8.01994514465332,-5.788366794586182,-0.40541088581085205,0.26744815707206726
train,depablo_low_temp,12,50,8.54926872253418,-6.463356018066406,0.32342827320098877,-0.20002830028533936
train,depablo_low_temp,12,60,9.130186080932617,-7.196375370025635,1.1068239212036133,-0.7019326686859131
train,depablo_low_temp,12,70,9.763714790344238,-7.986458778381348,1.9406936168670654,-1.2356579303741455
train,depablo_low_temp,12,80,10.449982643127441,-8.831842422485352,2.8205063343048096,-1.798299789428711
train,depablo_low_temp,12,90,11.191373825073242,-9.733402252197266,3.7442831993103027,-2.388596534729004
train,depablo_low_temp,12,100,11.986306190490723,-10.688437461853027,4.70822286605835,-3.0040903091430664
train,depablo_low_temp,13,0,4.892793655395508,-2.8284215927124023,-2.1753454208374023,1.4458082914352417
train,depablo_low_temp,13,10,4.755334377288818,-3.0770440101623535,-1.3390212059020996,0.9151818752288818
train,depablo_low_temp,13,20,4.70576810836792,-3.4081368446350098,-0.4497581124305725,0.3501923382282257
train,depablo_low_temp,13,30,4.688532829284668,-3.792245864868164,0.5169127583503723,-0.26403382420539856
train,depablo_low_temp,13,40,4.702461242675781,-4.2270708084106445,1.5573798418045044,-0.925222635269165
train,depablo_low_temp,13,50,4.743954658508301,-4.708080291748047,2.6667532920837402,-1.6302597522735596
train,depablo_low_temp,13,60,4.810134410858154,-5.232278347015381,3.842609405517578,-2.37760329246521
train,depablo_low_temp,13,70,4.901342868804932,-5.796969890594482,5.077812671661377,-3.1627390384674072
train,depablo_low_temp,13,80,5.013823509216309,-6.398767471313477,6.370500564575195,-3.984471321105957
train,depablo_low_temp,13,90,5.14610481262207,-7.035861968994141,7.718714714050293,-4.841565132141113
train,depablo_low_temp,13,100,5.29722261428833,-7.704488754272461,9.114901542663574,-5.72922420501709
train,depablo_low_temp,14,0,3.346320867538452,-1.8399893045425415,-1.9037175178527832,1.2975311279296875
train,depablo_low_temp,14,10,2.701601982116699,-1.7735743522644043,-0.9537076950073242,0.7011670470237732
train,depablo_low_temp,14,20,2.0653696060180664,-1.717841386795044,0.007851614616811275,0.09726107120513916
train,depablo_low_temp,14,30,1.4290072917938232,-1.670447587966919,0.9901206493377686,-0.519858717918396
train,depablo_low_temp,14,40,0.7931329011917114,-1.63224196434021,1.9940890073776245,-1.1508095264434814
train,depablo_low_temp,14,50,0.15838095545768738,-1.6039788722991943,3.0205225944519043,-1.7960593700408936
train,depablo_low_temp,14,60,-0.47474950551986694,-1.5865980386734009,4.0708489418029785,-2.4564943313598633
train,depablo_low_temp,14,70,-1.1063791513442993,-1.5810917615890503,5.147703170776367,-3.133763551712036
train,depablo_low_temp,14,80,-1.7352252006530762,-1.58876371383667,6.252098083496094,-3.828479528427124
train,depablo_low_temp,14,90,-2.361280918121338,-1.6115705966949463,7.388782024383545,-4.543625831604004
train,depablo_low_temp,14,100,-2.9830288887023926,-1.651200771331787,8.559318542480469,-5.280158042907715
train,depablo_low_temp,15,0,5.726556301116943,-3.2955362796783447,-2.4829649925231934,1.622483730316162
train,depablo_low_temp,15,10,5.773837089538574,-3.6464786529541016,-1.7183468341827393,1.1352503299713135
train,depablo_low_temp,15,20,6.0064697265625,-4.16321325302124,-0.865395188331604,0.5906707048416138
train,depablo_low_temp,15,30,6.320922374725342,-4.789451599121094,0.11951746046543121,-0.0377228818833828
train,depablo_low_temp,15,40,6.721750259399414,-5.529747009277344,1.2404155731201172,-0.7525863647460938
train,depablo_low_temp,15,50,7.22052526473999,-6.392870903015137,2.4996438026428223,-1.555562138557434
train,depablo_low_temp,15,60,7.829457759857178,-7.3894944190979,3.9032063484191895,-2.4505953788757324
train,depablo_low_temp,15,70,8.551048278808594,-8.52163314819336,5.4524407386779785,-3.438570261001587
train,depablo_low_temp,15,80,9.390117645263672,-9.792637825012207,7.1480183601379395,-4.5199480056762695
train,depablo_low_temp,15,90,10.343226432800293,-11.196800231933594,8.98218822479248,-5.689775466918945
train,depablo_low_temp,15,100,11.40002727508545,-12.72258472442627,10.94461441040039,-6.941383361816406
train,depablo_low_temp,16,0,6.025061130523682,-3.4342408180236816,-2.6589012145996094,1.727306842803955
train,depablo_low_temp,16,10,6.09268045425415,-3.747213840484619,-2.0210933685302734,1.3203052282333374
train,depablo_low_temp,16,20,6.321105003356934,-4.186601161956787,-1.3518719673156738,0.8918430805206299
train,depablo_low_temp,16,30,6.599348545074463,-4.695811748504639,-0.5962203145027161,0.4084731638431549
train,depablo_low_temp,16,40,6.924243927001953,-5.272521018981934,0.24555590748786926,-0.12961536645889282
train,depablo_low_temp,16,50,7.293769359588623,-5.9146728515625,1.1716569662094116,-0.7213056087493896
train,depablo_low_temp,16,60,7.709756851196289,-6.622237682342529,2.178678512573242,-1.3645012378692627
train,depablo_low_temp,16,70,8.168128967285156,-7.392480373382568,3.2667415142059326,-2.059283494949341
train,depablo_low_temp,16,80,8.667069435119629,-8.223626136779785,4.434326171875,-2.8047094345092773
train,depablo_low_temp,16,90,9.205888748168945,-9.11388874053955,5.6780290603637695,-3.5986430644989014
train,depablo_low_temp,16,100,9.779158592224121,-10.05638313293457,6.990217208862305,-4.4362077713012695
train,depablo_low_temp,17,0,3.8743672370910645,-2.1253371238708496,-2.1259329319000244,1.4256497621536255
train,depablo_low_temp,17,10,3.286442518234253,-2.094789505004883,-1.1870611906051636,0.8358581066131592
train,depablo_low_temp,17,20,2.7082226276397705,-2.0776140689849854,-0.23195919394493103,0.2356032282114029
train,depablo_low_temp,17,30,2.1293437480926514,-2.0691161155700684,0.7459558844566345,-0.37914228439331055
train,depablo_low_temp,17,40,1.550749659538269,-2.070190906524658,1.7472128868103027,-1.0087180137634277
train,depablo_low_temp,17,50,0.9721199870109558,-2.0807080268859863,2.772057056427002,-1.6532564163208008
train,depablo_low_temp,17,60,0.3942759931087494,-2.1015563011169434,3.821232318878174,-2.313232660293579
train,depablo_low_temp,17,70,-0.1820787489414215,-2.133240222930908,4.894779682159424,-2.9886646270751953
train,depablo_low_temp,17,80,-0.7567861080169678,-2.1762290000915527,5.993569850921631,-3.680087089538574
train,depablo_low_temp,17,90,-1.329045057296753,-2.2314069271087646,7.118407249450684,-4.388002395629883
train,depablo_low_temp,17,100,-1.8987019062042236,-2.299161911010742,8.269973754882812,-5.1128153800964355
train,depablo_low_temp,18,0,6.45599365234375,-3.710165023803711,-2.737501382827759,1.7699421644210815
train,depablo_low_temp,18,10,6.587489128112793,-4.047175407409668,-2.152524709701538,1.3959566354751587
train,depablo_low_temp,18,20,6.872788429260254,-4.508805751800537,-1.5278851985931396,0.9955652356147766
train,depablo_low_temp,18,30,7.195103645324707,-5.033441543579102,-0.8104081153869629,0.5365611910820007
train,depablo_low_temp,18,40,7.551283836364746,-5.616288185119629,-0.006005151197314262,0.022716395556926727
train,depablo_low_temp,18,50,7.940431594848633,-6.255454063415527,0.8825892210006714,-0.5442425608634949
