epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
19,0.28230901463447433,0.41247723912238143,0.2818196396490461,0.28230901463447433,0.28230901463447433,0.28230901463447433,0.4111549271910917,0.41247723912238143,0.41247723912238143,0.41247723912238143,depablo_low_temp,4,normalized_delta,128
20,0.2712564473677623,0.3891616961918771,0.27077453026646064,0.2712564473677623,0.2712564473677623,0.2712564473677623,0.3879306413291488,0.3891616961918771,0.3891616961918771,0.3891616961918771,depablo_low_temp,4,normalized_delta,128
21,0.25463872776415786,0.3449659745092504,0.25411335302418786,0.25463872776415786,0.25463872776415786,0.25463872776415786,0.34394121015793644,0.3449659745092504,0.3449659745092504,0.3449659745092504,depablo_low_temp,4,normalized_delta,128
22,0.20725402814385138,0.24260065390262753,0.20649744080085503,0.20725402814385138,0.20725402814385138,0.20725402814385138,0.2421240012627095,0.24260065390262753,0.24260065390262753,0.24260065390262753,depablo_low_temp,4,normalized_delta,128
23,0.15578206449158882,0.22423733699542936,0.15457566648133492,0.15578206449158882,0.15578206449158882,0.15578206449158882,0.22440588771132752,0.22423733699542936,0.22423733699542936,0.22423733699542936,depablo_low_temp,4,normalized_delta,128
24,0.14219724483003743,0.19833139746333472,0.14129142686234494,0.14219724483003743,0.14219724483003743,0.14219724483003743,0.19875978828349616,0.19833139746333472,0.19833139746333472,0.19833139746333472,depablo_low_temp,4,normalized_delta,128
25,0.13533020270498175,0.18916319007985294,0.13442023811175635,0.13533020270498175,0.13533020270498175,0.13533020270498175,0.18971356604015455,0.18916319007985294,0.18916319007985294,0.18916319007985294,depablo_low_temp,4,normalized_delta,128
26,0.13096201045340614,0.1858343200874515,0.1301220857146147,0.13096201045340614,0.13096201045340614,0.13096201045340614,0.18638891872251406,0.1858343200874515,0.1858343200874515,0.1858343200874515,depablo_low_temp,4,normalized_delta,128
27,0.1257154030970445,0.1855493814800866,0.12488584091984913,0.1257154030970445,0.1257154030970445,0.1257154030970445,0.18607844240614213,0.1855493814800866,0.1855493814800866,0.1855493814800866,depablo_low_temp,4,normalized_delta,128
28,0.12175719725262178,0.18565179545839783,0.12098693860400664,0.12175719725262178,0.12175719725262178,0.12175719725262178,0.18615247259731404,0.18565179545839783,0.18565179545839783,0.18565179545839783,depablo_low_temp,4,normalized_delta,128
29,0.11854390548051973,0.18487489270046353,0.11784676565347534,0.11854390548051973,0.11854390548051973,0.11854390548051973,0.18535579317540396,0.18487489270046353,0.18487489270046353,0.18487489270046353,depablo_low_temp,4,normalized_delta,128
30,0.11569501934082885,0.18383596507192124,0.11506161789262766,0.11569501934082885,0.11569501934082885,0.11569501934082885,0.1843023214605637,0.18383596507192124,0.18383596507192124,0.18383596507192124,depablo_low_temp,4,normalized_delta,128
31,0.11336585240634649,0.18262133341340814,0.11279481181776838,0.11336585240634649,0.11336585240634649,0.11336585240634649,0.1830764671904035,0.18262133341340814,0.18262133341340814,0.18262133341340814,depablo_low_temp,4,normalized_delta,128
32,0.11128278792786755,0.18090119345288258,0.11077254469457426,0.11128278792786755,0.11128278792786755,0.11128278792786755,0.18135110949515365,0.18090119345288258,0.18090119345288258,0.18090119345288258,depablo_low_temp,4,normalized_delta,128
33,0.10939872306036322,0.17895910520746838,0.10893823266225426,0.10939872306036322,0.10939872306036322,0.10939872306036322,0.1794103111460572,0.17895910520746838,0.17895910520746838,0.17895910520746838,depablo_low_temp,4,normalized_delta,128
34,0.1075444624612206,0.1766417469480075,0.10712583810091018,0.1075444624612206,0.1075444624612206,0.1075444624612206,0.1771010758675402,0.1766417469480075,0.1766417469480075,0.1766417469480075,depablo_low_temp,4,normalized_delta,128
35,0.10595505613049394,0.17414264151011594,0.10556572723741595,0.10595505613049394,0.10595505613049394,0.10595505613049394,0.17460697441129014,0.17414264151011594,0.17414264151011594,0.17414264151011594,depablo_low_temp,4,normalized_delta,128
36,0.1047035513347701,0.17166907479986548,0.1043351219133719,0.1047035513347701,0.1047035513347701,0.1047035513347701,0.17213145463028923,0.17166907479986548,0.17166907479986548,0.17166907479986548,depablo_low_temp,4,normalized_delta,128
37,0.10370688554095595,0.1695368829095969,0.10335251386032293,0.10370688554095595,0.10370688554095595,0.10370688554095595,0.1699929723254172,0.1695368829095969,0.1695368829095969,0.1695368829095969,depablo_low_temp,4,normalized_delta,128
38,0.10293261407825507,0.16789107650402002,0.10258603720484595,0.10293261407825507,0.10293261407825507,0.10293261407825507,0.16833820279862266,0.16789107650402002,0.16789107650402002,0.16789107650402002,depablo_low_temp,4,normalized_delta,128
39,0.10233200740951456,0.16667290241457522,0.10198845426110845,0.10233200740951456,0.10233200740951456,0.10233200740951456,0.1671090362360701,0.16667290241457522,0.16667290241457522,0.16667290241457522,depablo_low_temp,4,normalized_delta,128
40,0.10184013702367481,0.16582929073774721,0.1014962823865445,0.10184013702367481,0.10184013702367481,0.10184013702367481,0.16625280956213828,0.16582929073774721,0.16582929073774721,0.16582929073774721,depablo_low_temp,4,normalized_delta,128
