split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,depablo_low_temp,0,0,0.22520272433757782,-0.29898470640182495,0.1836555153131485,-0.06761695444583893,0.17704300582408905,-0.08483859151601791,0.45097339153289795,0.14765864610671997
train,depablo_low_temp,0,10,0.3128620982170105,0.05005832016468048,-0.7654551267623901,0.37110820412635803,-0.22778579592704773,-0.29324692487716675,0.1757507175207138,0.4737992286682129
train,depablo_low_temp,0,20,0.4409247636795044,0.3418375849723816,-1.6952016353607178,0.8124718070030212,-0.6591423749923706,-0.5271276831626892,-0.047458283603191376,0.7853484749794006
train,depablo_low_temp,0,30,0.5985389947891235,0.601306140422821,-2.630563259124756,1.2643532752990723,-1.116619348526001,-0.7825978994369507,-0.24050235748291016,1.093436360359192
train,depablo_low_temp,0,40,0.7858982086181641,0.8274150490760803,-3.5698280334472656,1.726071834564209,-1.599793791770935,-1.0595331192016602,-0.4024926722049713,1.3974075317382812
train,depablo_low_temp,0,50,1.0015723705291748,1.0215266942977905,-4.5122599601745605,2.1969172954559326,-2.1072299480438232,-1.356799602508545,-0.5347148180007935,1.697277545928955
train,depablo_low_temp,0,60,1.2455226182937622,1.1831533908843994,-5.456723213195801,2.676396131515503,-2.638503313064575,-1.6741843223571777,-0.6367610096931458,1.9926502704620361
train,depablo_low_temp,0,70,1.5176539421081543,1.3113601207733154,-6.401026248931885,3.163538694381714,-3.192788600921631,-2.011288642883301,-0.7078769207000732,2.2827534675598145
train,depablo_low_temp,0,80,1.8168870210647583,1.4077939987182617,-7.345851898193359,3.6583445072174072,-3.7694122791290283,-2.367417335510254,-0.7495279312133789,2.5680670738220215
train,depablo_low_temp,0,90,2.1440773010253906,1.469199538230896,-8.28654670715332,4.159024238586426,-4.367488861083984,-2.742478370666504,-0.7589396834373474,2.846726417541504
train,depablo_low_temp,0,100,2.4997568130493164,1.4951627254486084,-9.223512649536133,4.665922164916992,-4.987593650817871,-3.13688325881958,-0.7356921434402466,3.118802547454834
train,depablo_low_temp,1,0,1.3697872161865234,-2.496713876724243,1.8763971328735352,-0.508968710899353,-0.2048245668411255,-0.6548507809638977,2.385504722595215,-0.7312335968017578
train,depablo_low_temp,1,10,1.699997901916504,-2.7092840671539307,1.4964396953582764,-0.2538467049598694,-0.6123664975166321,-0.947759747505188,2.6007320880889893,-0.6586419343948364
train,depablo_low_temp,1,20,2.155825614929199,-3.115248918533325,1.2096521854400635,-0.005588011350482702,-1.090836763381958,-1.3146945238113403,2.9904727935791016,-0.643649160861969
train,depablo_low_temp,1,30,2.693216562271118,-3.6152241230010986,0.9180312752723694,0.2667890787124634,-1.637829303741455,-1.7394622564315796,3.467599391937256,-0.6421743035316467
train,depablo_low_temp,1,40,3.3065390586853027,-4.202718257904053,0.6218893527984619,0.5616328120231628,-2.248623847961426,-2.2180607318878174,4.026049613952637,-0.6532741785049438
train,depablo_low_temp,1,50,3.9917778968811035,-4.873633861541748,0.32254505157470703,0.8773001432418823,-2.919495105743408,-2.747485399246216,4.661942005157471,-0.6766775846481323
train,depablo_low_temp,1,60,4.745046615600586,-5.624149799346924,0.02159152925014496,1.2120364904403687,-3.6467032432556152,-3.324772596359253,5.371633529663086,-0.7122454047203064
train,depablo_low_temp,1,70,5.560564994812012,-6.448222637176514,-0.27930474281311035,1.5635706186294556,-4.42491340637207,-3.9456119537353516,6.1494245529174805,-0.7594796419143677
train,depablo_low_temp,1,80,6.43735933303833,-7.3461713790893555,-0.5770964622497559,1.9303241968154907,-5.2522873878479,-4.6088714599609375,6.995434761047363,-0.8193146586418152
train,depablo_low_temp,1,90,7.370835304260254,-8.3121919631958,-0.8725900650024414,2.3114254474639893,-6.125349521636963,-5.311462879180908,7.904297351837158,-0.8905945420265198
train,depablo_low_temp,1,100,8.35876178741455,-9.346002578735352,-1.1608457565307617,2.704141139984131,-7.040563583374023,-6.0510759353637695,8.875494956970215,-0.9746907949447632
train,depablo_low_temp,2,0,0.4915649890899658,-0.7650231122970581,0.48790010809898376,-0.13838651776313782,0.06307891756296158,-0.22869285941123962,0.8638723492622375,-0.02840098924934864
train,depablo_low_temp,2,10,0.7505491375923157,-0.733713686466217,-0.22354210913181305,0.24228882789611816,-0.4004780352115631,-0.5217724442481995,0.8702163696289062,0.17821145057678223
train,depablo_low_temp,2,20,1.1133177280426025,-0.8489561080932617,-0.8863825798034668,0.6301427483558655,-0.9329337477684021,-0.880689799785614,1.009483814239502,0.34746354818344116
train,depablo_low_temp,2,30,1.5528759956359863,-1.0520440340042114,-1.555955171585083,1.0419461727142334,-1.5310301780700684,-1.2947503328323364,1.230237364768982,0.5046300292015076
train,depablo_low_temp,2,40,2.062312602996826,-1.3324569463729858,-2.237065315246582,1.4779107570648193,-2.1906957626342773,-1.7598105669021606,1.5230109691619873,0.6527959704399109
train,depablo_low_temp,2,50,2.636044979095459,-1.682045817375183,-2.9328863620758057,1.9378702640533447,-2.908409357070923,-2.2724268436431885,1.8804340362548828,0.7941675186157227
train,depablo_low_temp,2,60,3.2673768997192383,-2.0906295776367188,-3.6479973793029785,2.421966075897217,-3.680187225341797,-2.8285648822784424,2.293360948562622,0.931709885597229
train,depablo_low_temp,2,70,3.9500679969787598,-2.5485942363739014,-4.387041091918945,2.930494785308838,-4.502496719360352,-3.424553155899048,2.7531375885009766,1.0682692527770996
