epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,val_ae_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_step_100,val_ae_source_depablo_low_temp_position_mse_step_100,val_ae_source_depablo_low_temp_p_ratio_r2_sum_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_step_100,val_ae_source_depablo_mixed_temp_position_mse_step_100,val_ae_source_depablo_mixed_temp_p_ratio_r2_sum_100,val_ae_source_lj_noisy_p_ratio_r2_step_100,val_ae_source_lj_noisy_position_mse_step_100,val_ae_source_lj_noisy_p_ratio_r2_sum_100,val_ae_source_reid_p_ratio_r2_step_100,val_ae_source_reid_position_mse_step_100,val_ae_source_reid_p_ratio_r2_sum_100,val_ae_mean_source_p_ratio_r2_step_100,val_ae_min_source_p_ratio_r2_sum_100,dataset,latent_dim,target_mode,hidden_size
1,0.7471436858766164,0.584659234535965,0.7471436858766164,0.33842484697169467,1.9701689525319654,0.4713226877182369,0.2928255111597508,0.7681854995954119,1.9701689525319654,0.584659234535965,0.1794659449660685,0.30385905582807027,1.4269971558824182,0.4140867598471232,0.58110222913092,1.4269971558824182,-0.014164224402640313,-0.12574942616702756,1.2873728019258124e-05,-0.12574942616702756,-0.07024078751396612,2.9611937793561083e-05,-0.07024078751396612,-27.25115620667033,2.289440276399546e-05,-27.25115620667033,0.0021823627877749496,9.755424059676443e-06,0.0021823627877749496,-6.861241014390887,-27.25115620667033,06b 4D reconstruction,2,normalized_delta,96
2,0.6478132038955161,0.5606197386818088,0.6478132038955161,0.22055232561682994,1.85861287045149,0.4070418621358193,0.1998143927764751,0.6715053627451536,1.85861287045149,0.5606197386818088,0.1778678682167083,0.26541974673455115,1.3876148390118033,0.39881041640182957,0.5574282175912231,1.3876148390118033,-0.016147174243612783,-0.06679161110345211,9.055869179519505e-06,-0.06679161110345211,-0.025664205169964482,2.7188085721263632e-05,-0.025664205169964482,-30.121508063529504,1.9320927594890237e-05,-30.121508063529504,0.026718083602562226,1.0056609107778059e-05,0.026718083602562226,-7.5468114490500895,-30.121508063529504,06b 4D reconstruction,2,normalized_delta,96
3,0.6179734755292712,0.5323836630607841,0.6179734755292712,0.1888668460130927,1.8297967174543222,0.37329609600805014,0.1755571402314859,0.6418791999267378,1.8297967174543222,0.5323836630607841,0.16616444976534694,0.22786931980226655,1.3711316511326004,0.3506784976052586,0.5289609795763681,1.3711316511326004,0.2200952720010475,0.21431021305330078,7.649981102986204e-06,0.21431021305330078,0.23870531952459362,2.7442185580639488e-05,0.23870531952459362,-24.499107477662402,1.761031553542125e-05,-24.499107477662402,0.27735820648802434,8.557338742321007e-06,0.27735820648802434,-5.942183434649121,-24.499107477662402,06b 4D reconstruction,2,normalized_delta,96
4,0.5572331694392819,0.5000617135787316,0.5572331694392819,0.14799774932884888,1.678227833843985,0.3283910697303977,0.16605985687360933,0.5801691274442102,1.678227833843985,0.5000617135787316,0.17055310231808107,0.1687860294478014,1.3367923643672839,0.3158220019249711,0.49798837451453437,1.3367923643672839,0.40835861313684274,0.49560023380649976,7.5606069458444836e-06,0.49560023380649976,0.5846303541265275,2.7866968639500556e-05,0.5846303541265275,-22.52582810529763,1.8235238940178533e-05,-22.52582810529763,0.18963962426701408,8.5270598333409e-06,0.18963962426701408,-5.313989473274398,-22.52582810529763,06b 4D reconstruction,2,normalized_delta,96
5,0.5281269006107164,0.4865134841589471,0.5281269006107164,0.1337884850063814,1.5917245773929851,0.30012666975910013,0.164156119652063,0.5474489629526325,1.5917245773929851,0.4865134841589471,0.16778608155436814,0.15779485262464732,1.319776466814801,0.2913141862663906,0.4841678968150518,1.319776466814801,0.5952933979750001,0.6718428830850403,6.54127408097338e-06,0.6718428830850403,0.7274072452743261,2.6511813848628664e-05,0.7274072452743261,-16.152396709114292,1.6630687923679943e-05,-16.152396709114292,0.49559181273861164,8.181317855360249e-06,0.49559181273861164,-3.5643886920040786,-16.152396709114292,06b 4D reconstruction,2,normalized_delta,96
6,0.5165247256341188,0.47443543938117416,0.5165247256341188,0.12610370409582913,1.5648204702515847,0.2839192812415687,0.16354371892222067,0.5345967936278008,1.5648204702515847,0.47443543938117416,0.1650780213676626,0.1388737150846282,1.301753463660134,0.28141417980077676,0.4717798449783004,1.301753463660134,0.6091146775762923,0.7133431399161891,5.601899272278388e-06,0.7133431399161891,0.7160248062092768,2.5800094795158658e-05,0.7160248062092768,-15.97137614136663,1.5649560282327002e-05,-15.97137614136663,0.53316832538854,7.991488064362785e-06,0.53316832538854,-3.5022099674631555,-15.97137614136663,06b 4D reconstruction,2,normalized_delta,96
7,0.48019520163889456,0.42946066527918214,0.48019520163889456,0.08937924912589576,1.5058676030913831,0.2415525799418391,0.16598227930811082,0.5006954278668072,1.5058676030913831,0.42946066527918214,0.14838784049788956,0.0788886116060894,1.2665253989980556,0.20894017770478968,0.42568550720170606,1.2665253989980556,0.8486892416523936,0.9708566461972511,3.642358109345878e-06,0.9708566461972511,0.8264140526544448,2.3887279212431167e-05,0.8264140526544448,-4.380348801659525,1.1051070055145829e-05,-4.380348801659525,0.5905865991798218,8.500833712332678e-06,0.5905865991798218,-0.4981228759070019,-4.380348801659525,06b 4D reconstruction,2,normalized_delta,96
8,0.43497949638385547,0.39980059783176886,0.43497949638385547,0.06067846313472322,1.4542625365638921,0.1735860471551126,0.12421643325374296,0.4531858700268678,1.4542625365638921,0.39980059783176886,0.11886941185366595,0.06873270146024879,1.2251258111791685,0.17201666806067806,0.39618614813844033,1.2251258111791685,0.9165196054978677,0.9637811974884194,3.4701760483812904e-06,0.9637811974884194,0.8107303428705368,2.3302635423760875e-05,0.8107303428705368,0.1374151418193268,8.920930531530757e-06,0.1374151418193268,0.8575750629240971,7.416573231466827e-06,0.8575750629240971,0.6923754362755951,0.1374151418193268,06b 4D reconstruction,2,normalized_delta,96
9,0.42360296886664606,0.3995635941764524,0.42360296886664606,0.05616701759854442,1.4416423883480516,0.15996568123975644,0.10210975216105286,0.43997120983685134,1.4416423883480516,0.3995635941764524,0.11801982569886604,0.07262197801901493,1.2218689378350973,0.17186650509393075,0.39609431166172726,1.2218689378350973,0.92931550867779,0.9681814618979954,3.4445386489778684e-06,0.9681814618979954,0.8549277846956224,2.3056318025282962e-05,0.8549277846956224,0.0333799082128573,8.848217476042919e-06,0.0333799082128573,0.8662943501155248,7.365066844045032e-06,0.8662943501155248,0.6806958762305,0.0333799082128573,06b 4D reconstruction,2,normalized_delta,96
10,0.41787800451983576,0.39022726467129565,0.41787800451983576,0.054158127318198974,1.4283687409911703,0.1576564076831454,0.09824930632803515,0.4346081455801375,1.4283687409911703,0.39022726467129565,0.11422913182468619,0.0608390740599134,1.2084119746868964,0.16387972637312487,0.3868399767361552,1.2084119746868964,0.9437842151284281,0.9757773293106866,3.0372315109161717e-06,0.9757773293106866,0.8820573952411535,2.276303698636184e-05,0.8820573952411535,0.25824082956505934,8.679867380578799e-06,0.25824082956505934,0.8946632252402384,7.0540070709057545e-06,0.8946632252402384,0.7526846948392845,0.25824082956505934,06b 4D reconstruction,2,normalized_delta,96
