epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.7544975757598877,0.570525341520184,0.7294004192477779,0.26746837556047337,1.7405476019047854,0.23901426074536222,0.7490100794035404,1.7405476019047854,0.6616460717822376,0.24103496927571924,0.16096601294059504,1.3095750415795728,0.5705253412652956,1.3095750415795728,shared3,6,normalized_delta,128
2,0.6279198380938747,0.525226793634264,0.6032343347344482,0.15837094270374993,1.5790454932472162,0.14624875331656975,0.6278883964225119,1.5790454932472162,0.610789646521995,0.16820379368176586,0.14888219849059456,1.2585943888676794,0.5252267936800132,1.2585943888676794,shared3,6,normalized_delta,128
3,0.5788149248612554,0.5027640632108639,0.5581645799833431,0.12282506068250243,1.478970519178792,0.12903078061185386,0.5769421201577162,1.478970519178792,0.5868323631976781,0.14593058889241595,0.1411374671874862,1.2212241262981767,0.502764060792693,1.2212241262981767,shared3,6,normalized_delta,128
4,0.5417643908868757,0.4675813589441149,0.5205477706434434,0.09104030656720132,1.4071852907799838,0.12710041009020387,0.541775335812463,1.4071852907799838,0.550761724145789,0.09512286439145866,0.1397298864824207,1.167891328036785,0.4675813596368881,1.167891328036785,shared3,6,normalized_delta,128
5,0.5064368113091118,0.44191244236732785,0.48577116824555816,0.061120455402513624,1.339950455123918,0.11720743576685587,0.5060927820977624,1.339950455123918,0.5239050804784423,0.07143772385132156,0.12713767935178782,1.1271619196785123,0.44191244096054055,1.1271619196785123,shared3,6,normalized_delta,128
6,0.4828374121272773,0.43420732040938576,0.4652510537912971,0.05109193580369399,1.3099132120609283,0.08456872335651465,0.4818579570737123,1.3099132120609283,0.5165383642441348,0.0660227814003041,0.10251689482676356,1.1340822846481675,0.4342073202917451,1.1340822846481675,shared3,6,normalized_delta,128
7,0.47483748610605275,0.4265971335925554,0.4560142706883581,0.049440796296833685,1.298900689681371,0.07525979274589764,0.4745337595747008,1.298900689681371,0.5087923493824507,0.05939991834426397,0.09865016582372942,1.121741318310562,0.42659713415951844,1.121741318310562,shared3,6,normalized_delta,128
8,0.4709162245716965,0.4264172256777161,0.4531316814715402,0.04806675374980124,1.2912156271307091,0.07265447838918158,0.470645619756564,1.2912156271307091,0.5087088503335652,0.05804893136710713,0.09855092651161708,1.1226518252962514,0.42641722772499185,1.1226518252962514,shared3,6,normalized_delta,128
9,0.467257940664626,0.4272844282420058,0.4521131739804619,0.04767115524983112,1.2804844656534362,0.07245457801118231,0.4668700663048165,1.2804844656534362,0.5089719277071325,0.059143508799178034,0.09863584027870705,1.1240739348687623,0.42728442798221583,1.1240739348687623,shared3,6,normalized_delta,128
10,0.4654770562000442,0.42947350944343365,0.44817959399599777,0.047463248824884355,1.2768172424090536,0.07183490713175975,0.4653717994552325,1.2768172424090536,0.5126781069918682,0.056577232823167976,0.09928262508229206,1.1325606727286388,0.42947351021136626,1.1325606727286388,shared3,6,normalized_delta,128
11,0.4691034632293802,0.42937654919530216,0.4522060872692811,0.047948358859211,1.2809763744212033,0.07220470933733802,0.46704314753925075,1.2809763744212033,0.5129628653196912,0.05773029049466315,0.09875610153141774,1.1316432578783286,0.4293765499681365,1.1316432578783286,shared3,6,normalized_delta,128
12,0.46137939743828354,0.4336783859290575,0.44371346677081624,0.04786947317762484,1.2646343887636535,0.07152811887821084,0.4613439936064964,1.2646343887636535,0.5176404940062448,0.06111664699488564,0.10203185646157516,1.1378866532131244,0.43367838555652843,1.1378866532131244,shared3,6,normalized_delta,128
13,0.45965515882299657,0.4342133073430312,0.44364401771311174,0.047538557381723336,1.2581870849718126,0.07145410606212783,0.4590599161385546,1.2581870849718126,0.5196571355979693,0.05677675171510169,0.09895057667438921,1.1469125929631685,0.4342133071175531,1.1469125929631685,shared3,6,normalized_delta,128
14,0.45887022515137993,0.43292425608164387,0.44409667985481127,0.04765693426893001,1.2522513780677527,0.07252440595051698,0.45747757276239986,1.2522513780677527,0.5174986710673884,0.06047937217119493,0.10109994035018117,1.1371934588018218,0.4329242571077326,1.1371934588018218,shared3,6,normalized_delta,128
15,0.45337439853894085,0.4336550029876985,0.43890368771134763,0.047543674189282556,1.2405403855599855,0.07088035702574672,0.45298813892500495,1.2405403855599855,0.5203921105516585,0.058961811946018745,0.09695798461570551,1.1450452244987612,0.43365500702016185,1.1450452244987612,shared3,6,normalized_delta,128
