epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_source_depablo_low_temp_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
1,0.8645867863333369,0.7382030887454449,0.8645867863333369,0.00039564125940211146,0.760483010346631,0.9686905578915853,0.7382030887454449,0.00031540893961523196,0.8351945639327168,0.6470216961503029,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
2,0.5346738879819471,0.4810232189296928,0.5346738879819471,0.00016293011820920925,0.38015010031351604,0.6891976741542778,0.4810232189296928,0.0001478093586192553,0.6422020316123962,0.3210103124640882,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
3,0.4127602532326457,0.41283262686289185,0.4127602532326457,0.00011597156907624872,0.23560180365440836,0.5899187049951898,0.41283262686289185,0.00012932962563667275,0.5725875384516549,0.25101277701370417,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
4,0.3616908969409973,0.3757534330160484,0.3616908969409973,0.00010469618360825204,0.19561678578097177,0.5277650067844544,0.3757534330160484,0.00012063583565177616,0.5068908202454914,0.24201175252557733,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
5,0.33844729788212413,0.3666248756487027,0.33844729788212413,9.923972041920261e-05,0.18804536314015408,0.48884923175635586,0.3666248756487027,0.00011775727686065612,0.4866371033322066,0.24405032780207694,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
6,0.3283645966086522,0.35844481672556794,0.3283645966086522,9.66932107313409e-05,0.18480514320563599,0.47192405041561547,0.35844481672556794,0.00011479249781314869,0.47929881641827526,0.23505507738515735,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
7,0.3221164108160509,0.34976743898975354,0.3221164108160509,9.509828757644531e-05,0.18366061686631666,0.4605722053941474,0.34976743898975354,0.00011182603526127098,0.47565716376155615,0.22136533086188137,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
8,0.31746897771655314,0.3435129446041093,0.31746897771655314,9.399346605957351e-05,0.17863198523839793,0.4563059687734129,0.3435129446041093,0.00010995892464863178,0.46447093838080766,0.22011083203181625,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
9,0.31305198419285585,0.3403585742051941,0.31305198419285585,9.292570328135155e-05,0.17624360159877314,0.44986036581447325,0.3403585742051941,0.00011054288303905861,0.45127796079032123,0.22700201894156635,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
10,0.30985012955694313,0.33367470999708376,0.30985012955694313,9.225157775809094e-05,0.1776131142574142,0.4420871443178759,0.33367470999708376,0.00010847920622697884,0.4478941649030894,0.2170962509382516,Reid + low-T 2D AE,2,normalized_delta,96,delta,one_step,,final_horizon,1,zero
