epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.8711837091728261,0.68385077372659,0.863786768638774,0.8711837091728261,0.8711837091728261,0.8711837091728261,0.681486310204491,0.68385077372659,0.68385077372659,0.68385077372659,reid,4,normalized_delta,128
2,0.6197983902535941,0.618137283687247,0.6130185980545847,0.6197983902535941,0.6197983902535941,0.6197983902535941,0.6153028658009134,0.618137283687247,0.618137283687247,0.618137283687247,reid,4,normalized_delta,128
3,0.5883305946070897,0.6149957478919532,0.5812751757079049,0.5883305946070897,0.5883305946070897,0.5883305946070897,0.612322283879621,0.6149957478919532,0.6149957478919532,0.6149957478919532,reid,4,normalized_delta,128
4,0.5770758313568015,0.6213920879818033,0.5699400524559773,0.5770758313568015,0.5770758313568015,0.5770758313568015,0.6188323251844849,0.6213920879818033,0.6213920879818033,0.6213920879818033,reid,4,normalized_delta,128
5,0.5744229224559508,0.6246120838477509,0.5672873829148317,0.5744229224559508,0.5744229224559508,0.5744229224559508,0.6221007916901726,0.6246120838477509,0.6246120838477509,0.6246120838477509,reid,4,normalized_delta,128
6,0.5725202033002126,0.624422752254759,0.5653991158463453,0.5725202033002126,0.5725202033002126,0.5725202033002126,0.6219467874470865,0.624422752254759,0.624422752254759,0.624422752254759,reid,4,normalized_delta,128
7,0.5695876293276486,0.6227118001697818,0.5624754613167361,0.5695876293276486,0.5695876293276486,0.5695876293276486,0.62027480348479,0.6227118001697818,0.6227118001697818,0.6227118001697818,reid,4,normalized_delta,128
8,0.5652666006825472,0.6209838925569784,0.5581391109251662,0.5652666006825472,0.5652666006825472,0.5652666006825472,0.6186279867979465,0.6209838925569784,0.6209838925569784,0.6209838925569784,reid,4,normalized_delta,128
9,0.5585913468936556,0.6187184931332013,0.5513074699201082,0.5585913468936556,0.5585913468936556,0.5585913468936556,0.6165878647007048,0.6187184931332013,0.6187184931332013,0.6187184931332013,reid,4,normalized_delta,128
10,0.5463132428495507,0.6066468241187977,0.539126933483701,0.5463132428495507,0.5463132428495507,0.5463132428495507,0.604632751448662,0.6066468241187977,0.6066468241187977,0.6066468241187977,reid,4,normalized_delta,128
11,0.5246812638483549,0.589793006394757,0.5179228274249716,0.5246812638483549,0.5246812638483549,0.5246812638483549,0.5878163038869388,0.589793006394757,0.589793006394757,0.589793006394757,reid,4,normalized_delta,128
12,0.5008535118479478,0.5711862947791815,0.49456511869242314,0.5008535118479478,0.5008535118479478,0.5008535118479478,0.5692651062272489,0.5711862947791815,0.5711862947791815,0.5711862947791815,reid,4,normalized_delta,128
13,0.4764672476994364,0.5554452770447824,0.4706805544072076,0.4764672476994364,0.4764672476994364,0.4764672476994364,0.5536127591622062,0.5554452770447824,0.5554452770447824,0.5554452770447824,reid,4,normalized_delta,128
14,0.45497518373947393,0.5424453739542514,0.4496994540879601,0.45497518373947393,0.45497518373947393,0.45497518373947393,0.5407734808977693,0.5424453739542514,0.5424453739542514,0.5424453739542514,reid,4,normalized_delta,128
15,0.43686047478726037,0.5268086450523697,0.4320260677682726,0.43686047478726037,0.43686047478726037,0.43686047478726037,0.525277183012804,0.5268086450523697,0.5268086450523697,0.5268086450523697,reid,4,normalized_delta,128
16,0.41251599741609474,0.4960806389572099,0.4082087087592012,0.41251599741609474,0.41251599741609474,0.41251599741609474,0.49464492144761607,0.4960806389572099,0.4960806389572099,0.4960806389572099,reid,4,normalized_delta,128
17,0.37164053015018766,0.4519367842003703,0.3682179500201815,0.37164053015018766,0.37164053015018766,0.37164053015018766,0.4506931073847227,0.4519367842003703,0.4519367842003703,0.4519367842003703,reid,4,normalized_delta,128
18,0.3634771975639619,0.4331203216861468,0.36017638660575213,0.3634771975639619,0.3634771975639619,0.3634771975639619,0.4323209280555602,0.4331203216861468,0.4331203216861468,0.4331203216861468,reid,4,normalized_delta,128
19,0.34634699429336346,0.3999165146960877,0.3427759005835182,0.34634699429336346,0.34634699429336346,0.34634699429336346,0.39905444253236055,0.3999165146960877,0.3999165146960877,0.3999165146960877,reid,4,normalized_delta,128
20,0.3225004137738755,0.38051345766871236,0.3188810300278036,0.3225004137738755,0.3225004137738755,0.3225004137738755,0.3797191473422572,0.38051345766871236,0.38051345766871236,0.38051345766871236,reid,4,normalized_delta,128
21,0.30271679555114944,0.3669001152156852,0.2990917813228933,0.30271679555114944,0.30271679555114944,0.30271679555114944,0.3662050756684039,0.3669001152156852,0.3669001152156852,0.3669001152156852,reid,4,normalized_delta,128
22,0.2905548325690784,0.35826853092294186,0.28689648356092606,0.2905548325690784,0.2905548325690784,0.2905548325690784,0.3577156047394965,0.35826853092294186,0.35826853092294186,0.35826853092294186,reid,4,normalized_delta,128
23,0.2802610138529225,0.3520930877421051,0.27660350344682993,0.2802610138529225,0.2802610138529225,0.2802610138529225,0.3516465239954414,0.3520930877421051,0.3520930877421051,0.3520930877421051,reid,4,normalized_delta,128
24,0.2726146257433452,0.3477708876307588,0.2689526760852651,0.2726146257433452,0.2726146257433452,0.2726146257433452,0.34741397749166936,0.3477708876307588,0.3477708876307588,0.3477708876307588,reid,4,normalized_delta,128
25,0.26749276461962024,0.34505914169130847,0.2638208436044423,0.26749276461962024,0.26749276461962024,0.26749276461962024,0.344774399214657,0.34505914169130847,0.34505914169130847,0.34505914169130847,reid,4,normalized_delta,128
26,0.26272267982559766,0.3433378734625876,0.25905927156931474,0.26272267982559766,0.26272267982559766,0.26272267982559766,0.3430972996138735,0.3433378734625876,0.3433378734625876,0.3433378734625876,reid,4,normalized_delta,128
27,0.2579929657084377,0.3423391372925835,0.2543619397831591,0.2579929657084377,0.2579929657084377,0.2579929657084377,0.3421037442749366,0.3423391372925835,0.3423391372925835,0.3423391372925835,reid,4,normalized_delta,128
28,0.25442792953629245,0.3419800486881286,0.25081428896243635,0.25442792953629245,0.25442792953629245,0.25442792953629245,0.341728817395051,0.3419800486881286,0.3419800486881286,0.3419800486881286,reid,4,normalized_delta,128
29,0.2517533006048516,0.34196702190092765,0.2481429998125685,0.2517533006048516,0.2517533006048516,0.2517533006048516,0.3417038011684781,0.34196702190092765,0.34196702190092765,0.34196702190092765,reid,4,normalized_delta,128
30,0.24969489880298312,0.3421695687720785,0.24608366738416645,0.24969489880298312,0.24969489880298312,0.24969489880298312,0.341910682967864,0.3421695687720785,0.3421695687720785,0.3421695687720785,reid,4,normalized_delta,128
31,0.24799759780105793,0.34264076498220675,0.2443842170171832,0.24799759780105793,0.24799759780105793,0.24799759780105793,0.34239276037260424,0.34264076498220675,0.34264076498220675,0.34264076498220675,reid,4,normalized_delta,128
32,0.2464033255255536,0.3431977668078616,0.24278775376120681,0.2464033255255536,0.2464033255255536,0.2464033255255536,0.34296829847153276,0.3431977668078616,0.3431977668078616,0.3431977668078616,reid,4,normalized_delta,128
33,0.2447414824052861,0.3437767548748525,0.24112721613951418,0.2447414824052861,0.2447414824052861,0.2447414824052861,0.3435692735365592,0.3437767548748525,0.3437767548748525,0.3437767548748525,reid,4,normalized_delta,128
34,0.24315105032567916,0.3444080814952031,0.23954219494603182,0.24315105032567916,0.24315105032567916,0.24315105032567916,0.3442222943122033,0.3444080814952031,0.3444080814952031,0.3444080814952031,reid,4,normalized_delta,128
35,0.2417589956796483,0.3450575403840048,0.23815892843627615,0.2417589956796483,0.2417589956796483,0.2417589956796483,0.3448893402382964,0.3450575403840048,0.3450575403840048,0.3450575403840048,reid,4,normalized_delta,128
36,0.24050149554876904,0.34565988623944577,0.23691286939735476,0.24050149554876904,0.24050149554876904,0.24050149554876904,0.3455014202845632,0.34565988623944577,0.34565988623944577,0.34565988623944577,reid,4,normalized_delta,128
37,0.23930277826362534,0.3462517059961101,0.23572884173573633,0.23930277826362534,0.23930277826362534,0.23930277826362534,0.34610267289099284,0.3462517059961101,0.3462517059961101,0.3462517059961101,reid,4,normalized_delta,128
