split,source,sim_idx,frame,z0,z1,z2,z3
train,reid,0,0,-1.6924071311950684,3.629080295562744,-2.276055097579956,0.311553031206131
train,reid,0,10,-1.397691249847412,3.341823101043701,-2.3656129837036133,-0.6796094179153442
train,reid,0,20,-1.1601064205169678,3.175238609313965,-2.5303876399993896,-1.680040955543518
train,reid,0,30,-0.9685156941413879,3.0889205932617188,-2.731501340866089,-2.6360697746276855
train,reid,0,40,-0.8204659819602966,3.077622413635254,-2.965543746948242,-3.547119140625
train,reid,0,50,-0.7122490406036377,3.1346540451049805,-3.229217529296875,-4.4161376953125
train,reid,0,60,-0.6393907070159912,3.2518582344055176,-3.5184531211853027,-5.246432304382324
train,reid,0,70,-0.5972328186035156,3.421048879623413,-3.8294754028320312,-6.042397499084473
train,reid,0,80,-0.5823758244514465,3.6362407207489014,-4.1595072746276855,-6.807155132293701
train,reid,0,90,-0.5919824838638306,3.8926210403442383,-4.506525039672852,-7.543900489807129
train,reid,0,100,-0.6216626763343811,4.182153701782227,-4.866530418395996,-8.25573444366455
train,reid,1,0,-1.6873672008514404,3.6070494651794434,-2.2545249462127686,0.3200937807559967
train,reid,1,10,-1.3856515884399414,3.283813238143921,-2.304605722427368,-0.6095764636993408
train,reid,1,20,-1.1419388055801392,3.063634157180786,-2.4035544395446777,-1.4891504049301147
train,reid,1,30,-0.9482465982437134,2.92521071434021,-2.5344152450561523,-2.3034420013427734
train,reid,1,40,-0.8015262484550476,2.8634681701660156,-2.695079803466797,-3.056307077407837
train,reid,1,50,-0.6991684436798096,2.8745617866516113,-2.8844516277313232,-3.7525196075439453
train,reid,1,60,-0.6367956399917603,2.9519078731536865,-3.1005427837371826,-4.399692058563232
train,reid,1,70,-0.611069917678833,3.0906572341918945,-3.3420777320861816,-5.004087448120117
train,reid,1,80,-0.6188669800758362,3.2861950397491455,-3.607757091522217,-5.571356296539307
train,reid,1,90,-0.6567226052284241,3.533031463623047,-3.8956167697906494,-6.106576442718506
train,reid,1,100,-0.7218412160873413,3.827347755432129,-4.204943656921387,-6.615714073181152
train,reid,2,0,0.8343080282211304,-2.5343563556671143,2.2810792922973633,2.977825164794922
train,reid,2,10,1.206405758857727,-3.061495065689087,2.402873992919922,2.233708620071411
train,reid,2,20,1.5682506561279297,-3.5712170600891113,2.517258882522583,1.5009734630584717
train,reid,2,30,1.9216004610061646,-4.065277576446533,2.623772382736206,0.7737904787063599
train,reid,2,40,2.266235828399658,-4.543269157409668,2.722208261489868,0.05229483172297478
train,reid,2,50,2.6028332710266113,-5.006167888641357,2.812814474105835,-0.6647939682006836
train,reid,2,60,2.930417776107788,-5.4526519775390625,2.8953492641448975,-1.3753676414489746
train,reid,2,70,3.2497923374176025,-5.883718967437744,2.9698801040649414,-2.081458806991577
train,reid,2,80,3.560917377471924,-6.2993292808532715,3.0364131927490234,-2.7829411029815674
train,reid,2,90,3.863802194595337,-6.6995344161987305,3.0950067043304443,-3.4797189235687256
train,reid,2,100,4.157681465148926,-7.083410739898682,3.145634889602661,-4.169747352600098
train,reid,3,0,0.7731225490570068,-2.398184061050415,2.1881589889526367,2.9377753734588623
train,reid,3,10,1.1465559005737305,-2.93218994140625,2.3176136016845703,2.2063896656036377
train,reid,3,20,1.511381983757019,-3.4511845111846924,2.44034743309021,1.4833875894546509
