split,source,sim_idx,frame,z0,z1,z2,z3,z4,z5,z6,z7
train,depablo_mixed_temp,0,0,-0.46964699029922485,-1.2089600563049316,0.2186301201581955,-0.6817935705184937,-2.0054521560668945,-1.7458555698394775,0.19109639525413513,1.2369152307510376
train,depablo_mixed_temp,0,10,-0.41035711765289307,-1.3240128755569458,0.08670945465564728,-0.5468307733535767,-1.9932725429534912,-1.5501779317855835,0.3500639498233795,1.3606302738189697
train,depablo_mixed_temp,0,20,-0.285944402217865,-1.6643669605255127,-0.22192047536373138,-0.2533663809299469,-2.085829019546509,-1.1844843626022339,0.7424998879432678,1.7115463018417358
train,depablo_mixed_temp,0,30,-0.25452566146850586,-1.809909462928772,-0.31764277815818787,-0.18240119516849518,-2.1791281700134277,-1.1151149272918701,0.8726313710212708,1.8675137758255005
train,depablo_mixed_temp,0,40,-0.1278277486562729,-2.127530574798584,-0.6168412566184998,0.10972270369529724,-2.2463808059692383,-0.740970253944397,1.2501966953277588,2.190541982650757
train,depablo_mixed_temp,0,50,0.06470925360918045,-2.574329137802124,-1.060882568359375,0.5541076064109802,-2.3073394298553467,-0.14408022165298462,1.8053580522537231,2.652735710144043
train,depablo_mixed_temp,0,60,-0.005250264890491962,-2.5916290283203125,-0.960467517375946,0.3883943259716034,-2.5003743171691895,-0.4373687505722046,1.7044203281402588,2.6852152347564697
train,depablo_mixed_temp,0,70,0.15430472791194916,-2.9098966121673584,-1.313861608505249,0.7638222575187683,-2.4831674098968506,0.08492747694253922,2.1371963024139404,3.0085577964782715
train,depablo_mixed_temp,0,80,0.16371077299118042,-3.079056978225708,-1.3855124711990356,0.7835019826889038,-2.6620004177093506,0.05489027500152588,2.2462589740753174,3.196610450744629
train,depablo_mixed_temp,0,90,0.29875579476356506,-3.3678367137908936,-1.6959974765777588,1.1083931922912598,-2.667532205581665,0.5015144348144531,2.6274356842041016,3.496549129486084
train,depablo_mixed_temp,0,100,0.4140629470348358,-3.648632049560547,-1.9655792713165283,1.3737694025039673,-2.7230916023254395,0.8535337448120117,2.9644813537597656,3.7902398109436035
train,depablo_mixed_temp,1,0,-0.3367100954055786,-0.18058186769485474,0.3810311555862427,-0.3449077606201172,-0.43944478034973145,-0.7461659908294678,-0.21527984738349915,0.06449483335018158
train,depablo_mixed_temp,1,10,0.015929244458675385,-0.24181947112083435,-0.195399209856987,0.49673226475715637,0.389962375164032,0.7019144296646118,0.3829038143157959,0.10133573412895203
train,depablo_mixed_temp,1,20,-0.3408544957637787,-0.4341732859611511,0.28562918305397034,-0.356494665145874,-0.7374287247657776,-0.8307593464851379,-0.07474296540021896,0.3888881504535675
train,depablo_mixed_temp,1,30,-0.06296394020318985,-0.9601224660873413,-0.31847232580184937,0.30149978399276733,-0.6562895178794861,0.07986851781606674,0.6664126515388489,0.9018827080726624
train,depablo_mixed_temp,1,40,0.2759177088737488,-1.0878015756607056,-0.884926974773407,1.1039373874664307,0.049751389771699905,1.426179051399231,1.279069185256958,0.9894288778305054
