epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
1,0.9716974229208732,0.7102345189778134,0.9577492470019742,0.9716974229208732,0.9716974229208732,0.9716974229208732,0.7164424621150829,0.7102345189778134,0.7102345189778134,0.7102345189778134,depablo_mixed_temp,8,normalized_delta,128
2,0.8772398002445698,0.7072159054805525,0.8643935901161871,0.8772398002445698,0.8772398002445698,0.8772398002445698,0.7132463557645679,0.7072159054805525,0.7072159054805525,0.7072159054805525,depablo_mixed_temp,8,normalized_delta,128
3,0.8734679224067613,0.706617527641356,0.8607235397555326,0.8734679224067613,0.8734679224067613,0.8734679224067613,0.7126461514853872,0.706617527641356,0.706617527641356,0.706617527641356,depablo_mixed_temp,8,normalized_delta,128
4,0.8704880032884447,0.7050667449948378,0.8577813975120846,0.8704880032884447,0.8704880032884447,0.8704880032884447,0.7111427889321931,0.7050667449948378,0.7050667449948378,0.7050667449948378,depablo_mixed_temp,8,normalized_delta,128
5,0.8648251519391411,0.7018351135775447,0.8521245908776396,0.8648251519391411,0.8648251519391411,0.8648251519391411,0.7081558019272052,0.7018351135775447,0.7018351135775447,0.7018351135775447,depablo_mixed_temp,8,normalized_delta,128
6,0.8511972186204634,0.6822619321173988,0.8383574525776663,0.8511972186204634,0.8511972186204634,0.8511972186204634,0.6892845124821179,0.6822619321173988,0.6822619321173988,0.6822619321173988,depablo_mixed_temp,8,normalized_delta,128
7,0.8278687935910727,0.6440496245049872,0.8146440985563554,0.8278687935910727,0.8278687935910727,0.8278687935910727,0.6504423227743246,0.6440496245049872,0.6440496245049872,0.6440496245049872,depablo_mixed_temp,8,normalized_delta,128
8,0.8173667745566682,0.6409607584064361,0.8043637648420898,0.8173667745566682,0.8173667745566682,0.8173667745566682,0.6473167911171913,0.6409607584064361,0.6409607584064361,0.6409607584064361,depablo_mixed_temp,8,normalized_delta,128
9,0.8100375416247468,0.6371015165641438,0.7969671267035761,0.8100375416247468,0.8100375416247468,0.8100375416247468,0.6434455038106535,0.6371015165641438,0.6371015165641438,0.6371015165641438,depablo_mixed_temp,8,normalized_delta,128
10,0.8053282202662606,0.6340251245419495,0.7922205659511842,0.8053282202662606,0.8053282202662606,0.8053282202662606,0.6403695000626612,0.6340251245419495,0.6340251245419495,0.6340251245419495,depablo_mixed_temp,8,normalized_delta,128
11,0.8019469888978883,0.6323840710974764,0.7887979252950141,0.8019469888978883,0.8019469888978883,0.8019469888978883,0.6387346656993032,0.6323840710974764,0.6323840710974764,0.6323840710974764,depablo_mixed_temp,8,normalized_delta,128
12,0.7995126915213309,0.6311831500497647,0.7863500643913683,0.7995126915213309,0.7995126915213309,0.7995126915213309,0.6375172779662535,0.6311831500497647,0.6311831500497647,0.6311831500497647,depablo_mixed_temp,8,normalized_delta,128
13,0.7976461288764288,0.6299926767824218,0.7844778149927917,0.7976461288764288,0.7976461288764288,0.7976461288764288,0.6363020552671514,0.6299926767824218,0.6299926767824218,0.6299926767824218,depablo_mixed_temp,8,normalized_delta,128
14,0.7959648786798904,0.6283514508977532,0.7827970283792207,0.7959648786798904,0.7959648786798904,0.7959648786798904,0.6346502630622126,0.6283514508977532,0.6283514508977532,0.6283514508977532,depablo_mixed_temp,8,normalized_delta,128
15,0.7943421086394473,0.6266587222926319,0.7811712165804285,0.7943421086394473,0.7943421086394473,0.7943421086394473,0.632955737557495,0.6266587222926319,0.6266587222926319,0.6266587222926319,depablo_mixed_temp,8,normalized_delta,128
16,0.7927941935431017,0.6249885398719925,0.7796198922944696,0.7927941935431017,0.7927941935431017,0.7927941935431017,0.6312831874529365,0.6249885398719925,0.6249885398719925,0.6249885398719925,depablo_mixed_temp,8,normalized_delta,128
17,0.791250377599346,0.6233652611845173,0.7780698779382204,0.791250377599346,0.791250377599346,0.791250377599346,0.6296511593682226,0.6233652611845173,0.6233652611845173,0.6233652611845173,depablo_mixed_temp,8,normalized_delta,128
18,0.7897431523980278,0.6217558999196626,0.7765611022906868,0.7897431523980278,0.7897431523980278,0.7897431523980278,0.6280263041553553,0.6217558999196626,0.6217558999196626,0.6217558999196626,depablo_mixed_temp,8,normalized_delta,128
19,0.7882779487261646,0.6201472516404465,0.7750984596186563,0.7882779487261646,0.7882779487261646,0.7882779487261646,0.6263981811935082,0.6201472516404465,0.6201472516404465,0.6201472516404465,depablo_mixed_temp,8,normalized_delta,128
20,0.7867580145793526,0.6184871915029362,0.7735846462022317,0.7867580145793526,0.7867580145793526,0.7867580145793526,0.6247155832243152,0.6184871915029362,0.6184871915029362,0.6184871915029362,depablo_mixed_temp,8,normalized_delta,128
21,0.7851037197403218,0.616669494076632,0.7719395008526351,0.7851037197403218,0.7851037197403218,0.7851037197403218,0.6228716449113563,0.616669494076632,0.616669494076632,0.616669494076632,depablo_mixed_temp,8,normalized_delta,128
22,0.7831708693582761,0.6145146969647612,0.7700194574108249,0.7831708693582761,0.7831708693582761,0.7831708693582761,0.6206879350356758,0.6145146969647612,0.6145146969647612,0.6145146969647612,depablo_mixed_temp,8,normalized_delta,128
23,0.7807616915553808,0.61186013839324,0.7676307830175287,0.7807616915553808,0.7807616915553808,0.7807616915553808,0.6180051334376913,0.61186013839324,0.61186013839324,0.61186013839324,depablo_mixed_temp,8,normalized_delta,128
24,0.7777522389433886,0.6087469712947495,0.7646559751347491,0.7777522389433886,0.7777522389433886,0.7777522389433886,0.6148693600553088,0.6087469712947495,0.6087469712947495,0.6087469712947495,depablo_mixed_temp,8,normalized_delta,128
25,0.7741147825396375,0.6056020466494374,0.7610760789756712,0.7741147825396375,0.7741147825396375,0.7741147825396375,0.6117096876259893,0.6056020466494374,0.6056020466494374,0.6056020466494374,depablo_mixed_temp,8,normalized_delta,128
