source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.6312673985229353,0.1240773048253686,0.0635535199374179,1.85791082962794e-07,0.0009984878008253873,0.00018598398673930205
depablo_low_temp,10,20,20,20,0.7007782120333437,0.13117599668903154,0.08909196724582674,1.359514690157937e-07,0.0006873038131743669,0.00021705684630433098
depablo_low_temp,25,20,20,20,0.8926019340547832,0.0885555679379548,0.1113451632350467,2.3194291856043492e-07,0.0005299389362335205,0.00034725426521617917
depablo_low_temp,50,20,20,20,0.9615079079578077,0.05667929293564642,0.12192390929122102,6.985256035818566e-07,0.0005283982027322054,0.00040359001141041515
depablo_low_temp,75,20,20,20,0.9812620977402298,0.040143979810386254,0.1271388104990921,1.5213715876427613e-06,0.0006907150149345398,0.0004054157237987965
depablo_low_temp,100,20,20,20,0.991053255874466,0.027165594226418833,0.1309363081666797,2.6948975687446363e-06,0.0008566439151763916,0.0004382443585200235
depablo_low_temp,125,20,20,20,0.9943649663747264,0.02240319504232399,0.1341610869454215,4.3150633075583755e-06,0.0011366864666342736,0.0005213437136262656
depablo_low_temp,149,20,20,20,0.9929104009618721,0.024058823960192252,0.13699498132137658,6.946532684537487e-06,0.002142097894102335,0.0007721486559603363
depablo_low_temp,150,20,20,20,0.9927988610910646,0.024203132525886805,0.13710567759410502,7.091681754900492e-06,0.0022024523466825487,0.0007856582466047257
depablo_mixed_temp,5,20,20,20,-0.21170276661090637,0.3987954147687794,0.22679945757564682,1.651021814339515e-05,0.0012681733976933173,0.0015794581544469112
depablo_mixed_temp,10,20,20,20,-0.269356945753241,0.34040011327221953,0.17922109704665723,1.895175832800078e-05,0.001546097217942588,0.0016250318258244079
depablo_mixed_temp,25,20,20,20,0.547552853587884,0.22377249338234026,0.18142652653321048,1.8934987986085615e-05,0.0016535605594981463,0.001995531949796714
depablo_mixed_temp,50,20,20,20,0.014578880696171193,0.25389124469558333,0.12905106469273595,2.3828585776186627e-05,0.0026017936295829715,0.0020940994771081025
depablo_mixed_temp,75,20,20,20,0.46925646261249343,0.20409966088009637,0.1721180025747532,2.2347506813957807e-05,0.0027437076671048997,0.0015786086863954552
depablo_mixed_temp,100,20,20,20,0.38446968554289396,0.16983912971618714,0.12643548055144446,2.6128002076575285e-05,0.001887153391726315,0.0017214743507793172
depablo_mixed_temp,125,20,20,20,0.7663679323421899,0.12150013641432625,0.15482135978229525,2.9592784682108685e-05,0.0027491677086800338,0.0018414199235849082
depablo_mixed_temp,149,20,20,20,0.6665728443932488,0.1362390002792425,0.13202052126728464,3.162410899903989e-05,0.0044415431097149845,0.0014701052015880123
depablo_mixed_temp,150,20,20,20,0.6693272137541519,0.14761828583855102,0.13788865110405393,3.0489224741359067e-05,0.004363577766343951,0.0016882536670891567
lj_noisy,5,20,20,20,-3.547064347055694,0.05846141309279681,0.0012192600578043978,1.2667302762281452e-07,0.0006997423974098637,0.00026262003593728877
lj_noisy,10,20,20,20,-1.0900149685182825,0.049944837892788356,0.002153844244672589,1.1363975769285161e-07,0.0005267925560474395,0.00018401231063762679
lj_noisy,25,20,20,20,-0.33870478142435245,0.05985661516542885,0.004116859972161529,3.646740495355516e-07,0.00041831337148323655,0.0002484079945133999
lj_noisy,50,20,20,20,0.24960657781625517,0.04884704859804527,0.004765160046327359,1.565327585240084e-06,0.0004564752336591482,0.0003027441329322755
lj_noisy,75,20,20,20,0.4395640782786876,0.041217689556743944,0.005096114207392416,4.005367600257159e-06,0.0005810616537928581,0.00033264916855841876
lj_noisy,100,20,20,20,0.5145699045584947,0.037745653349495666,0.005310082358180217,7.746356141069555e-06,0.0006763916462659836,0.0004424404352903366
lj_noisy,125,20,20,20,0.6498362764961224,0.03543266259585196,0.005569300277656472,1.3071739385850378e-05,0.0008371341973543167,0.0005446188384667039
lj_noisy,149,20,20,20,0.40704208270220243,0.048662020963088214,0.0058612530060078456,2.060425440504332e-05,0.0017899490892887115,0.0007000120356678962
lj_noisy,150,20,20,20,0.3815748692677373,0.04963149537069419,0.005877561133984836,2.0994085934944452e-05,0.0018465327098965644,0.0007097018649801611
reid,5,20,20,20,-1.7508184012130061,0.1961587163216635,0.02154076783415691,8.094684336157343e-08,0.0003866471612127498,0.00022094954310887261
reid,10,20,20,20,-0.18588783035959744,0.14800280702205826,0.028346618455362994,1.0628780167110108e-07,0.00034499590110499413,0.000262853621825343
reid,25,20,20,20,0.7053413433111193,0.07842833548443989,0.034074291474254684,3.9841717356381425e-07,0.0005677039851434528,0.0003218376154109137
reid,50,20,20,20,0.9054251693447659,0.04528296121338706,0.03674579830514,1.4605869544936922e-06,0.0007557137636467814,0.00034096308663720263
reid,75,20,20,20,0.9438251433394229,0.035335351129793566,0.03814548712888468,3.4999066016894178e-06,0.0009541666600853205,0.0003866002167342231
reid,100,20,20,20,0.9655094039594412,0.028110499949892342,0.039261933802947645,6.417430998340023e-06,0.0009292277973145247,0.00044733807881129904
reid,125,20,20,20,0.97773314629233,0.024764794863182327,0.040278386785974486,1.0359315879782116e-05,0.0009530801326036453,0.0005253070936305449
reid,149,20,20,20,0.9632628542047033,0.027858434593474136,0.04122426506644665,1.6072960136170877e-05,0.002142574079334736,0.0006546317134052515
reid,150,20,20,20,0.9619896159264124,0.02814903736566583,0.041262728129658005,1.6372261387687104e-05,0.0022168461233377456,0.0006613211095100269
