source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,0.7614013732388153,0.0971364609858049,0.0635535199374179,2.0786843522024867e-07,0.0009743719216203317,0.00020122890164202544
depablo_low_temp,10,20,20,20,0.8443068503081088,0.09519931733766492,0.08909196724582674,1.1565384463452233e-07,0.0006537699257023633,0.00014114876903477126
depablo_low_temp,25,20,20,20,0.9162092062697014,0.07380459202062331,0.1113451632350467,1.7123778173200321e-07,0.0003512537921778858,0.00020389631172292865
depablo_low_temp,50,20,20,20,0.9458149230445635,0.058731447785979496,0.12192390929122102,6.558528717448553e-07,0.0005408094031736255,0.00035081901878584174
depablo_low_temp,75,20,20,20,0.9631509016177514,0.04773276374392338,0.1271388104990921,1.4924044677400162e-06,0.0006806707009673118,0.000492661030148156
depablo_low_temp,100,20,20,20,0.9647781220961746,0.04985070652030423,0.1309363081666797,2.984034867381524e-06,0.0011490608099848031,0.0007846495806006715
depablo_low_temp,125,20,20,20,0.9530840825174093,0.06139150104078996,0.1341610869454215,6.0312732671263806e-06,0.0020382588263601065,0.001285716495476663
depablo_low_temp,149,20,20,20,0.9299896188593532,0.07893882615401564,0.13699498132137658,1.1556071331142449e-05,0.0033757219091057776,0.002023579750675708
depablo_low_temp,150,20,20,20,0.928831541604524,0.07964943956943256,0.13710567759410502,1.1855437537633407e-05,0.0034398434683680533,0.0020587806007824837
depablo_mixed_temp,5,20,20,20,-0.21264805137662202,0.3990745630262568,0.22679945757564682,1.5251206395561212e-05,0.001678288757102564,0.0005135410283401143
depablo_mixed_temp,10,20,20,20,-0.36176342728946054,0.38029886828979886,0.17922109704665723,1.6255122366715115e-05,0.0014721344748977571,0.000672493292222498
depablo_mixed_temp,25,20,20,20,-0.052741953637023054,0.29545147244708986,0.18142652653321048,1.6484212287792844e-05,0.0020087745622731747,0.0006513617554446682
depablo_mixed_temp,50,20,20,20,0.38525629070533884,0.18413979802575198,0.12905106469273595,2.2304092910019334e-05,0.0037067946745082737,0.0007328863837756216
depablo_mixed_temp,75,20,20,20,-0.46651513436560355,0.24723295164012032,0.1721180025747532,2.458890550940396e-05,0.004140653181821108,0.001396603674220387
depablo_mixed_temp,100,20,20,20,0.6495421570174191,0.13408184457072678,0.12643548055144446,2.4848892149975654e-05,0.0028627987019717695,0.0016459522594232112
depablo_mixed_temp,125,20,20,20,0.7805442121682921,0.13263487972163707,0.15482135978229525,2.869849760145371e-05,0.0038028355687856675,0.002547796696308069
depablo_mixed_temp,149,20,20,20,0.5354646750148865,0.1617283385846961,0.13202052126728464,3.5569006183777677e-05,0.0053691842127591375,0.0022979981964454054
depablo_mixed_temp,150,20,20,20,0.7096780090257502,0.1374690673851586,0.13788865110405393,3.5509448241555217e-05,0.005478886095806957,0.0019895066157914697
lj_noisy,5,20,20,20,-17.62713165717266,0.1328537837902421,0.0012192600578043978,1.8558722070238786e-08,0.00012217985931783915,0.00010189651948167011
lj_noisy,10,20,20,20,-2.6658946479977303,0.07876830991226806,0.002153844244672589,4.260606276673684e-08,0.00019767775665968657,8.957744430517777e-05
lj_noisy,25,20,20,20,0.16113979563571468,0.04751511480862636,0.004116859972161529,3.131541234324686e-07,0.00038321043830364944,0.000151179387466982
lj_noisy,50,20,20,20,0.20867598047435276,0.05021871462653419,0.004765160046327359,1.557680008090756e-06,0.0005441028857603669,0.0002590847667306662
lj_noisy,75,20,20,20,0.0021718414320360813,0.05550531418299309,0.005096114207392416,4.058118759076024e-06,0.0008003621362149716,0.00043260707752779126
lj_noisy,100,20,20,20,-0.40096657145761005,0.06635028148262172,0.005310082358180217,8.067089584073984e-06,0.001307771448045969,0.0006391521310433745
lj_noisy,125,20,20,20,-1.5268523612817555,0.09684070215280086,0.005569300277656472,1.447751305931888e-05,0.002431087149307132,0.0009032335598021746
lj_noisy,149,20,20,20,-2.6985871368300196,0.12256853093593008,0.0058612530060078456,2.4064937906587148e-05,0.003801341215148568,0.0011653241934254765
lj_noisy,150,20,20,20,-2.7330924823536766,0.12323063103929748,0.005877561133984836,2.455246794852428e-05,0.003857082827016711,0.001175197632983327
reid,5,20,20,20,-0.743606270735953,0.15741330882801696,0.02154076783415691,2.5607666076510328e-08,0.00023160573036875575,0.00016804130009404617
reid,10,20,20,20,0.20420635343741622,0.11600592653498039,0.028346618455362994,5.273461867183471e-08,0.0002146365528460592,0.00019631825289252448
reid,25,20,20,20,0.7378117160913951,0.07013406880016053,0.034074291474254684,3.422437558242564e-07,0.0005013301037251949,0.0002916077799454797
reid,50,20,20,20,0.9172183570129282,0.038025495881674046,0.03674579830514,1.4699153446429135e-06,0.0006722633494064212,0.0003101081987551879
reid,75,20,20,20,0.9484214157145043,0.03667159527967052,0.03814548712888468,3.470116904225051e-06,0.0008178737014532089,0.0004616385762346908
reid,100,20,20,20,0.9133034457568907,0.04819629749197593,0.039261933802947645,6.908882764378177e-06,0.0016077167820185423,0.000723065051715821
reid,125,20,20,20,0.8557259134381693,0.0609553207218879,0.040278386785974486,1.2887055009969118e-05,0.0034613651689141987,0.0010086522524943575
reid,149,20,20,20,0.8012428640088105,0.07130528468339907,0.04122426506644665,2.174361820834747e-05,0.00559424920938909,0.001330204081023112
reid,150,20,20,20,0.7991413769852468,0.07170270678791307,0.041262728129658005,2.218480285591795e-05,0.005687661189585924,0.0013442422496154904
