source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error
depablo_low_temp,5,20,20,20,-0.5095203921705072,0.22074881481646638,0.0635535199374179,1.6448701503080088e-07,0.0008317454106872901,0.00018838704090740066
depablo_low_temp,10,20,20,20,0.6088428821837139,0.16397858548417557,0.08909196724582674,1.3048923754865883e-07,0.0006582572503248229,0.00022787903653807007
depablo_low_temp,25,20,20,20,0.845944439451803,0.10904043875330596,0.1113451632350467,2.4130750801987234e-07,0.000521247333381325,0.00040366072789765894
depablo_low_temp,50,20,20,20,0.9145707898542266,0.08815590547090489,0.12192390929122102,7.164184040675536e-07,0.0006144076818600297,0.0006019784952513874
depablo_low_temp,75,20,20,20,0.9407158230266255,0.07858845818593432,0.1271388104990921,1.6501263530699362e-06,0.0008924521971493959,0.000833062786841765
depablo_low_temp,100,20,20,20,0.9531570769701265,0.06515355329988667,0.1309363081666797,3.2854125635140006e-06,0.001431958982720971,0.0010017674969276414
depablo_mixed_temp,5,20,20,20,-0.5555575264166637,0.49913020468569924,0.22679945757564682,1.407515420623895e-05,0.0015219616689137183,0.0005687279503035825
depablo_mixed_temp,10,20,20,20,0.25360206806965735,0.31192930564695315,0.17922109704665723,1.6553602294777646e-05,0.0018959393724799155,0.0008419399106060155
depablo_mixed_temp,25,20,20,20,0.06843304711232534,0.3204388601900755,0.18142652653321048,1.671505478526569e-05,0.0025783870252780615,0.0008968688533059321
depablo_mixed_temp,50,20,20,20,0.39565550937247085,0.1876825542789588,0.12905106469273595,2.2414999298803197e-05,0.003385454148519784,0.0013757270062342286
depablo_mixed_temp,75,20,20,20,0.4341375439028661,0.2087174412048533,0.1721180025747532,2.398949804955919e-05,0.0043346442515030505,0.001731488187215291
depablo_mixed_temp,100,20,20,20,0.7654471841405899,0.12832381160270376,0.12643548055144446,3.108504194528905e-05,0.005097125563770533,0.0019787113269558176
lj_noisy,5,20,20,20,-3.6931131052067174,0.05759946340443808,0.0012192600578043978,8.040245931262291e-08,0.0005269844637950883,0.00021235275271465072
lj_noisy,10,20,20,20,-0.42062963319328817,0.04466749328291737,0.002153844244672589,5.955065223162137e-08,0.00035504245897755027,0.00010093879536725581
lj_noisy,25,20,20,20,0.2004602578299559,0.04532942695774774,0.004116859972161529,3.216829163932289e-07,0.00038063442334532736,0.00020631373336073012
lj_noisy,50,20,20,20,0.2248400858730858,0.04682539054551199,0.004765160046327359,1.5482233010288838e-06,0.0005095665575936437,0.0002574199577793479
lj_noisy,75,20,20,20,0.35029599982507753,0.043181182687759126,0.005096114207392416,4.128611976739194e-06,0.0007873660884797573,0.0004499547416344285
lj_noisy,100,20,20,20,0.11196380463251154,0.055156851999278375,0.005310082358180217,8.416939681410441e-06,0.0013054851442575455,0.0007376724388450384
reid,5,20,20,20,0.09575595126981484,0.12091373189793789,0.02154076783415691,5.674777563413613e-08,0.0004810985905351117,0.00010432006511109648
reid,10,20,20,20,0.5484866657253891,0.09983719420120815,0.028346618455362994,7.244283573015764e-08,0.0004025258880574256,0.00015115630067157325
reid,25,20,20,20,0.8754889227368412,0.05842679504346412,0.034074291474254684,3.3190358763590664e-07,0.0004619404673576355,0.00022687802993459627
reid,50,20,20,20,0.9504118070212502,0.03146087083295977,0.03674579830514,1.3866225138770006e-06,0.00051311154384166,0.0002809799101669341
reid,75,20,20,20,0.9467201762994027,0.034720979172449914,0.03814548712888468,3.4271196312829487e-06,0.0008838499896228313,0.00044972876130486836
reid,100,20,20,20,0.9297124981447726,0.04012964059826727,0.039261933802947645,6.754128094144107e-06,0.0018043750431388616,0.0005864094076969195
